No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
81.0,243,168,0,0,-75,18,10,1,0,0,0.0,0.0,0.2222222222222222,0.12345679012345678,0.0,0.012345679012345678,4
82.0,246,176,0,0,-70,18,10,1,0,0,0.0,0.0,0.21951219512195122,0.12195121951219512,0.0,0.012195121951219513,4
83.0,249,176,0,0,-73,18,10,1,0,0,0.0,0.0,0.21686746987951808,0.12048192771084337,0.0,0.012048192771084338,4
84.0,252,176,0,0,-76,19,10,1,0,0,0.0,0.0,0.2261904761904762,0.11904761904761904,0.0,0.011904761904761904,4
85.0,255,184,0,0,-71,19,11,1,0,0,0.0,0.0,0.2235294117647059,0.12941176470588237,0.0,0.011764705882352941,4
86.0,258,187,0,0,-71,19,11,1,0,0,0.0,0.0,0.22093023255813954,0.12790697674418605,0.0,0.011627906976744186,4
87.0,261,187,0,0,-74,20,11,1,0,0,0.0,0.0,0.22988505747126436,0.12643678160919541,0.0,0.011494252873563218,4
88.0,264,195,0,0,-69,20,11,1,0,0,0.0,0.0,0.22727272727272727,0.125,0.0,0.011363636363636364,4
89.0,267,195,0,0,-72,20,12,1,0,0,0.0,0.0,0.2247191011235955,0.1348314606741573,0.0,0.011235955056179775,4
90.0,270,198,0,0,-72,20,13,1,0,0,0.0,0.0,0.2222222222222222,0.14444444444444443,0.0,0.011111111111111112,4
91.0,273,201,0,0,-72,20,13,1,0,0,0.0,0.0,0.21978021978021978,0.14285714285714285,0.0,0.01098901098901099,4
92.0,276,201,0,0,-75,20,13,1,0,0,0.0,0.0,0.21739130434782608,0.14130434782608695,0.0,0.010869565217391304,4
93.0,279,201,0,0,-78,20,13,1,0,0,0.0,0.0,0.21505376344086022,0.13978494623655913,0.0,0.010752688172043012,4
94.0,282,201,0,0,-81,20,13,1,0,0,0.0,0.0,0.2127659574468085,0.13829787234042554,0.0,0.010638297872340425,4
95.0,285,201,0,0,-84,21,13,1,0,0,0.0,0.0,0.22105263157894736,0.1368421052631579,0.0,0.010526315789473684,4
96.0,288,209,0,0,-79,21,13,1,0,0,0.0,0.0,0.21875,0.13541666666666666,0.0,0.010416666666666666,4
97.0,291,209,0,0,-82,21,13,1,0,0,0.0,0.0,0.21649484536082475,0.13402061855670103,0.0,0.010309278350515464,4
98.0,294,209,0,0,-85,21,13,1,0,0,0.0,0.0,0.21428571428571427,0.1326530612244898,0.0,0.01020408163265306,4
99.0,297,209,0,0,-88,22,13,1,0,0,0.0,0.0,0.2222222222222222,0.13131313131313133,0.0,0.010101010101010102,4
100.0,300,217,0,0,-83,22,13,1,0,0,0.0,0.0,0.22,0.13,0.0,0.01,4
101.0,301,217,1,0,-84,22,13,1,0,0,0.009900990099009901,0.0,0.21782178217821782,0.12871287128712872,0.0,0.009900990099009901,4
102.0,320,337,1,0,17,22,13,1,0,0,0.00980392156862745,0.0,0.21568627450980393,0.12745098039215685,0.0,0.00980392156862745,4
103.0,323,337,1,0,14,22,13,1,0,0,0.009708737864077669,0.0,0.21359223300970873,0.1262135922330097,0.0,0.009708737864077669,4
104.0,326,337,1,0,11,22,13,1,0,0,0.009615384615384616,0.0,0.21153846153846154,0.125,0.0,0.009615384615384616,4
105.0,329,337,1,0,8,22,14,1,0,0,0.009523809523809525,0.0,0.20952380952380953,0.13333333333333333,0.0,0.009523809523809525,4
106.0,332,340,1,0,8,23,14,1,0,0,0.009433962264150943,0.0,0.2169811320754717,0.1320754716981132,0.0,0.009433962264150943,4
107.0,335,348,1,0,13,23,14,1,0,0,0.009345794392523364,0.0,0.21495327102803738,0.1308411214953271,0.0,0.009345794392523364,4
108.0,338,348,1,0,10,23,14,1,0,0,0.009259259259259259,0.0,0.21296296296296297,0.12962962962962962,0.0,0.009259259259259259,4
109.0,341,348,1,0,7,23,14,1,0,0,0.009174311926605505,0.0,0.21100917431192662,0.12844036697247707,0.0,0.009174311926605505,4
110.0,344,348,1,0,4,23,14,1,0,0,0.00909090909090909,0.0,0.20909090909090908,0.12727272727272726,0.0,0.00909090909090909,4
111.0,347,348,1,0,1,23,14,1,0,0,0.009009009009009009,0.0,0.2072072072072072,0.12612612612612611,0.0,0.009009009009009009,4
112.0,350,348,1,0,-2,23,14,1,0,0,0.008928571428571428,0.0,0.20535714285714285,0.125,0.0,0.008928571428571428,4
113.0,353,348,1,0,-5,23,14,1,0,0,0.008849557522123894,0.0,0.20353982300884957,0.12389380530973451,0.0,0.008849557522123894,4
114.0,356,348,1,0,-8,23,14,1,0,0,0.008771929824561403,0.0,0.20175438596491227,0.12280701754385964,0.0,0.008771929824561403,4
115.0,359,348,1,0,-11,23,14,1,0,0,0.008695652173913044,0.0,0.2,0.12173913043478261,0.0,0.008695652173913044,4
116.0,362,348,1,0,-14,23,14,1,0,0,0.008620689655172414,0.0,0.19827586206896552,0.1206896551724138,0.0,0.008620689655172414,4
117.0,365,348,1,0,-17,23,14,1,0,0,0.008547008547008548,0.0,0.19658119658119658,0.11965811965811966,0.0,0.008547008547008548,4
118.0,368,348,1,0,-20,23,14,1,0,0,0.00847457627118644,0.0,0.19491525423728814,0.11864406779661017,0.0,0.00847457627118644,4
119.0,371,348,1,0,-23,23,15,1,0,0,0.008403361344537815,0.0,0.19327731092436976,0.12605042016806722,0.0,0.008403361344537815,4
120.0,374,351,1,0,-23,23,16,1,0,0,0.008333333333333333,0.0,0.19166666666666668,0.13333333333333333,0.0,0.008333333333333333,4
121.0,377,354,1,0,-23,23,16,1,0,0,0.008264462809917356,0.0,0.19008264462809918,0.1322314049586777,0.0,0.008264462809917356,4
122.0,380,354,1,0,-26,23,16,1,0,0,0.00819672131147541,0.0,0.1885245901639344,0.13114754098360656,0.0,0.00819672131147541,4
123.0,383,354,1,0,-29,24,16,1,0,0,0.008130081300813009,0.0,0.1951219512195122,0.13008130081300814,0.0,0.008130081300813009,4
124.0,386,362,1,0,-24,24,16,1,0,0,0.008064516129032258,0.0,0.1935483870967742,0.12903225806451613,0.0,0.008064516129032258,4
125.0,389,362,1,0,-27,25,16,1,0,0,0.008,0.0,0.2,0.128,0.0,0.008,4
126.0,392,370,1,0,-22,25,16,1,0,0,0.007936507936507936,0.0,0.1984126984126984,0.12698412698412698,0.0,0.007936507936507936,4
127.0,395,370,1,0,-25,25,17,1,0,0,0.007874015748031496,0.0,0.1968503937007874,0.13385826771653545,0.0,0.007874015748031496,4
128.0,398,373,1,0,-25,25,17,1,0,0,0.0078125,0.0,0.1953125,0.1328125,0.0,0.0078125,4
129.0,401,373,1,0,-28,25,17,1,0,0,0.007751937984496124,0.0,0.1937984496124031,0.13178294573643412,0.0,0.007751937984496124,4
130.0,404,373,1,0,-31,25,17,1,0,0,0.007692307692307693,0.0,0.19230769230769232,0.13076923076923078,0.0,0.007692307692307693,4
131.0,407,373,1,0,-34,25,17,1,0,0,0.007633587786259542,0.0,0.19083969465648856,0.1297709923664122,0.0,0.007633587786259542,4
132.0,410,373,1,0,-37,25,17,1,0,0,0.007575757575757576,0.0,0.1893939393939394,0.12878787878787878,0.0,0.007575757575757576,4
133.0,413,373,1,0,-40,26,17,1,0,0,0.007518796992481203,0.0,0.19548872180451127,0.12781954887218044,0.0,0.007518796992481203,4
134.0,416,381,1,0,-35,26,17,1,0,0,0.007462686567164179,0.0,0.19402985074626866,0.12686567164179105,0.0,0.007462686567164179,4
135.0,419,381,1,0,-38,26,18,1,0,0,0.007407407407407408,0.0,0.1925925925925926,0.13333333333333333,0.0,0.007407407407407408,4
136.0,422,384,1,0,-38,26,18,1,0,0,0.007352941176470588,0.0,0.19117647058823528,0.1323529411764706,0.0,0.007352941176470588,4
137.0,425,384,1,0,-41,26,18,1,0,0,0.0072992700729927005,0.0,0.1897810218978102,0.13138686131386862,0.0,0.0072992700729927005,4
138.0,428,384,1,0,-44,26,18,1,0,0,0.007246376811594203,0.0,0.18840579710144928,0.13043478260869565,0.0,0.007246376811594203,4
139.0,431,384,1,0,-47,26,18,1,0,0,0.007194244604316547,0.0,0.18705035971223022,0.12949640287769784,0.0,0.007194244604316547,4
140.0,434,384,1,0,-50,26,18,1,0,0,0.007142857142857143,0.0,0.18571428571428572,0.12857142857142856,0.0,0.007142857142857143,4
141.0,437,384,1,0,-53,26,18,1,0,0,0.0070921985815602835,0.0,0.18439716312056736,0.1276595744680851,0.0,0.0070921985815602835,4
142.0,440,384,1,0,-56,26,18,1,0,0,0.007042253521126761,0.0,0.18309859154929578,0.1267605633802817,0.0,0.007042253521126761,4
143.0,443,384,1,0,-59,26,18,1,0,0,0.006993006993006993,0.0,0.18181818181818182,0.1258741258741259,0.0,0.006993006993006993,4
144.0,446,384,1,0,-62,26,18,1,0,0,0.006944444444444444,0.0,0.18055555555555555,0.125,0.0,0.006944444444444444,4
145.0,449,384,1,0,-65,26,18,1,0,0,0.006896551724137931,0.0,0.1793103448275862,0.12413793103448276,0.0,0.006896551724137931,4
146.0,452,384,1,0,-68,26,19,1,0,0,0.00684931506849315,0.0,0.1780821917808219,0.13013698630136986,0.0,0.00684931506849315,4
147.0,455,387,1,0,-68,26,19,1,0,0,0.006802721088435374,0.0,0.17687074829931973,0.1292517006802721,0.0,0.006802721088435374,4
148.0,458,387,1,0,-71,26,19,1,0,0,0.006756756756756757,0.0,0.17567567567567569,0.12837837837837837,0.0,0.006756756756756757,4
149.0,461,387,1,0,-74,26,19,1,0,0,0.006711409395973154,0.0,0.174496644295302,0.12751677852348994,0.0,0.006711409395973154,4
150.0,464,387,1,0,-77,26,19,1,0,0,0.006666666666666667,0.0,0.17333333333333334,0.12666666666666668,0.0,0.006666666666666667,4
151.0,467,387,1,0,-80,26,19,1,0,0,0.006622516556291391,0.0,0.17218543046357615,0.12582781456953643,0.0,0.006622516556291391,4
152.0,470,387,1,0,-83,26,19,1,0,0,0.006578947368421052,0.0,0.17105263157894737,0.125,0.0,0.006578947368421052,4
153.0,473,387,1,0,-86,27,19,1,0,0,0.006535947712418301,0.0,0.17647058823529413,0.12418300653594772,0.0,0.006535947712418301,4
154.0,476,395,1,0,-81,27,19,1,0,0,0.006493506493506494,0.0,0.17532467532467533,0.12337662337662338,0.0,0.006493506493506494,4
155.0,479,395,1,0,-84,27,20,1,0,0,0.0064516129032258064,0.0,0.17419354838709677,0.12903225806451613,0.0,0.0064516129032258064,4
156.0,482,398,1,0,-84,27,20,1,0,0,0.00641025641025641,0.0,0.17307692307692307,0.1282051282051282,0.0,0.00641025641025641,4
157.0,485,398,1,0,-87,27,20,1,0,0,0.006369426751592357,0.0,0.17197452229299362,0.12738853503184713,0.0,0.006369426751592357,4
158.0,488,398,1,0,-90,27,20,1,0,0,0.006329113924050633,0.0,0.17088607594936708,0.12658227848101267,0.0,0.006329113924050633,4
159.0,491,398,1,0,-93,27,21,1,0,0,0.006289308176100629,0.0,0.16981132075471697,0.1320754716981132,0.0,0.006289308176100629,4
160.0,494,401,1,0,-93,27,22,1,0,0,0.00625,0.0,0.16875,0.1375,0.0,0.00625,4
161.0,497,404,1,0,-93,27,22,1,0,0,0.006211180124223602,0.0,0.16770186335403728,0.13664596273291926,0.0,0.006211180124223602,4
162.0,500,404,1,0,-96,27,22,1,0,0,0.006172839506172839,0.0,0.16666666666666666,0.13580246913580246,0.0,0.006172839506172839,4
163.0,503,404,1,0,-99,27,22,1,0,0,0.006134969325153374,0.0,0.1656441717791411,0.13496932515337423,0.0,0.006134969325153374,4
164.0,506,404,1,0,-102,27,22,1,0,0,0.006097560975609756,0.0,0.16463414634146342,0.13414634146341464,0.0,0.006097560975609756,4
165.0,509,404,1,0,-105,27,22,1,0,0,0.006060606060606061,0.0,0.16363636363636364,0.13333333333333333,0.0,0.006060606060606061,4
166.0,512,404,1,0,-108,27,22,1,0,0,0.006024096385542169,0.0,0.16265060240963855,0.13253012048192772,0.0,0.006024096385542169,4
167.0,515,404,1,0,-111,27,22,1,0,0,0.005988023952095809,0.0,0.16167664670658682,0.1317365269461078,0.0,0.005988023952095809,4
168.0,518,404,1,0,-114,27,22,1,0,0,0.005952380952380952,0.0,0.16071428571428573,0.13095238095238096,0.0,0.005952380952380952,4
169.0,521,404,1,0,-117,27,22,1,0,0,0.005917159763313609,0.0,0.15976331360946747,0.1301775147928994,0.0,0.005917159763313609,4
170.0,524,404,1,0,-120,27,23,1,0,0,0.0058823529411764705,0.0,0.1588235294117647,0.13529411764705881,0.0,0.0058823529411764705,4
171.0,527,407,1,0,-120,27,23,1,0,0,0.005847953216374269,0.0,0.15789473684210525,0.13450292397660818,0.0,0.005847953216374269,4
172.0,530,407,1,0,-123,27,23,1,0,0,0.005813953488372093,0.0,0.1569767441860465,0.13372093023255813,0.0,0.005813953488372093,4
173.0,533,407,1,0,-126,27,23,1,0,0,0.005780346820809248,0.0,0.15606936416184972,0.1329479768786127,0.0,0.005780346820809248,4
174.0,536,407,1,0,-129,27,23,2,0,0,0.005747126436781609,0.0,0.15517241379310345,0.13218390804597702,0.0,0.011494252873563218,4
175.0,539,409,1,0,-130,28,23,2,0,0,0.005714285714285714,0.0,0.16,0.13142857142857142,0.0,0.011428571428571429,4
176.0,542,417,1,0,-125,28,23,2,0,0,0.005681818181818182,0.0,0.1590909090909091,0.13068181818181818,0.0,0.011363636363636364,4
177.0,545,417,1,0,-128,29,23,2,0,0,0.005649717514124294,0.0,0.1638418079096045,0.12994350282485875,0.0,0.011299435028248588,4
178.0,548,425,1,0,-123,29,23,2,0,0,0.0056179775280898875,0.0,0.16292134831460675,0.12921348314606743,0.0,0.011235955056179775,4
179.0,551,425,1,0,-126,29,23,2,0,0,0.00558659217877095,0.0,0.16201117318435754,0.12849162011173185,0.0,0.0111731843575419,4
180.0,554,425,1,0,-129,29,23,2,0,0,0.005555555555555556,0.0,0.16111111111111112,0.12777777777777777,0.0,0.011111111111111112,4
181.0,555,425,1,1,-130,29,23,2,0,0,0.0055248618784530384,0.0055248618784530384,0.16022099447513813,0.1270718232044199,0.0,0.011049723756906077,4
182.0,600,727,1,1,127,30,23,2,0,0,0.005494505494505495,0.005494505494505495,0.16483516483516483,0.12637362637362637,0.0,0.01098901098901099,4
183.0,603,735,1,1,132,30,23,2,0,0,0.00546448087431694,0.00546448087431694,0.16393442622950818,0.12568306010928962,0.0,0.01092896174863388,4
184.0,606,735,1,1,129,30,23,2,0,0,0.005434782608695652,0.005434782608695652,0.16304347826086957,0.125,0.0,0.010869565217391304,4
185.0,609,735,1,1,126,30,23,2,0,0,0.005405405405405406,0.005405405405405406,0.16216216216216217,0.12432432432432433,0.0,0.010810810810810811,4
186.0,612,735,1,1,123,30,23,2,0,0,0.005376344086021506,0.005376344086021506,0.16129032258064516,0.12365591397849462,0.0,0.010752688172043012,4
187.0,615,735,1,1,120,30,23,2,0,0,0.0053475935828877,0.0053475935828877,0.16042780748663102,0.12299465240641712,0.0,0.0106951871657754,4
188.0,618,735,1,1,117,30,24,2,0,0,0.005319148936170213,0.005319148936170213,0.1595744680851064,0.1276595744680851,0.0,0.010638297872340425,4
189.0,621,738,1,1,117,30,24,2,0,0,0.005291005291005291,0.005291005291005291,0.15873015873015872,0.12698412698412698,0.0,0.010582010582010581,4
190.0,624,738,1,1,114,30,24,2,0,0,0.005263157894736842,0.005263157894736842,0.15789473684210525,0.12631578947368421,0.0,0.010526315789473684,4
191.0,627,738,1,1,111,30,24,2,0,0,0.005235602094240838,0.005235602094240838,0.15706806282722513,0.1256544502617801,0.0,0.010471204188481676,4
192.0,628,738,1,1,110,30,24,2,0,0,0.005208333333333333,0.005208333333333333,0.15625,0.125,0.0,0.010416666666666666,4
193.0,629,738,1,2,109,30,24,2,0,0,0.0051813471502590676,0.010362694300518135,0.15544041450777202,0.12435233160621761,0.0,0.010362694300518135,4
194.0,674,1032,1,2,358,30,24,2,0,0,0.005154639175257732,0.010309278350515464,0.15463917525773196,0.12371134020618557,0.0,0.010309278350515464,4
195.0,677,1032,1,2,355,30,24,2,0,0,0.005128205128205128,0.010256410256410256,0.15384615384615385,0.12307692307692308,0.0,0.010256410256410256,4
196.0,680,1032,1,2,352,30,24,2,0,0,0.00510204081632653,0.01020408163265306,0.15306122448979592,0.12244897959183673,0.0,0.01020408163265306,4
197.0,683,1032,1,2,349,30,25,2,0,0,0.005076142131979695,0.01015228426395939,0.15228426395939088,0.12690355329949238,0.0,0.01015228426395939,4
198.0,686,1035,1,2,349,30,25,2,0,0,0.005050505050505051,0.010101010101010102,0.15151515151515152,0.12626262626262627,0.0,0.010101010101010102,4
199.0,689,1035,1,2,346,31,25,2,0,0,0.005025125628140704,0.010050251256281407,0.15577889447236182,0.12562814070351758,0.0,0.010050251256281407,4
200.0,692,1043,1,2,351,31,25,2,0,0,0.005,0.01,0.155,0.125,0.0,0.01,4
201.0,695,1043,1,2,348,31,25,2,0,0,0.004975124378109453,0.009950248756218905,0.15422885572139303,0.12437810945273632,0.0,0.009950248756218905,4
202.0,698,1043,1,2,345,31,25,2,0,0,0.0049504950495049506,0.009900990099009901,0.15346534653465346,0.12376237623762376,0.0,0.009900990099009901,4
203.0,701,1043,1,2,342,31,25,2,0,0,0.0049261083743842365,0.009852216748768473,0.15270935960591134,0.12315270935960591,0.0,0.009852216748768473,4
204.0,704,1043,1,2,339,31,25,2,0,0,0.004901960784313725,0.00980392156862745,0.15196078431372548,0.12254901960784313,0.0,0.00980392156862745,4
