No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
35.0,119,155,1,0,36,4,3,1,0,0,0.02857142857142857,0.0,0.11428571428571428,0.08571428571428572,0.0,0.02857142857142857,3
36.0,122,155,1,0,33,4,3,1,0,0,0.027777777777777776,0.0,0.1111111111111111,0.08333333333333333,0.0,0.027777777777777776,3
37.0,125,155,1,0,30,4,3,1,0,0,0.02702702702702703,0.0,0.10810810810810811,0.08108108108108109,0.0,0.02702702702702703,3
38.0,128,155,1,0,27,4,3,1,0,0,0.02631578947368421,0.0,0.10526315789473684,0.07894736842105263,0.0,0.02631578947368421,3
39.0,131,155,1,0,24,4,3,1,0,0,0.02564102564102564,0.0,0.10256410256410256,0.07692307692307693,0.0,0.02564102564102564,3
40.0,134,155,1,0,21,4,4,1,0,0,0.025,0.0,0.1,0.1,0.0,0.025,3
41.0,137,158,1,0,21,4,4,1,0,0,0.024390243902439025,0.0,0.0975609756097561,0.0975609756097561,0.0,0.024390243902439025,3
42.0,140,158,1,0,18,4,4,1,0,0,0.023809523809523808,0.0,0.09523809523809523,0.09523809523809523,0.0,0.023809523809523808,3
43.0,143,158,1,0,15,4,4,1,0,0,0.023255813953488372,0.0,0.09302325581395349,0.09302325581395349,0.0,0.023255813953488372,3
44.0,146,158,1,0,12,4,5,1,0,0,0.022727272727272728,0.0,0.09090909090909091,0.11363636363636363,0.0,0.022727272727272728,3
45.0,149,161,1,0,12,4,5,1,0,0,0.022222222222222223,0.0,0.08888888888888889,0.1111111111111111,0.0,0.022222222222222223,3
46.0,152,161,1,0,9,4,5,1,0,0,0.021739130434782608,0.0,0.08695652173913043,0.10869565217391304,0.0,0.021739130434782608,3
47.0,155,161,1,0,6,4,5,1,0,0,0.02127659574468085,0.0,0.0851063829787234,0.10638297872340426,0.0,0.02127659574468085,3
48.0,158,161,1,0,3,4,5,1,0,0,0.020833333333333332,0.0,0.08333333333333333,0.10416666666666667,0.0,0.020833333333333332,3
49.0,161,161,1,0,0,4,5,1,0,0,0.02040816326530612,0.0,0.08163265306122448,0.10204081632653061,0.0,0.02040816326530612,3
50.0,164,161,1,0,-3,4,5,1,0,0,0.02,0.0,0.08,0.1,0.0,0.02,3
51.0,167,161,1,0,-6,4,5,1,0,0,0.0196078431372549,0.0,0.0784313725490196,0.09803921568627451,0.0,0.0196078431372549,3
52.0,170,161,1,0,-9,5,5,1,0,0,0.019230769230769232,0.0,0.09615384615384616,0.09615384615384616,0.0,0.019230769230769232,3
53.0,173,169,1,0,-4,5,5,1,0,0,0.018867924528301886,0.0,0.09433962264150944,0.09433962264150944,0.0,0.018867924528301886,3
54.0,176,169,1,0,-7,5,5,1,0,0,0.018518518518518517,0.0,0.09259259259259259,0.09259259259259259,0.0,0.018518518518518517,3
55.0,179,169,1,0,-10,5,5,1,0,0,0.01818181818181818,0.0,0.09090909090909091,0.09090909090909091,0.0,0.01818181818181818,3
56.0,182,169,1,0,-13,5,5,1,0,0,0.017857142857142856,0.0,0.08928571428571429,0.08928571428571429,0.0,0.017857142857142856,3
57.0,185,169,1,0,-16,5,5,1,0,0,0.017543859649122806,0.0,0.08771929824561403,0.08771929824561403,0.0,0.017543859649122806,3
58.0,188,169,1,0,-19,5,5,1,0,0,0.017241379310344827,0.0,0.08620689655172414,0.08620689655172414,0.0,0.017241379310344827,3
59.0,191,169,1,0,-22,5,5,1,0,0,0.01694915254237288,0.0,0.0847457627118644,0.0847457627118644,0.0,0.01694915254237288,3
60.0,194,169,1,0,-25,5,5,1,0,0,0.016666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.016666666666666666,3
61.0,197,169,1,0,-28,5,5,1,0,0,0.01639344262295082,0.0,0.08196721311475409,0.08196721311475409,0.0,0.01639344262295082,3
62.0,200,169,1,0,-31,5,5,1,0,0,0.016129032258064516,0.0,0.08064516129032258,0.08064516129032258,0.0,0.016129032258064516,3
63.0,203,169,1,0,-34,5,6,1,0,0,0.015873015873015872,0.0,0.07936507936507936,0.09523809523809523,0.0,0.015873015873015872,3
64.0,206,172,1,0,-34,5,6,1,0,0,0.015625,0.0,0.078125,0.09375,0.0,0.015625,3
65.0,209,172,1,0,-37,5,6,1,0,0,0.015384615384615385,0.0,0.07692307692307693,0.09230769230769231,0.0,0.015384615384615385,3
66.0,212,172,1,0,-40,5,6,1,0,0,0.015151515151515152,0.0,0.07575757575757576,0.09090909090909091,0.0,0.015151515151515152,3
67.0,215,172,1,0,-43,5,7,1,0,0,0.014925373134328358,0.0,0.07462686567164178,0.1044776119402985,0.0,0.014925373134328358,3
68.0,218,175,1,0,-43,5,7,1,0,0,0.014705882352941176,0.0,0.07352941176470588,0.10294117647058823,0.0,0.014705882352941176,3
69.0,221,175,1,0,-46,5,7,1,0,0,0.014492753623188406,0.0,0.07246376811594203,0.10144927536231885,0.0,0.014492753623188406,3
70.0,224,175,1,0,-49,5,7,1,0,0,0.014285714285714285,0.0,0.07142857142857142,0.1,0.0,0.014285714285714285,3
71.0,227,175,1,0,-52,6,7,1,0,0,0.014084507042253521,0.0,0.08450704225352113,0.09859154929577464,0.0,0.014084507042253521,3
72.0,230,183,1,0,-47,6,7,2,0,0,0.013888888888888888,0.0,0.08333333333333333,0.09722222222222222,0.0,0.027777777777777776,3
73.0,233,185,1,0,-48,7,7,2,0,0,0.0136986301369863,0.0,0.0958904109589041,0.0958904109589041,0.0,0.0273972602739726,3
74.0,236,193,1,0,-43,7,8,2,0,0,0.013513513513513514,0.0,0.0945945945945946,0.10810810810810811,0.0,0.02702702702702703,3
75.0,239,196,1,0,-43,7,8,2,0,0,0.013333333333333334,0.0,0.09333333333333334,0.10666666666666667,0.0,0.02666666666666667,3
76.0,242,196,1,0,-46,7,8,2,0,0,0.013157894736842105,0.0,0.09210526315789473,0.10526315789473684,0.0,0.02631578947368421,3
77.0,245,196,1,0,-49,7,8,2,0,0,0.012987012987012988,0.0,0.09090909090909091,0.1038961038961039,0.0,0.025974025974025976,3
78.0,248,196,1,0,-52,8,8,2,0,0,0.01282051282051282,0.0,0.10256410256410256,0.10256410256410256,0.0,0.02564102564102564,3
79.0,251,204,1,0,-47,8,8,2,0,0,0.012658227848101266,0.0,0.10126582278481013,0.10126582278481013,0.0,0.02531645569620253,3
80.0,254,204,1,0,-50,8,8,2,0,0,0.0125,0.0,0.1,0.1,0.0,0.025,3
81.0,257,204,1,0,-53,8,8,2,0,0,0.012345679012345678,0.0,0.09876543209876543,0.09876543209876543,0.0,0.024691358024691357,3
82.0,260,204,1,0,-56,8,8,2,0,0,0.012195121951219513,0.0,0.0975609756097561,0.0975609756097561,0.0,0.024390243902439025,3
83.0,263,204,1,0,-59,8,8,2,0,0,0.012048192771084338,0.0,0.0963855421686747,0.0963855421686747,0.0,0.024096385542168676,3
84.0,266,204,1,0,-62,8,8,2,0,0,0.011904761904761904,0.0,0.09523809523809523,0.09523809523809523,0.0,0.023809523809523808,3
85.0,269,204,1,0,-65,8,8,2,0,0,0.011764705882352941,0.0,0.09411764705882353,0.09411764705882353,0.0,0.023529411764705882,3
86.0,272,204,1,0,-68,9,8,2,0,0,0.011627906976744186,0.0,0.10465116279069768,0.09302325581395349,0.0,0.023255813953488372,3
87.0,275,212,1,0,-63,9,9,2,0,0,0.011494252873563218,0.0,0.10344827586206896,0.10344827586206896,0.0,0.022988505747126436,3
88.0,278,215,1,0,-63,9,9,2,0,0,0.011363636363636364,0.0,0.10227272727272728,0.10227272727272728,0.0,0.022727272727272728,3
89.0,281,215,1,0,-66,10,9,2,0,0,0.011235955056179775,0.0,0.11235955056179775,0.10112359550561797,0.0,0.02247191011235955,3
90.0,284,223,1,0,-61,10,10,2,0,0,0.011111111111111112,0.0,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,3
91.0,287,226,1,0,-61,10,10,2,0,0,0.01098901098901099,0.0,0.10989010989010989,0.10989010989010989,0.0,0.02197802197802198,3
92.0,290,226,1,0,-64,10,11,2,0,0,0.010869565217391304,0.0,0.10869565217391304,0.11956521739130435,0.0,0.021739130434782608,3
93.0,293,229,1,0,-64,10,11,2,0,0,0.010752688172043012,0.0,0.10752688172043011,0.11827956989247312,0.0,0.021505376344086023,3
94.0,296,229,1,0,-67,10,12,2,0,0,0.010638297872340425,0.0,0.10638297872340426,0.1276595744680851,0.0,0.02127659574468085,3
95.0,299,232,1,0,-67,10,12,2,0,0,0.010526315789473684,0.0,0.10526315789473684,0.12631578947368421,0.0,0.021052631578947368,3
96.0,302,232,1,0,-70,10,12,2,0,0,0.010416666666666666,0.0,0.10416666666666667,0.125,0.0,0.020833333333333332,3
97.0,305,232,1,0,-73,10,12,2,0,0,0.010309278350515464,0.0,0.10309278350515463,0.12371134020618557,0.0,0.020618556701030927,3
98.0,308,232,1,0,-76,10,13,2,0,0,0.01020408163265306,0.0,0.10204081632653061,0.1326530612244898,0.0,0.02040816326530612,3
99.0,311,235,1,0,-76,10,13,2,0,0,0.010101010101010102,0.0,0.10101010101010101,0.13131313131313133,0.0,0.020202020202020204,3
100.0,314,235,1,0,-79,10,13,2,0,0,0.01,0.0,0.1,0.13,0.0,0.02,3
101.0,317,235,1,0,-82,10,13,2,0,0,0.009900990099009901,0.0,0.09900990099009901,0.12871287128712872,0.0,0.019801980198019802,3
102.0,320,235,1,0,-85,10,13,2,0,0,0.00980392156862745,0.0,0.09803921568627451,0.12745098039215685,0.0,0.0196078431372549,3
103.0,323,235,1,0,-88,10,13,2,0,0,0.009708737864077669,0.0,0.0970873786407767,0.1262135922330097,0.0,0.019417475728155338,3
104.0,326,235,1,0,-91,10,13,2,0,0,0.009615384615384616,0.0,0.09615384615384616,0.125,0.0,0.019230769230769232,3
105.0,329,235,1,0,-94,10,14,2,0,0,0.009523809523809525,0.0,0.09523809523809523,0.13333333333333333,0.0,0.01904761904761905,3
106.0,332,238,1,0,-94,11,14,2,0,0,0.009433962264150943,0.0,0.10377358490566038,0.1320754716981132,0.0,0.018867924528301886,3
107.0,335,246,1,0,-89,11,14,2,0,0,0.009345794392523364,0.0,0.102803738317757,0.1308411214953271,0.0,0.018691588785046728,3
108.0,338,246,1,0,-92,11,14,2,0,0,0.009259259259259259,0.0,0.10185185185185185,0.12962962962962962,0.0,0.018518518518518517,3
109.0,341,246,1,0,-95,11,15,2,0,0,0.009174311926605505,0.0,0.10091743119266056,0.13761467889908258,0.0,0.01834862385321101,3
110.0,344,249,1,0,-95,11,15,2,0,0,0.00909090909090909,0.0,0.1,0.13636363636363635,0.0,0.01818181818181818,3
111.0,347,249,1,0,-98,11,15,2,0,0,0.009009009009009009,0.0,0.0990990990990991,0.13513513513513514,0.0,0.018018018018018018,3
112.0,350,249,1,0,-101,11,15,2,0,0,0.008928571428571428,0.0,0.09821428571428571,0.13392857142857142,0.0,0.017857142857142856,3
113.0,353,249,1,0,-104,11,16,2,0,0,0.008849557522123894,0.0,0.09734513274336283,0.1415929203539823,0.0,0.017699115044247787,3
114.0,356,252,1,0,-104,11,17,2,0,0,0.008771929824561403,0.0,0.09649122807017543,0.14912280701754385,0.0,0.017543859649122806,3
115.0,359,255,1,0,-104,11,17,2,0,0,0.008695652173913044,0.0,0.09565217391304348,0.14782608695652175,0.0,0.017391304347826087,3
116.0,362,255,1,0,-107,12,17,2,0,0,0.008620689655172414,0.0,0.10344827586206896,0.14655172413793102,0.0,0.017241379310344827,3
117.0,365,263,1,0,-102,12,17,2,0,0,0.008547008547008548,0.0,0.10256410256410256,0.1452991452991453,0.0,0.017094017094017096,3
118.0,368,263,1,0,-105,12,17,2,0,0,0.00847457627118644,0.0,0.1016949152542373,0.1440677966101695,0.0,0.01694915254237288,3
119.0,371,263,1,0,-108,12,17,2,0,0,0.008403361344537815,0.0,0.10084033613445378,0.14285714285714285,0.0,0.01680672268907563,3
120.0,374,263,1,0,-111,12,18,2,0,0,0.008333333333333333,0.0,0.1,0.15,0.0,0.016666666666666666,3
121.0,377,266,1,0,-111,12,18,2,0,0,0.008264462809917356,0.0,0.09917355371900827,0.1487603305785124,0.0,0.01652892561983471,3
122.0,380,266,1,0,-114,12,19,2,0,0,0.00819672131147541,0.0,0.09836065573770492,0.1557377049180328,0.0,0.01639344262295082,3
123.0,383,269,1,0,-114,12,19,2,0,0,0.008130081300813009,0.0,0.0975609756097561,0.15447154471544716,0.0,0.016260162601626018,3
124.0,386,269,1,0,-117,12,19,2,0,0,0.008064516129032258,0.0,0.0967741935483871,0.1532258064516129,0.0,0.016129032258064516,3
125.0,389,269,1,0,-120,12,20,2,0,0,0.008,0.0,0.096,0.16,0.0,0.016,3
126.0,392,272,1,0,-120,12,20,3,0,0,0.007936507936507936,0.0,0.09523809523809523,0.15873015873015872,0.0,0.023809523809523808,3
127.0,395,274,1,0,-121,13,20,3,0,0,0.007874015748031496,0.0,0.10236220472440945,0.15748031496062992,0.0,0.023622047244094488,3
128.0,398,282,1,0,-116,13,21,3,0,0,0.0078125,0.0,0.1015625,0.1640625,0.0,0.0234375,3
129.0,401,285,1,0,-116,13,21,3,0,0,0.007751937984496124,0.0,0.10077519379844961,0.16279069767441862,0.0,0.023255813953488372,3
130.0,404,285,1,0,-119,14,21,3,0,0,0.007692307692307693,0.0,0.1076923076923077,0.16153846153846155,0.0,0.023076923076923078,3
131.0,407,293,1,0,-114,15,21,3,0,0,0.007633587786259542,0.0,0.11450381679389313,0.16030534351145037,0.0,0.022900763358778626,3
132.0,410,301,1,0,-109,15,22,3,0,0,0.007575757575757576,0.0,0.11363636363636363,0.16666666666666666,0.0,0.022727272727272728,3
133.0,413,304,1,0,-109,15,22,3,0,0,0.007518796992481203,0.0,0.11278195488721804,0.16541353383458646,0.0,0.022556390977443608,3
134.0,416,304,1,0,-112,16,22,3,0,0,0.007462686567164179,0.0,0.11940298507462686,0.16417910447761194,0.0,0.022388059701492536,3
135.0,419,312,1,0,-107,16,22,3,0,0,0.007407407407407408,0.0,0.11851851851851852,0.16296296296296298,0.0,0.022222222222222223,3
136.0,422,312,1,0,-110,16,22,3,0,0,0.007352941176470588,0.0,0.11764705882352941,0.16176470588235295,0.0,0.022058823529411766,3
137.0,425,312,1,0,-113,17,22,3,0,0,0.0072992700729927005,0.0,0.12408759124087591,0.16058394160583941,0.0,0.021897810218978103,3
138.0,428,320,1,0,-108,17,22,3,0,0,0.007246376811594203,0.0,0.12318840579710146,0.15942028985507245,0.0,0.021739130434782608,3
139.0,431,320,1,0,-111,17,23,3,0,0,0.007194244604316547,0.0,0.1223021582733813,0.16546762589928057,0.0,0.02158273381294964,3
140.0,434,323,1,0,-111,18,23,3,0,0,0.007142857142857143,0.0,0.12857142857142856,0.16428571428571428,0.0,0.02142857142857143,3
141.0,437,331,1,0,-106,18,24,3,0,0,0.0070921985815602835,0.0,0.1276595744680851,0.1702127659574468,0.0,0.02127659574468085,3
142.0,440,334,1,0,-106,18,25,3,0,0,0.007042253521126761,0.0,0.1267605633802817,0.176056338028169,0.0,0.02112676056338028,3
143.0,443,337,1,0,-106,18,25,3,0,0,0.006993006993006993,0.0,0.1258741258741259,0.17482517482517482,0.0,0.02097902097902098,3
144.0,446,337,1,0,-109,18,25,3,0,0,0.006944444444444444,0.0,0.125,0.1736111111111111,0.0,0.020833333333333332,3
145.0,449,337,1,0,-112,19,25,3,0,0,0.006896551724137931,0.0,0.1310344827586207,0.1724137931034483,0.0,0.020689655172413793,3
146.0,452,345,1,0,-107,19,25,3,0,0,0.00684931506849315,0.0,0.13013698630136986,0.17123287671232876,0.0,0.02054794520547945,3
147.0,455,345,1,0,-110,19,25,3,0,0,0.006802721088435374,0.0,0.1292517006802721,0.17006802721088435,0.0,0.02040816326530612,3
148.0,458,345,1,0,-113,19,26,3,0,0,0.006756756756756757,0.0,0.12837837837837837,0.17567567567567569,0.0,0.02027027027027027,3
149.0,461,348,1,0,-113,19,27,3,0,0,0.006711409395973154,0.0,0.12751677852348994,0.18120805369127516,0.0,0.020134228187919462,3
150.0,464,351,1,0,-113,19,27,3,0,0,0.006666666666666667,0.0,0.12666666666666668,0.18,0.0,0.02,3
151.0,467,351,1,0,-116,19,27,4,0,0,0.006622516556291391,0.0,0.12582781456953643,0.17880794701986755,0.0,0.026490066225165563,3
152.0,470,353,1,0,-117,19,27,4,0,0,0.006578947368421052,0.0,0.125,0.17763157894736842,0.0,0.02631578947368421,3
153.0,473,353,1,0,-120,19,27,4,0,0,0.006535947712418301,0.0,0.12418300653594772,0.17647058823529413,0.0,0.026143790849673203,3
154.0,474,353,1,1,-121,19,27,4,0,0,0.006493506493506494,0.006493506493506494,0.12337662337662338,0.17532467532467533,0.0,0.025974025974025976,3
155.0,519,647,1,1,128,20,27,4,0,0,0.0064516129032258064,0.0064516129032258064,0.12903225806451613,0.17419354838709677,0.0,0.025806451612903226,3
156.0,522,655,1,1,133,20,27,4,0,0,0.00641025641025641,0.00641025641025641,0.1282051282051282,0.17307692307692307,0.0,0.02564102564102564,3
157.0,525,655,1,1,130,20,27,4,0,0,0.006369426751592357,0.006369426751592357,0.12738853503184713,0.17197452229299362,0.0,0.025477707006369428,3
158.0,528,655,1,1,127,21,27,4,0,0,0.006329113924050633,0.006329113924050633,0.13291139240506328,0.17088607594936708,0.0,0.02531645569620253,3
159.0,531,663,1,1,132,21,27,4,0,0,0.006289308176100629,0.006289308176100629,0.1320754716981132,0.16981132075471697,0.0,0.025157232704402517,3
160.0,534,663,1,1,129,21,27,4,0,0,0.00625,0.00625,0.13125,0.16875,0.0,0.025,3
161.0,537,663,1,1,126,21,28,4,0,0,0.006211180124223602,0.006211180124223602,0.13043478260869565,0.17391304347826086,0.0,0.024844720496894408,3
162.0,540,666,1,1,126,21,28,4,0,0,0.006172839506172839,0.006172839506172839,0.12962962962962962,0.1728395061728395,0.0,0.024691358024691357,3
163.0,543,666,1,1,123,21,29,4,0,0,0.006134969325153374,0.006134969325153374,0.12883435582822086,0.17791411042944785,0.0,0.024539877300613498,3
164.0,546,669,1,1,123,21,29,4,0,0,0.006097560975609756,0.006097560975609756,0.12804878048780488,0.17682926829268292,0.0,0.024390243902439025,3
165.0,549,669,1,1,120,21,29,4,0,0,0.006060606060606061,0.006060606060606061,0.12727272727272726,0.17575757575757575,0.0,0.024242424242424242,3
166.0,552,669,1,1,117,22,29,4,0,0,0.006024096385542169,0.006024096385542169,0.13253012048192772,0.1746987951807229,0.0,0.024096385542168676,3
167.0,555,677,1,1,122,23,29,4,0,0,0.005988023952095809,0.005988023952095809,0.1377245508982036,0.17365269461077845,0.0,0.023952095808383235,3
168.0,556,685,1,1,129,23,29,4,0,0,0.005952380952380952,0.005952380952380952,0.13690476190476192,0.17261904761904762,0.0,0.023809523809523808,3
169.0,557,685,2,1,128,23,29,4,0,0,0.011834319526627219,0.005917159763313609,0.13609467455621302,0.17159763313609466,0.0,0.023668639053254437,3
170.0,576,797,2,1,221,23,29,4,0,0,0.011764705882352941,0.0058823529411764705,0.13529411764705881,0.17058823529411765,0.0,0.023529411764705882,3
171.0,579,797,2,1,218,23,30,4,0,0,0.011695906432748537,0.005847953216374269,0.13450292397660818,0.17543859649122806,0.0,0.023391812865497075,3
172.0,582,800,2,1,218,23,30,4,0,0,0.011627906976744186,0.005813953488372093,0.13372093023255813,0.1744186046511628,0.0,0.023255813953488372,3
173.0,585,800,2,1,215,23,31,4,0,0,0.011560693641618497,0.005780346820809248,0.1329479768786127,0.1791907514450867,0.0,0.023121387283236993,3
174.0,588,803,2,1,215,23,31,4,0,0,0.011494252873563218,0.005747126436781609,0.13218390804597702,0.1781609195402299,0.0,0.022988505747126436,3
175.0,591,803,2,1,212,23,31,4,0,0,0.011428571428571429,0.005714285714285714,0.13142857142857142,0.17714285714285713,0.0,0.022857142857142857,3
176.0,594,803,2,1,209,23,32,4,0,0,0.011363636363636364,0.005681818181818182,0.13068181818181818,0.18181818181818182,0.0,0.022727272727272728,3
177.0,597,806,2,1,209,23,32,4,0,0,0.011299435028248588,0.005649717514124294,0.12994350282485875,0.1807909604519774,0.0,0.022598870056497175,3
178.0,600,806,2,1,206,23,32,4,0,0,0.011235955056179775,0.0056179775280898875,0.12921348314606743,0.1797752808988764,0.0,0.02247191011235955,3
179.0,603,806,2,1,203,23,32,4,0,0,0.0111731843575419,0.00558659217877095,0.12849162011173185,0.1787709497206704,0.0,0.0223463687150838,3
180.0,606,806,2,1,200,23,32,4,0,0,0.011111111111111112,0.005555555555555556,0.12777777777777777,0.17777777777777778,0.0,0.022222222222222223,3
181.0,609,806,2,1,197,24,32,4,0,0,0.011049723756906077,0.0055248618784530384,0.13259668508287292,0.17679558011049723,0.0,0.022099447513812154,3
182.0,612,814,2,1,202,25,32,4,0,0,0.01098901098901099,0.005494505494505495,0.13736263736263737,0.17582417582417584,0.0,0.02197802197802198,3
183.0,615,822,2,1,207,25,32,4,0,0,0.01092896174863388,0.00546448087431694,0.1366120218579235,0.17486338797814208,0.0,0.02185792349726776,3
184.0,618,822,2,1,204,25,32,4,0,0,0.010869565217391304,0.005434782608695652,0.1358695652173913,0.17391304347826086,0.0,0.021739130434782608,3
185.0,621,822,2,1,201,25,32,4,0,0,0.010810810810810811,0.005405405405405406,0.13513513513513514,0.17297297297297298,0.0,0.021621621621621623,3
186.0,624,822,2,1,198,25,32,5,0,0,0.010752688172043012,0.005376344086021506,0.13440860215053763,0.17204301075268819,0.0,0.026881720430107527,3
187.0,627,824,2,1,197,25,32,5,0,0,0.0106951871657754,0.0053475935828877,0.13368983957219252,0.1711229946524064,0.0,0.026737967914438502,3
188.0,628,824,3,1,196,25,32,5,0,0,0.015957446808510637,0.005319148936170213,0.13297872340425532,0.1702127659574468,0.0,0.026595744680851064,3
189.0,647,944,3,1,297,25,32,5,0,0,0.015873015873015872,0.005291005291005291,0.13227513227513227,0.1693121693121693,0.0,0.026455026455026454,3
190.0,650,944,3,1,294,25,32,5,0,0,0.015789473684210527,0.005263157894736842,0.13157894736842105,0.16842105263157894,0.0,0.02631578947368421,3
191.0,653,944,3,1,291,25,32,5,0,0,0.015706806282722512,0.005235602094240838,0.13089005235602094,0.16753926701570682,0.0,0.02617801047120419,3
192.0,656,944,3,1,288,25,32,5,0,0,0.015625,0.005208333333333333,0.13020833333333334,0.16666666666666666,0.0,0.026041666666666668,3
193.0,659,944,3,1,285,25,32,5,0,0,0.015544041450777202,0.0051813471502590676,0.12953367875647667,0.16580310880829016,0.0,0.025906735751295335,3
194.0,662,944,3,1,282,25,32,5,0,0,0.015463917525773196,0.005154639175257732,0.12886597938144329,0.16494845360824742,0.0,0.02577319587628866,3
195.0,665,944,3,1,279,25,32,5,0,0,0.015384615384615385,0.005128205128205128,0.1282051282051282,0.1641025641025641,0.0,0.02564102564102564,3
196.0,668,944,3,1,276,25,33,5,0,0,0.015306122448979591,0.00510204081632653,0.12755102040816327,0.1683673469387755,0.0,0.025510204081632654,3
