No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
38.0,114,62,0,0,-52,7,2,0,0,0,0.0,0.0,0.18421052631578946,0.05263157894736842,0.0,0.0,1
39.0,117,62,0,0,-55,7,3,0,0,0,0.0,0.0,0.1794871794871795,0.07692307692307693,0.0,0.0,1
40.0,120,65,0,0,-55,8,3,0,0,0,0.0,0.0,0.2,0.075,0.0,0.0,1
41.0,123,73,0,0,-50,8,4,0,0,0,0.0,0.0,0.1951219512195122,0.0975609756097561,0.0,0.0,1
42.0,126,76,0,0,-50,8,5,0,0,0,0.0,0.0,0.19047619047619047,0.11904761904761904,0.0,0.0,1
43.0,129,79,0,0,-50,8,5,0,0,0,0.0,0.0,0.18604651162790697,0.11627906976744186,0.0,0.0,1
44.0,132,79,0,0,-53,8,5,0,0,0,0.0,0.0,0.18181818181818182,0.11363636363636363,0.0,0.0,1
45.0,135,79,0,0,-56,8,5,0,0,0,0.0,0.0,0.17777777777777778,0.1111111111111111,0.0,0.0,1
46.0,138,79,0,0,-59,8,5,0,0,0,0.0,0.0,0.17391304347826086,0.10869565217391304,0.0,0.0,1
47.0,141,79,0,0,-62,8,5,0,0,0,0.0,0.0,0.1702127659574468,0.10638297872340426,0.0,0.0,1
48.0,144,79,0,0,-65,8,5,0,0,0,0.0,0.0,0.16666666666666666,0.10416666666666667,0.0,0.0,1
49.0,147,79,0,0,-68,8,5,0,0,0,0.0,0.0,0.16326530612244897,0.10204081632653061,0.0,0.0,1
50.0,150,79,0,0,-71,8,5,0,0,0,0.0,0.0,0.16,0.1,0.0,0.0,1
51.0,153,79,0,0,-74,8,5,0,0,0,0.0,0.0,0.1568627450980392,0.09803921568627451,0.0,0.0,1
52.0,156,79,0,0,-77,8,5,0,0,0,0.0,0.0,0.15384615384615385,0.09615384615384616,0.0,0.0,1
53.0,159,79,0,0,-80,8,5,0,0,0,0.0,0.0,0.1509433962264151,0.09433962264150944,0.0,0.0,1
54.0,162,79,0,0,-83,9,5,0,0,0,0.0,0.0,0.16666666666666666,0.09259259259259259,0.0,0.0,1
55.0,165,87,0,0,-78,9,5,0,0,0,0.0,0.0,0.16363636363636364,0.09090909090909091,0.0,0.0,1
56.0,168,87,0,0,-81,9,6,0,0,0,0.0,0.0,0.16071428571428573,0.10714285714285714,0.0,0.0,1
57.0,171,90,0,0,-81,9,6,0,0,0,0.0,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,1
58.0,174,90,0,0,-84,9,6,0,0,0,0.0,0.0,0.15517241379310345,0.10344827586206896,0.0,0.0,1
59.0,177,90,0,0,-87,9,6,0,0,0,0.0,0.0,0.15254237288135594,0.1016949152542373,0.0,0.0,1
60.0,180,90,0,0,-90,9,6,0,0,0,0.0,0.0,0.15,0.1,0.0,0.0,1
61.0,183,90,0,0,-93,9,6,0,0,0,0.0,0.0,0.14754098360655737,0.09836065573770492,0.0,0.0,1
62.0,186,90,0,0,-96,10,6,0,0,0,0.0,0.0,0.16129032258064516,0.0967741935483871,0.0,0.0,1
63.0,189,98,0,0,-91,10,7,0,0,0,0.0,0.0,0.15873015873015872,0.1111111111111111,0.0,0.0,1
64.0,192,101,0,0,-91,10,8,0,0,0,0.0,0.0,0.15625,0.125,0.0,0.0,1
65.0,195,104,0,0,-91,10,8,0,0,0,0.0,0.0,0.15384615384615385,0.12307692307692308,0.0,0.0,1
66.0,198,104,0,0,-94,10,8,0,0,0,0.0,0.0,0.15151515151515152,0.12121212121212122,0.0,0.0,1
67.0,201,104,0,0,-97,10,8,0,0,0,0.0,0.0,0.14925373134328357,0.11940298507462686,0.0,0.0,1
68.0,204,104,0,0,-100,10,9,0,0,0,0.0,0.0,0.14705882352941177,0.1323529411764706,0.0,0.0,1
69.0,207,107,0,0,-100,10,10,0,0,0,0.0,0.0,0.14492753623188406,0.14492753623188406,0.0,0.0,1
70.0,210,110,0,0,-100,10,10,0,0,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,1
71.0,213,110,0,0,-103,10,10,0,0,0,0.0,0.0,0.14084507042253522,0.14084507042253522,0.0,0.0,1
72.0,216,110,0,0,-106,10,10,0,0,0,0.0,0.0,0.1388888888888889,0.1388888888888889,0.0,0.0,1
73.0,219,110,0,0,-109,11,10,0,0,0,0.0,0.0,0.1506849315068493,0.136986301369863,0.0,0.0,1
74.0,222,118,0,0,-104,11,10,0,0,0,0.0,0.0,0.14864864864864866,0.13513513513513514,0.0,0.0,1
75.0,225,118,0,0,-107,11,10,0,0,0,0.0,0.0,0.14666666666666667,0.13333333333333333,0.0,0.0,1
76.0,228,118,0,0,-110,11,10,0,0,0,0.0,0.0,0.14473684210526316,0.13157894736842105,0.0,0.0,1
77.0,231,118,0,0,-113,12,10,0,0,0,0.0,0.0,0.15584415584415584,0.12987012987012986,0.0,0.0,1
78.0,234,126,0,0,-108,12,10,0,0,0,0.0,0.0,0.15384615384615385,0.1282051282051282,0.0,0.0,1
79.0,237,126,0,0,-111,12,10,0,0,0,0.0,0.0,0.1518987341772152,0.12658227848101267,0.0,0.0,1
80.0,240,126,0,0,-114,12,10,0,0,0,0.0,0.0,0.15,0.125,0.0,0.0,1
81.0,243,126,0,0,-117,12,10,0,0,0,0.0,0.0,0.14814814814814814,0.12345679012345678,0.0,0.0,1
82.0,246,126,0,0,-120,12,10,0,0,0,0.0,0.0,0.14634146341463414,0.12195121951219512,0.0,0.0,1
83.0,249,126,0,0,-123,12,10,0,0,0,0.0,0.0,0.14457831325301204,0.12048192771084337,0.0,0.0,1
84.0,252,126,0,0,-126,12,10,0,0,0,0.0,0.0,0.14285714285714285,0.11904761904761904,0.0,0.0,1
85.0,255,126,0,0,-129,12,10,0,0,0,0.0,0.0,0.1411764705882353,0.11764705882352941,0.0,0.0,1
86.0,258,126,0,0,-132,12,11,0,0,0,0.0,0.0,0.13953488372093023,0.12790697674418605,0.0,0.0,1
87.0,261,129,0,0,-132,12,12,0,0,0,0.0,0.0,0.13793103448275862,0.13793103448275862,0.0,0.0,1
88.0,264,132,0,0,-132,12,12,0,0,0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,1
89.0,267,132,0,0,-135,12,12,1,0,0,0.0,0.0,0.1348314606741573,0.1348314606741573,0.0,0.011235955056179775,1
90.0,270,134,0,0,-136,12,13,1,0,0,0.0,0.0,0.13333333333333333,0.14444444444444443,0.0,0.011111111111111112,1
91.0,273,137,0,0,-136,12,13,1,0,0,0.0,0.0,0.13186813186813187,0.14285714285714285,0.0,0.01098901098901099,1
92.0,276,137,0,0,-139,12,13,1,0,0,0.0,0.0,0.13043478260869565,0.14130434782608695,0.0,0.010869565217391304,1
93.0,279,137,0,0,-142,12,13,1,0,0,0.0,0.0,0.12903225806451613,0.13978494623655913,0.0,0.010752688172043012,1
94.0,282,137,0,0,-145,12,13,1,0,0,0.0,0.0,0.1276595744680851,0.13829787234042554,0.0,0.010638297872340425,1
95.0,285,137,0,0,-148,13,13,1,0,0,0.0,0.0,0.1368421052631579,0.1368421052631579,0.0,0.010526315789473684,1
96.0,288,145,0,0,-143,13,14,1,0,0,0.0,0.0,0.13541666666666666,0.14583333333333334,0.0,0.010416666666666666,1
97.0,291,148,0,0,-143,13,14,1,0,0,0.0,0.0,0.13402061855670103,0.14432989690721648,0.0,0.010309278350515464,1
98.0,294,148,0,0,-146,14,14,1,0,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.01020408163265306,1
99.0,297,156,0,0,-141,14,14,1,0,0,0.0,0.0,0.1414141414141414,0.1414141414141414,0.0,0.010101010101010102,1
100.0,300,156,0,0,-144,14,14,1,0,0,0.0,0.0,0.14,0.14,0.0,0.01,1
101.0,303,156,0,0,-147,15,14,1,0,0,0.0,0.0,0.1485148514851485,0.13861386138613863,0.0,0.009900990099009901,1
102.0,306,164,0,0,-142,15,14,1,0,0,0.0,0.0,0.14705882352941177,0.13725490196078433,0.0,0.00980392156862745,1
103.0,309,164,0,0,-145,15,14,1,0,0,0.0,0.0,0.14563106796116504,0.13592233009708737,0.0,0.009708737864077669,1
104.0,312,164,0,0,-148,15,14,1,0,0,0.0,0.0,0.14423076923076922,0.1346153846153846,0.0,0.009615384615384616,1
105.0,315,164,0,0,-151,15,14,1,0,0,0.0,0.0,0.14285714285714285,0.13333333333333333,0.0,0.009523809523809525,1
106.0,318,164,0,0,-154,15,15,1,0,0,0.0,0.0,0.14150943396226415,0.14150943396226415,0.0,0.009433962264150943,1
107.0,321,167,0,0,-154,15,15,1,0,0,0.0,0.0,0.14018691588785046,0.14018691588785046,0.0,0.009345794392523364,1
108.0,324,167,0,0,-157,15,15,1,0,0,0.0,0.0,0.1388888888888889,0.1388888888888889,0.0,0.009259259259259259,1
109.0,327,167,0,0,-160,15,16,1,0,0,0.0,0.0,0.13761467889908258,0.14678899082568808,0.0,0.009174311926605505,1
110.0,330,170,0,0,-160,15,16,1,0,0,0.0,0.0,0.13636363636363635,0.14545454545454545,0.0,0.00909090909090909,1
111.0,333,170,0,0,-163,15,16,1,0,0,0.0,0.0,0.13513513513513514,0.14414414414414414,0.0,0.009009009009009009,1
112.0,336,170,0,0,-166,15,17,1,0,0,0.0,0.0,0.13392857142857142,0.15178571428571427,0.0,0.008928571428571428,1
113.0,339,173,0,0,-166,15,18,1,0,0,0.0,0.0,0.13274336283185842,0.1592920353982301,0.0,0.008849557522123894,1
114.0,342,176,0,0,-166,15,18,1,0,0,0.0,0.0,0.13157894736842105,0.15789473684210525,0.0,0.008771929824561403,1
115.0,345,176,0,0,-169,15,19,1,0,0,0.0,0.0,0.13043478260869565,0.16521739130434782,0.0,0.008695652173913044,1
116.0,348,179,0,0,-169,15,19,1,0,0,0.0,0.0,0.12931034482758622,0.16379310344827586,0.0,0.008620689655172414,1
117.0,351,179,0,0,-172,15,20,1,0,0,0.0,0.0,0.1282051282051282,0.17094017094017094,0.0,0.008547008547008548,1
118.0,354,182,0,0,-172,15,21,1,0,0,0.0,0.0,0.1271186440677966,0.17796610169491525,0.0,0.00847457627118644,1
119.0,357,185,0,0,-172,15,22,1,0,0,0.0,0.0,0.12605042016806722,0.18487394957983194,0.0,0.008403361344537815,1
120.0,360,188,0,0,-172,16,22,1,0,0,0.0,0.0,0.13333333333333333,0.18333333333333332,0.0,0.008333333333333333,1
121.0,363,196,0,0,-167,16,22,1,0,0,0.0,0.0,0.1322314049586777,0.18181818181818182,0.0,0.008264462809917356,1
122.0,366,196,0,0,-170,17,22,1,0,0,0.0,0.0,0.13934426229508196,0.18032786885245902,0.0,0.00819672131147541,1
123.0,369,204,0,0,-165,17,22,1,0,0,0.0,0.0,0.13821138211382114,0.17886178861788618,0.0,0.008130081300813009,1
124.0,372,204,0,0,-168,17,22,1,0,0,0.0,0.0,0.13709677419354838,0.1774193548387097,0.0,0.008064516129032258,1
125.0,375,204,0,0,-171,17,22,1,0,0,0.0,0.0,0.136,0.176,0.0,0.008,1
126.0,378,204,0,0,-174,17,23,1,0,0,0.0,0.0,0.1349206349206349,0.18253968253968253,0.0,0.007936507936507936,1
127.0,381,207,0,0,-174,17,23,1,0,0,0.0,0.0,0.13385826771653545,0.18110236220472442,0.0,0.007874015748031496,1
128.0,384,207,0,0,-177,17,23,1,0,0,0.0,0.0,0.1328125,0.1796875,0.0,0.0078125,1
129.0,387,207,0,0,-180,17,23,1,0,0,0.0,0.0,0.13178294573643412,0.17829457364341086,0.0,0.007751937984496124,1
130.0,390,207,0,0,-183,17,23,1,0,0,0.0,0.0,0.13076923076923078,0.17692307692307693,0.0,0.007692307692307693,1
131.0,393,207,0,0,-186,17,23,1,0,0,0.0,0.0,0.1297709923664122,0.17557251908396945,0.0,0.007633587786259542,1
132.0,396,207,0,0,-189,17,23,1,0,0,0.0,0.0,0.12878787878787878,0.17424242424242425,0.0,0.007575757575757576,1
133.0,399,207,0,0,-192,17,23,1,0,0,0.0,0.0,0.12781954887218044,0.17293233082706766,0.0,0.007518796992481203,1
134.0,402,207,0,0,-195,17,24,1,0,0,0.0,0.0,0.12686567164179105,0.1791044776119403,0.0,0.007462686567164179,1
135.0,405,210,0,0,-195,18,24,1,0,0,0.0,0.0,0.13333333333333333,0.17777777777777778,0.0,0.007407407407407408,1
136.0,408,218,0,0,-190,18,25,1,0,0,0.0,0.0,0.1323529411764706,0.18382352941176472,0.0,0.007352941176470588,1
137.0,411,221,0,0,-190,18,25,1,0,0,0.0,0.0,0.13138686131386862,0.18248175182481752,0.0,0.0072992700729927005,1
138.0,414,221,0,0,-193,19,25,1,0,0,0.0,0.0,0.13768115942028986,0.18115942028985507,0.0,0.007246376811594203,1
139.0,417,229,0,0,-188,19,25,1,0,0,0.0,0.0,0.1366906474820144,0.17985611510791366,0.0,0.007194244604316547,1
140.0,420,229,0,0,-191,19,25,1,0,0,0.0,0.0,0.1357142857142857,0.17857142857142858,0.0,0.007142857142857143,1
141.0,423,229,0,0,-194,19,25,1,0,0,0.0,0.0,0.1347517730496454,0.1773049645390071,0.0,0.0070921985815602835,1
142.0,426,229,0,0,-197,20,25,1,0,0,0.0,0.0,0.14084507042253522,0.176056338028169,0.0,0.007042253521126761,1
143.0,429,237,0,0,-192,20,25,1,0,0,0.0,0.0,0.13986013986013987,0.17482517482517482,0.0,0.006993006993006993,1
144.0,432,237,0,0,-195,21,25,1,0,0,0.0,0.0,0.14583333333333334,0.1736111111111111,0.0,0.006944444444444444,1
145.0,435,245,0,0,-190,21,25,1,0,0,0.0,0.0,0.14482758620689656,0.1724137931034483,0.0,0.006896551724137931,1
146.0,438,245,0,0,-193,22,25,1,0,0,0.0,0.0,0.1506849315068493,0.17123287671232876,0.0,0.00684931506849315,1
147.0,441,253,0,0,-188,22,25,1,0,0,0.0,0.0,0.14965986394557823,0.17006802721088435,0.0,0.006802721088435374,1
148.0,444,253,0,0,-191,22,25,1,0,0,0.0,0.0,0.14864864864864866,0.16891891891891891,0.0,0.006756756756756757,1
149.0,447,253,0,0,-194,22,25,1,0,0,0.0,0.0,0.1476510067114094,0.16778523489932887,0.0,0.006711409395973154,1
150.0,450,253,0,0,-197,22,25,1,0,0,0.0,0.0,0.14666666666666667,0.16666666666666666,0.0,0.006666666666666667,1
151.0,453,253,0,0,-200,23,25,1,0,0,0.0,0.0,0.152317880794702,0.16556291390728478,0.0,0.006622516556291391,1
152.0,456,261,0,0,-195,23,26,1,0,0,0.0,0.0,0.1513157894736842,0.17105263157894737,0.0,0.006578947368421052,1
153.0,459,264,0,0,-195,23,26,1,0,0,0.0,0.0,0.1503267973856209,0.16993464052287582,0.0,0.006535947712418301,1
154.0,462,264,0,0,-198,23,26,1,0,0,0.0,0.0,0.14935064935064934,0.16883116883116883,0.0,0.006493506493506494,1
155.0,465,264,0,0,-201,24,26,1,0,0,0.0,0.0,0.15483870967741936,0.16774193548387098,0.0,0.0064516129032258064,1
156.0,468,272,0,0,-196,25,26,1,0,0,0.0,0.0,0.16025641025641027,0.16666666666666666,0.0,0.00641025641025641,1
157.0,471,280,0,0,-191,25,26,1,0,0,0.0,0.0,0.1592356687898089,0.16560509554140126,0.0,0.006369426751592357,1
158.0,474,280,0,0,-194,25,26,1,0,0,0.0,0.0,0.15822784810126583,0.16455696202531644,0.0,0.006329113924050633,1
159.0,477,280,0,0,-197,25,26,1,0,0,0.0,0.0,0.15723270440251572,0.16352201257861634,0.0,0.006289308176100629,1
160.0,480,280,0,0,-200,25,27,1,0,0,0.0,0.0,0.15625,0.16875,0.0,0.00625,1
161.0,483,283,0,0,-200,25,27,1,0,0,0.0,0.0,0.15527950310559005,0.16770186335403728,0.0,0.006211180124223602,1
162.0,486,283,0,0,-203,25,27,1,0,0,0.0,0.0,0.15432098765432098,0.16666666666666666,0.0,0.006172839506172839,1
163.0,489,283,0,0,-206,25,27,1,0,0,0.0,0.0,0.15337423312883436,0.1656441717791411,0.0,0.006134969325153374,1
164.0,492,283,0,0,-209,25,27,1,0,0,0.0,0.0,0.1524390243902439,0.16463414634146342,0.0,0.006097560975609756,1
165.0,495,283,0,0,-212,25,27,1,0,0,0.0,0.0,0.15151515151515152,0.16363636363636364,0.0,0.006060606060606061,1
166.0,498,283,0,0,-215,26,27,1,0,0,0.0,0.0,0.1566265060240964,0.16265060240963855,0.0,0.006024096385542169,1
167.0,501,291,0,0,-210,26,27,1,0,0,0.0,0.0,0.15568862275449102,0.16167664670658682,0.0,0.005988023952095809,1
168.0,504,291,0,0,-213,26,27,1,0,0,0.0,0.0,0.15476190476190477,0.16071428571428573,0.0,0.005952380952380952,1
169.0,507,291,0,0,-216,26,27,1,0,0,0.0,0.0,0.15384615384615385,0.15976331360946747,0.0,0.005917159763313609,1
170.0,510,291,0,0,-219,26,27,1,0,0,0.0,0.0,0.15294117647058825,0.1588235294117647,0.0,0.0058823529411764705,1
171.0,513,291,0,0,-222,27,27,1,0,0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.005847953216374269,1
172.0,516,299,0,0,-217,27,27,1,0,0,0.0,0.0,0.1569767441860465,0.1569767441860465,0.0,0.005813953488372093,1
173.0,519,299,0,0,-220,27,27,1,0,0,0.0,0.0,0.15606936416184972,0.15606936416184972,0.0,0.005780346820809248,1
174.0,522,299,0,0,-223,28,27,1,0,0,0.0,0.0,0.16091954022988506,0.15517241379310345,0.0,0.005747126436781609,1
175.0,525,307,0,0,-218,28,27,1,0,0,0.0,0.0,0.16,0.15428571428571428,0.0,0.005714285714285714,1
176.0,528,307,0,0,-221,28,28,1,0,0,0.0,0.0,0.1590909090909091,0.1590909090909091,0.0,0.005681818181818182,1
177.0,531,310,0,0,-221,28,28,1,0,0,0.0,0.0,0.15819209039548024,0.15819209039548024,0.0,0.005649717514124294,1
178.0,534,310,0,0,-224,28,29,1,0,0,0.0,0.0,0.15730337078651685,0.16292134831460675,0.0,0.0056179775280898875,1
179.0,537,313,0,0,-224,28,29,1,0,0,0.0,0.0,0.1564245810055866,0.16201117318435754,0.0,0.00558659217877095,1
180.0,540,313,0,0,-227,28,30,1,0,0,0.0,0.0,0.15555555555555556,0.16666666666666666,0.0,0.005555555555555556,1
181.0,543,316,0,0,-227,28,30,1,0,0,0.0,0.0,0.15469613259668508,0.16574585635359115,0.0,0.0055248618784530384,1
182.0,546,316,0,0,-230,28,31,1,0,0,0.0,0.0,0.15384615384615385,0.17032967032967034,0.0,0.005494505494505495,1
183.0,549,319,0,0,-230,28,31,1,0,0,0.0,0.0,0.15300546448087432,0.16939890710382513,0.0,0.00546448087431694,1
184.0,552,319,0,0,-233,28,31,1,0,0,0.0,0.0,0.15217391304347827,0.16847826086956522,0.0,0.005434782608695652,1
185.0,555,319,0,0,-236,28,31,1,0,0,0.0,0.0,0.15135135135135136,0.16756756756756758,0.0,0.005405405405405406,1
186.0,558,319,0,0,-239,28,31,1,0,0,0.0,0.0,0.15053763440860216,0.16666666666666666,0.0,0.005376344086021506,1
187.0,561,319,0,0,-242,28,31,1,0,0,0.0,0.0,0.1497326203208556,0.1657754010695187,0.0,0.0053475935828877,1
188.0,564,319,0,0,-245,28,31,1,0,0,0.0,0.0,0.14893617021276595,0.16489361702127658,0.0,0.005319148936170213,1
189.0,567,319,0,0,-248,28,31,1,0,0,0.0,0.0,0.14814814814814814,0.164021164021164,0.0,0.005291005291005291,1
190.0,570,319,0,0,-251,28,31,1,0,0,0.0,0.0,0.14736842105263157,0.1631578947368421,0.0,0.005263157894736842,1
191.0,573,319,0,0,-254,28,31,1,0,0,0.0,0.0,0.14659685863874344,0.16230366492146597,0.0,0.005235602094240838,1
192.0,576,319,0,0,-257,29,31,1,0,0,0.0,0.0,0.15104166666666666,0.16145833333333334,0.0,0.005208333333333333,1
193.0,579,327,0,0,-252,29,31,1,0,0,0.0,0.0,0.15025906735751296,0.16062176165803108,0.0,0.0051813471502590676,1
194.0,582,327,0,0,-255,29,31,1,0,0,0.0,0.0,0.14948453608247422,0.15979381443298968,0.0,0.005154639175257732,1
195.0,585,327,0,0,-258,29,31,1,0,0,0.0,0.0,0.14871794871794872,0.15897435897435896,0.0,0.005128205128205128,1
196.0,588,327,0,0,-261,29,31,1,0,0,0.0,0.0,0.14795918367346939,0.15816326530612246,0.0,0.00510204081632653,1
197.0,591,327,0,0,-264,29,32,1,0,0,0.0,0.0,0.14720812182741116,0.16243654822335024,0.0,0.005076142131979695,1
198.0,594,330,0,0,-264,29,32,1,0,0,0.0,0.0,0.14646464646464646,0.16161616161616163,0.0,0.005050505050505051,1
199.0,597,330,0,0,-267,29,32,1,0,0,0.0,0.0,0.1457286432160804,0.16080402010050251,0.0,0.005025125628140704,1
200.0,600,330,0,0,-270,30,32,1,0,0,0.0,0.0,0.15,0.16,0.0,0.005,1
201.0,603,338,0,0,-265,30,33,1,0,0,0.0,0.0,0.14925373134328357,0.16417910447761194,0.0,0.004975124378109453,1
202.0,606,341,0,0,-265,31,33,1,0,0,0.0,0.0,0.15346534653465346,0.16336633663366337,0.0,0.0049504950495049506,1
203.0,609,349,0,0,-260,31,33,1,0,0,0.0,0.0,0.15270935960591134,0.1625615763546798,0.0,0.0049261083743842365,1
204.0,612,349,0,0,-263,31,33,1,0,0,0.0,0.0,0.15196078431372548,0.16176470588235295,0.0,0.004901960784313725,1
205.0,615,349,0,0,-266,31,33,1,0,0,0.0,0.0,0.15121951219512195,0.16097560975609757,0.0,0.004878048780487805,1
206.0,618,349,0,0,-269,31,33,1,0,0,0.0,0.0,0.15048543689320387,0.16019417475728157,0.0,0.0048543689320388345,1
207.0,621,349,0,0,-272,31,33,1,0,0,0.0,0.0,0.1497584541062802,0.15942028985507245,0.0,0.004830917874396135,1
208.0,624,349,0,0,-275,32,33,1,0,0,0.0,0.0,0.15384615384615385,0.15865384615384615,0.0,0.004807692307692308,1
209.0,627,357,0,0,-270,32,34,1,0,0,0.0,0.0,0.15311004784688995,0.16267942583732056,0.0,0.004784688995215311,1
210.0,630,360,0,0,-270,32,35,1,0,0,0.0,0.0,0.1523809523809524,0.16666666666666666,0.0,0.004761904761904762,1
211.0,633,363,0,0,-270,32,36,1,0,0,0.0,0.0,0.15165876777251186,0.17061611374407584,0.0,0.004739336492890996,1
212.0,636,366,0,0,-270,32,36,1,0,0,0.0,0.0,0.1509433962264151,0.16981132075471697,0.0,0.0047169811320754715,1
213.0,639,366,0,0,-273,32,36,1,0,0,0.0,0.0,0.15023474178403756,0.16901408450704225,0.0,0.004694835680751174,1
214.0,642,366,0,0,-276,32,36,1,0,0,0.0,0.0,0.14953271028037382,0.16822429906542055,0.0,0.004672897196261682,1
215.0,645,366,0,0,-279,32,36,1,0,0,0.0,0.0,0.14883720930232558,0.16744186046511628,0.0,0.004651162790697674,1
216.0,648,366,0,0,-282,32,36,1,0,0,0.0,0.0,0.14814814814814814,0.16666666666666666,0.0,0.004629629629629629,1
