No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
18.0,68,137,1,0,69,3,2,0,0,0,0.05555555555555555,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,5
19.0,71,145,1,0,74,3,2,0,0,0,0.05263157894736842,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,5
20.0,74,145,1,0,71,3,2,0,0,0,0.05,0.0,0.15,0.1,0.0,0.0,5
21.0,77,145,1,0,68,4,2,0,0,0,0.047619047619047616,0.0,0.19047619047619047,0.09523809523809523,0.0,0.0,5
22.0,80,153,1,0,73,4,2,0,0,0,0.045454545454545456,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,5
23.0,83,153,1,0,70,4,2,0,0,0,0.043478260869565216,0.0,0.17391304347826086,0.08695652173913043,0.0,0.0,5
24.0,86,153,1,0,67,4,2,0,0,0,0.041666666666666664,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,5
25.0,89,153,1,0,64,4,3,0,0,0,0.04,0.0,0.16,0.12,0.0,0.0,5
26.0,92,156,1,0,64,4,3,0,0,0,0.038461538461538464,0.0,0.15384615384615385,0.11538461538461539,0.0,0.0,5
27.0,95,156,1,0,61,4,3,0,0,0,0.037037037037037035,0.0,0.14814814814814814,0.1111111111111111,0.0,0.0,5
28.0,96,156,2,0,60,4,3,0,0,0,0.07142857142857142,0.0,0.14285714285714285,0.10714285714285714,0.0,0.0,5
29.0,115,276,2,0,161,4,4,0,0,0,0.06896551724137931,0.0,0.13793103448275862,0.13793103448275862,0.0,0.0,5
30.0,118,279,2,0,161,4,5,0,0,0,0.06666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.0,0.0,5
31.0,121,282,2,0,161,5,5,0,0,0,0.06451612903225806,0.0,0.16129032258064516,0.16129032258064516,0.0,0.0,5
32.0,124,290,2,0,166,5,5,0,0,0,0.0625,0.0,0.15625,0.15625,0.0,0.0,5
33.0,127,290,2,0,163,5,5,0,0,0,0.06060606060606061,0.0,0.15151515151515152,0.15151515151515152,0.0,0.0,5
34.0,130,290,2,0,160,5,5,0,0,0,0.058823529411764705,0.0,0.14705882352941177,0.14705882352941177,0.0,0.0,5
35.0,133,290,2,0,157,6,5,0,0,0,0.05714285714285714,0.0,0.17142857142857143,0.14285714285714285,0.0,0.0,5
36.0,136,298,2,0,162,6,6,0,0,0,0.05555555555555555,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,5
37.0,139,301,2,0,162,6,6,0,0,0,0.05405405405405406,0.0,0.16216216216216217,0.16216216216216217,0.0,0.0,5
38.0,142,301,2,0,159,6,6,0,0,0,0.05263157894736842,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,5
39.0,145,301,2,0,156,6,6,0,0,0,0.05128205128205128,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,5
40.0,148,301,2,0,153,6,6,0,0,0,0.05,0.0,0.15,0.15,0.0,0.0,5
41.0,151,301,2,0,150,6,6,0,0,0,0.04878048780487805,0.0,0.14634146341463414,0.14634146341463414,0.0,0.0,5
42.0,154,301,2,0,147,6,7,0,0,0,0.047619047619047616,0.0,0.14285714285714285,0.16666666666666666,0.0,0.0,5
43.0,157,304,2,0,147,6,7,0,0,0,0.046511627906976744,0.0,0.13953488372093023,0.16279069767441862,0.0,0.0,5
44.0,160,304,2,0,144,6,7,0,0,0,0.045454545454545456,0.0,0.13636363636363635,0.1590909090909091,0.0,0.0,5
45.0,163,304,2,0,141,6,7,0,0,0,0.044444444444444446,0.0,0.13333333333333333,0.15555555555555556,0.0,0.0,5
46.0,166,304,2,0,138,6,8,0,0,0,0.043478260869565216,0.0,0.13043478260869565,0.17391304347826086,0.0,0.0,5
47.0,169,307,2,0,138,7,8,0,0,0,0.0425531914893617,0.0,0.14893617021276595,0.1702127659574468,0.0,0.0,5
48.0,172,315,2,0,143,8,8,0,0,0,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,5
49.0,175,323,2,0,148,8,8,0,0,0,0.04081632653061224,0.0,0.16326530612244897,0.16326530612244897,0.0,0.0,5
50.0,178,323,2,0,145,8,8,0,0,0,0.04,0.0,0.16,0.16,0.0,0.0,5
51.0,181,323,2,0,142,8,9,0,0,0,0.0392156862745098,0.0,0.1568627450980392,0.17647058823529413,0.0,0.0,5
52.0,184,326,2,0,142,8,10,0,0,0,0.038461538461538464,0.0,0.15384615384615385,0.19230769230769232,0.0,0.0,5
53.0,187,329,2,0,142,8,10,0,0,0,0.03773584905660377,0.0,0.1509433962264151,0.18867924528301888,0.0,0.0,5
54.0,190,329,2,0,139,9,10,0,0,0,0.037037037037037035,0.0,0.16666666666666666,0.18518518518518517,0.0,0.0,5
55.0,193,337,2,0,144,9,10,0,0,0,0.03636363636363636,0.0,0.16363636363636364,0.18181818181818182,0.0,0.0,5
56.0,196,337,2,0,141,9,10,0,0,0,0.03571428571428571,0.0,0.16071428571428573,0.17857142857142858,0.0,0.0,5
57.0,199,337,2,0,138,9,11,0,0,0,0.03508771929824561,0.0,0.15789473684210525,0.19298245614035087,0.0,0.0,5
58.0,202,340,2,0,138,9,11,0,0,0,0.034482758620689655,0.0,0.15517241379310345,0.1896551724137931,0.0,0.0,5
59.0,205,340,2,0,135,9,11,0,0,0,0.03389830508474576,0.0,0.15254237288135594,0.1864406779661017,0.0,0.0,5
60.0,208,340,2,0,132,9,11,0,0,0,0.03333333333333333,0.0,0.15,0.18333333333333332,0.0,0.0,5
61.0,211,340,2,0,129,9,11,0,0,0,0.03278688524590164,0.0,0.14754098360655737,0.18032786885245902,0.0,0.0,5
62.0,214,340,2,0,126,9,11,0,0,0,0.03225806451612903,0.0,0.14516129032258066,0.1774193548387097,0.0,0.0,5
63.0,217,340,2,0,123,9,11,1,0,0,0.031746031746031744,0.0,0.14285714285714285,0.1746031746031746,0.0,0.015873015873015872,5
64.0,220,342,2,0,122,9,11,1,0,0,0.03125,0.0,0.140625,0.171875,0.0,0.015625,5
65.0,223,342,2,0,119,9,11,1,0,0,0.03076923076923077,0.0,0.13846153846153847,0.16923076923076924,0.0,0.015384615384615385,5
66.0,226,342,2,0,116,10,11,1,0,0,0.030303030303030304,0.0,0.15151515151515152,0.16666666666666666,0.0,0.015151515151515152,5
67.0,229,350,2,0,121,11,11,1,0,0,0.029850746268656716,0.0,0.16417910447761194,0.16417910447761194,0.0,0.014925373134328358,5
68.0,232,358,2,0,126,11,11,1,0,0,0.029411764705882353,0.0,0.16176470588235295,0.16176470588235295,0.0,0.014705882352941176,5
69.0,235,358,2,0,123,11,11,1,0,0,0.028985507246376812,0.0,0.15942028985507245,0.15942028985507245,0.0,0.014492753623188406,5
70.0,236,358,2,1,122,11,11,1,0,0,0.02857142857142857,0.014285714285714285,0.15714285714285714,0.15714285714285714,0.0,0.014285714285714285,5
71.0,281,652,2,1,371,11,11,1,0,0,0.028169014084507043,0.014084507042253521,0.15492957746478872,0.15492957746478872,0.0,0.014084507042253521,5
72.0,284,652,2,1,368,11,11,1,0,0,0.027777777777777776,0.013888888888888888,0.1527777777777778,0.1527777777777778,0.0,0.013888888888888888,5
73.0,287,652,2,1,365,11,11,1,0,0,0.0273972602739726,0.0136986301369863,0.1506849315068493,0.1506849315068493,0.0,0.0136986301369863,5
74.0,290,652,2,1,362,12,11,1,0,0,0.02702702702702703,0.013513513513513514,0.16216216216216217,0.14864864864864866,0.0,0.013513513513513514,5
75.0,293,660,2,1,367,12,11,1,0,0,0.02666666666666667,0.013333333333333334,0.16,0.14666666666666667,0.0,0.013333333333333334,5
76.0,296,660,2,1,364,12,11,1,0,0,0.02631578947368421,0.013157894736842105,0.15789473684210525,0.14473684210526316,0.0,0.013157894736842105,5
77.0,299,660,2,1,361,12,11,1,0,0,0.025974025974025976,0.012987012987012988,0.15584415584415584,0.14285714285714285,0.0,0.012987012987012988,5
78.0,302,660,2,1,358,12,12,1,0,0,0.02564102564102564,0.01282051282051282,0.15384615384615385,0.15384615384615385,0.0,0.01282051282051282,5
79.0,305,663,2,1,358,12,12,1,0,0,0.02531645569620253,0.012658227848101266,0.1518987341772152,0.1518987341772152,0.0,0.012658227848101266,5
80.0,308,663,2,1,355,12,12,1,0,0,0.025,0.0125,0.15,0.15,0.0,0.0125,5
81.0,311,663,2,1,352,13,12,1,0,0,0.024691358024691357,0.012345679012345678,0.16049382716049382,0.14814814814814814,0.0,0.012345679012345678,5
82.0,314,671,2,1,357,13,12,1,0,0,0.024390243902439025,0.012195121951219513,0.15853658536585366,0.14634146341463414,0.0,0.012195121951219513,5
83.0,317,671,2,1,354,13,12,1,0,0,0.024096385542168676,0.012048192771084338,0.1566265060240964,0.14457831325301204,0.0,0.012048192771084338,5
84.0,320,671,2,1,351,13,12,1,0,0,0.023809523809523808,0.011904761904761904,0.15476190476190477,0.14285714285714285,0.0,0.011904761904761904,5
85.0,321,671,3,1,350,13,12,1,0,0,0.03529411764705882,0.011764705882352941,0.15294117647058825,0.1411764705882353,0.0,0.011764705882352941,5
86.0,340,783,3,1,443,13,12,1,0,0,0.03488372093023256,0.011627906976744186,0.1511627906976744,0.13953488372093023,0.0,0.011627906976744186,5
87.0,343,783,3,1,440,13,12,1,0,0,0.034482758620689655,0.011494252873563218,0.14942528735632185,0.13793103448275862,0.0,0.011494252873563218,5
88.0,346,783,3,1,437,13,12,1,0,0,0.03409090909090909,0.011363636363636364,0.14772727272727273,0.13636363636363635,0.0,0.011363636363636364,5
89.0,349,783,3,1,434,13,12,1,0,0,0.033707865168539325,0.011235955056179775,0.14606741573033707,0.1348314606741573,0.0,0.011235955056179775,5
90.0,352,783,3,1,431,13,12,1,0,0,0.03333333333333333,0.011111111111111112,0.14444444444444443,0.13333333333333333,0.0,0.011111111111111112,5
91.0,355,783,3,1,428,13,12,1,0,0,0.03296703296703297,0.01098901098901099,0.14285714285714285,0.13186813186813187,0.0,0.01098901098901099,5
92.0,358,783,3,1,425,13,13,1,0,0,0.03260869565217391,0.010869565217391304,0.14130434782608695,0.14130434782608695,0.0,0.010869565217391304,5
93.0,361,786,3,1,425,13,13,1,0,0,0.03225806451612903,0.010752688172043012,0.13978494623655913,0.13978494623655913,0.0,0.010752688172043012,5
94.0,364,786,3,1,422,13,14,1,0,0,0.031914893617021274,0.010638297872340425,0.13829787234042554,0.14893617021276595,0.0,0.010638297872340425,5
95.0,367,789,3,1,422,13,14,1,0,0,0.031578947368421054,0.010526315789473684,0.1368421052631579,0.14736842105263157,0.0,0.010526315789473684,5
96.0,370,789,3,1,419,13,14,1,0,0,0.03125,0.010416666666666666,0.13541666666666666,0.14583333333333334,0.0,0.010416666666666666,5
97.0,373,789,3,1,416,13,14,1,0,0,0.030927835051546393,0.010309278350515464,0.13402061855670103,0.14432989690721648,0.0,0.010309278350515464,5
98.0,376,789,3,1,413,13,14,1,0,0,0.030612244897959183,0.01020408163265306,0.1326530612244898,0.14285714285714285,0.0,0.01020408163265306,5
99.0,379,789,3,1,410,13,14,1,0,0,0.030303030303030304,0.010101010101010102,0.13131313131313133,0.1414141414141414,0.0,0.010101010101010102,5
100.0,382,789,3,1,407,13,14,1,0,0,0.03,0.01,0.13,0.14,0.0,0.01,5
101.0,385,789,3,1,404,13,14,1,0,0,0.0297029702970297,0.009900990099009901,0.12871287128712872,0.13861386138613863,0.0,0.009900990099009901,5
102.0,388,789,3,1,401,13,14,1,0,0,0.029411764705882353,0.00980392156862745,0.12745098039215685,0.13725490196078433,0.0,0.00980392156862745,5
103.0,391,789,3,1,398,13,14,1,0,0,0.02912621359223301,0.009708737864077669,0.1262135922330097,0.13592233009708737,0.0,0.009708737864077669,5
104.0,394,789,3,1,395,13,14,1,0,0,0.028846153846153848,0.009615384615384616,0.125,0.1346153846153846,0.0,0.009615384615384616,5
105.0,397,789,3,1,392,13,14,1,0,0,0.02857142857142857,0.009523809523809525,0.12380952380952381,0.13333333333333333,0.0,0.009523809523809525,5
106.0,400,789,3,1,389,13,14,1,0,0,0.02830188679245283,0.009433962264150943,0.12264150943396226,0.1320754716981132,0.0,0.009433962264150943,5
107.0,403,789,3,1,386,13,14,1,0,0,0.028037383177570093,0.009345794392523364,0.12149532710280374,0.1308411214953271,0.0,0.009345794392523364,5
108.0,406,789,3,1,383,13,14,1,0,0,0.027777777777777776,0.009259259259259259,0.12037037037037036,0.12962962962962962,0.0,0.009259259259259259,5
109.0,409,789,3,1,380,13,14,1,0,0,0.027522935779816515,0.009174311926605505,0.11926605504587157,0.12844036697247707,0.0,0.009174311926605505,5
110.0,412,789,3,1,377,13,14,1,0,0,0.02727272727272727,0.00909090909090909,0.11818181818181818,0.12727272727272726,0.0,0.00909090909090909,5
111.0,415,789,3,1,374,14,14,1,0,0,0.02702702702702703,0.009009009009009009,0.12612612612612611,0.12612612612612611,0.0,0.009009009009009009,5
112.0,418,797,3,1,379,14,14,1,0,0,0.026785714285714284,0.008928571428571428,0.125,0.125,0.0,0.008928571428571428,5
113.0,421,797,3,1,376,14,14,1,0,0,0.02654867256637168,0.008849557522123894,0.12389380530973451,0.12389380530973451,0.0,0.008849557522123894,5
114.0,424,797,3,1,373,14,14,1,0,0,0.02631578947368421,0.008771929824561403,0.12280701754385964,0.12280701754385964,0.0,0.008771929824561403,5
115.0,427,797,3,1,370,14,14,1,0,0,0.02608695652173913,0.008695652173913044,0.12173913043478261,0.12173913043478261,0.0,0.008695652173913044,5
116.0,430,797,3,1,367,14,14,1,0,0,0.02586206896551724,0.008620689655172414,0.1206896551724138,0.1206896551724138,0.0,0.008620689655172414,5
117.0,433,797,3,1,364,15,14,1,0,0,0.02564102564102564,0.008547008547008548,0.1282051282051282,0.11965811965811966,0.0,0.008547008547008548,5
118.0,436,805,3,1,369,15,14,1,0,0,0.025423728813559324,0.00847457627118644,0.1271186440677966,0.11864406779661017,0.0,0.00847457627118644,5
119.0,439,805,3,1,366,15,14,1,0,0,0.025210084033613446,0.008403361344537815,0.12605042016806722,0.11764705882352941,0.0,0.008403361344537815,5
120.0,442,805,3,1,363,15,14,1,0,0,0.025,0.008333333333333333,0.125,0.11666666666666667,0.0,0.008333333333333333,5
121.0,445,805,3,1,360,15,14,1,0,0,0.024793388429752067,0.008264462809917356,0.12396694214876033,0.11570247933884298,0.0,0.008264462809917356,5
122.0,448,805,3,1,357,16,14,1,0,0,0.02459016393442623,0.00819672131147541,0.13114754098360656,0.11475409836065574,0.0,0.00819672131147541,5
123.0,451,813,3,1,362,16,14,1,0,0,0.024390243902439025,0.008130081300813009,0.13008130081300814,0.11382113821138211,0.0,0.008130081300813009,5
124.0,454,813,3,1,359,16,14,1,0,0,0.024193548387096774,0.008064516129032258,0.12903225806451613,0.11290322580645161,0.0,0.008064516129032258,5
125.0,457,813,3,1,356,16,14,1,0,0,0.024,0.008,0.128,0.112,0.0,0.008,5
126.0,460,813,3,1,353,16,14,1,0,0,0.023809523809523808,0.007936507936507936,0.12698412698412698,0.1111111111111111,0.0,0.007936507936507936,5
127.0,463,813,3,1,350,16,14,1,0,0,0.023622047244094488,0.007874015748031496,0.12598425196850394,0.11023622047244094,0.0,0.007874015748031496,5
128.0,466,813,3,1,347,16,14,1,0,0,0.0234375,0.0078125,0.125,0.109375,0.0,0.0078125,5
129.0,469,813,3,1,344,16,14,1,0,0,0.023255813953488372,0.007751937984496124,0.12403100775193798,0.10852713178294573,0.0,0.007751937984496124,5
130.0,472,813,3,1,341,17,14,1,0,0,0.023076923076923078,0.007692307692307693,0.13076923076923078,0.1076923076923077,0.0,0.007692307692307693,5
131.0,475,821,3,1,346,17,14,1,0,0,0.022900763358778626,0.007633587786259542,0.1297709923664122,0.10687022900763359,0.0,0.007633587786259542,5
132.0,478,821,3,1,343,17,15,1,0,0,0.022727272727272728,0.007575757575757576,0.12878787878787878,0.11363636363636363,0.0,0.007575757575757576,5
133.0,481,824,3,1,343,17,15,1,0,0,0.022556390977443608,0.007518796992481203,0.12781954887218044,0.11278195488721804,0.0,0.007518796992481203,5
134.0,484,824,3,1,340,17,15,1,0,0,0.022388059701492536,0.007462686567164179,0.12686567164179105,0.11194029850746269,0.0,0.007462686567164179,5
135.0,487,824,3,1,337,18,15,1,0,0,0.022222222222222223,0.007407407407407408,0.13333333333333333,0.1111111111111111,0.0,0.007407407407407408,5
136.0,490,832,3,1,342,18,15,1,0,0,0.022058823529411766,0.007352941176470588,0.1323529411764706,0.11029411764705882,0.0,0.007352941176470588,5
137.0,493,832,3,1,339,18,15,1,0,0,0.021897810218978103,0.0072992700729927005,0.13138686131386862,0.10948905109489052,0.0,0.0072992700729927005,5
138.0,496,832,3,1,336,18,15,1,0,0,0.021739130434782608,0.007246376811594203,0.13043478260869565,0.10869565217391304,0.0,0.007246376811594203,5
139.0,499,832,3,1,333,18,15,1,0,0,0.02158273381294964,0.007194244604316547,0.12949640287769784,0.1079136690647482,0.0,0.007194244604316547,5
140.0,502,832,3,1,330,18,15,1,0,0,0.02142857142857143,0.007142857142857143,0.12857142857142856,0.10714285714285714,0.0,0.007142857142857143,5
141.0,505,832,3,1,327,18,16,1,0,0,0.02127659574468085,0.0070921985815602835,0.1276595744680851,0.11347517730496454,0.0,0.0070921985815602835,5
142.0,508,835,3,1,327,18,16,1,0,0,0.02112676056338028,0.007042253521126761,0.1267605633802817,0.11267605633802817,0.0,0.007042253521126761,5
143.0,511,835,3,1,324,19,16,1,0,0,0.02097902097902098,0.006993006993006993,0.13286713286713286,0.11188811188811189,0.0,0.006993006993006993,5
144.0,514,843,3,1,329,19,16,1,0,0,0.020833333333333332,0.006944444444444444,0.13194444444444445,0.1111111111111111,0.0,0.006944444444444444,5
145.0,517,843,3,1,326,20,16,1,0,0,0.020689655172413793,0.006896551724137931,0.13793103448275862,0.1103448275862069,0.0,0.006896551724137931,5
146.0,520,851,3,1,331,20,16,1,0,0,0.02054794520547945,0.00684931506849315,0.136986301369863,0.1095890410958904,0.0,0.00684931506849315,5
147.0,523,851,3,1,328,21,16,1,0,0,0.02040816326530612,0.006802721088435374,0.14285714285714285,0.10884353741496598,0.0,0.006802721088435374,5
148.0,526,859,3,1,333,21,16,1,0,0,0.02027027027027027,0.006756756756756757,0.14189189189189189,0.10810810810810811,0.0,0.006756756756756757,5
149.0,529,859,3,1,330,21,16,1,0,0,0.020134228187919462,0.006711409395973154,0.14093959731543623,0.10738255033557047,0.0,0.006711409395973154,5
150.0,532,859,3,1,327,21,16,1,0,0,0.02,0.006666666666666667,0.14,0.10666666666666667,0.0,0.006666666666666667,5
151.0,535,859,3,1,324,21,16,1,0,0,0.019867549668874173,0.006622516556291391,0.1390728476821192,0.10596026490066225,0.0,0.006622516556291391,5
152.0,538,859,3,1,321,21,16,1,0,0,0.019736842105263157,0.006578947368421052,0.13815789473684212,0.10526315789473684,0.0,0.006578947368421052,5
153.0,541,859,3,1,318,21,16,1,0,0,0.0196078431372549,0.006535947712418301,0.13725490196078433,0.10457516339869281,0.0,0.006535947712418301,5
154.0,544,859,3,1,315,21,16,1,0,0,0.01948051948051948,0.006493506493506494,0.13636363636363635,0.1038961038961039,0.0,0.006493506493506494,5
155.0,547,859,3,1,312,21,17,1,0,0,0.01935483870967742,0.0064516129032258064,0.13548387096774195,0.10967741935483871,0.0,0.0064516129032258064,5
156.0,550,862,3,1,312,21,17,1,0,0,0.019230769230769232,0.00641025641025641,0.1346153846153846,0.10897435897435898,0.0,0.00641025641025641,5
157.0,553,862,3,1,309,21,17,1,0,0,0.01910828025477707,0.006369426751592357,0.1337579617834395,0.10828025477707007,0.0,0.006369426751592357,5
158.0,556,862,3,1,306,21,17,1,0,0,0.0189873417721519,0.006329113924050633,0.13291139240506328,0.10759493670886076,0.0,0.006329113924050633,5
159.0,559,862,3,1,303,21,17,1,0,0,0.018867924528301886,0.006289308176100629,0.1320754716981132,0.1069182389937107,0.0,0.006289308176100629,5
160.0,562,862,3,1,300,21,17,1,0,0,0.01875,0.00625,0.13125,0.10625,0.0,0.00625,5
161.0,565,862,3,1,297,21,17,1,0,0,0.018633540372670808,0.006211180124223602,0.13043478260869565,0.10559006211180125,0.0,0.006211180124223602,5
162.0,568,862,3,1,294,21,18,1,0,0,0.018518518518518517,0.006172839506172839,0.12962962962962962,0.1111111111111111,0.0,0.006172839506172839,5
163.0,571,865,3,1,294,21,18,1,0,0,0.018404907975460124,0.006134969325153374,0.12883435582822086,0.11042944785276074,0.0,0.006134969325153374,5
164.0,574,865,3,1,291,21,19,1,0,0,0.018292682926829267,0.006097560975609756,0.12804878048780488,0.11585365853658537,0.0,0.006097560975609756,5
165.0,577,868,3,1,291,21,19,1,0,0,0.01818181818181818,0.006060606060606061,0.12727272727272726,0.11515151515151516,0.0,0.006060606060606061,5
166.0,580,868,3,1,288,22,19,1,0,0,0.018072289156626505,0.006024096385542169,0.13253012048192772,0.1144578313253012,0.0,0.006024096385542169,5
167.0,583,876,3,1,293,22,19,1,0,0,0.017964071856287425,0.005988023952095809,0.1317365269461078,0.11377245508982035,0.0,0.005988023952095809,5
168.0,586,876,3,1,290,22,19,1,0,0,0.017857142857142856,0.005952380952380952,0.13095238095238096,0.1130952380952381,0.0,0.005952380952380952,5
169.0,589,876,3,1,287,22,19,1,0,0,0.01775147928994083,0.005917159763313609,0.1301775147928994,0.11242603550295859,0.0,0.005917159763313609,5
170.0,592,876,3,1,284,23,19,1,0,0,0.01764705882352941,0.0058823529411764705,0.13529411764705881,0.11176470588235295,0.0,0.0058823529411764705,5
171.0,595,884,3,1,289,23,19,2,0,0,0.017543859649122806,0.005847953216374269,0.13450292397660818,0.1111111111111111,0.0,0.011695906432748537,5
172.0,598,886,3,1,288,23,19,2,0,0,0.01744186046511628,0.005813953488372093,0.13372093023255813,0.11046511627906977,0.0,0.011627906976744186,5
173.0,601,886,3,1,285,23,19,2,0,1,0.017341040462427744,0.005780346820809248,0.1329479768786127,0.10982658959537572,0.0,0.017341040462427744,5
174.0,602,887,3,1,285,23,19,2,0,1,0.017241379310344827,0.005747126436781609,0.13218390804597702,0.10919540229885058,0.0,0.017241379310344827,5
175.0,603,887,4,1,284,23,19,2,0,1,0.022857142857142857,0.005714285714285714,0.13142857142857142,0.10857142857142857,0.0,0.017142857142857144,5
176.0,622,999,4,1,377,23,19,2,0,1,0.022727272727272728,0.005681818181818182,0.13068181818181818,0.10795454545454546,0.0,0.017045454545454544,5
177.0,625,999,4,1,374,23,19,2,0,1,0.022598870056497175,0.005649717514124294,0.12994350282485875,0.10734463276836158,0.0,0.01694915254237288,5
178.0,628,999,4,1,371,24,19,2,0,1,0.02247191011235955,0.0056179775280898875,0.1348314606741573,0.10674157303370786,0.0,0.016853932584269662,5
179.0,631,1007,4,1,376,24,19,2,0,1,0.0223463687150838,0.00558659217877095,0.1340782122905028,0.10614525139664804,0.0,0.01675977653631285,5
180.0,634,1007,4,1,373,24,19,2,0,1,0.022222222222222223,0.005555555555555556,0.13333333333333333,0.10555555555555556,0.0,0.016666666666666666,5
181.0,637,1007,4,1,370,24,19,2,0,1,0.022099447513812154,0.0055248618784530384,0.13259668508287292,0.10497237569060773,0.0,0.016574585635359115,5
182.0,640,1007,4,1,367,24,20,2,0,1,0.02197802197802198,0.005494505494505495,0.13186813186813187,0.10989010989010989,0.0,0.016483516483516484,5
183.0,643,1010,4,1,367,24,20,2,0,1,0.02185792349726776,0.00546448087431694,0.13114754098360656,0.1092896174863388,0.0,0.01639344262295082,5
184.0,646,1010,4,1,364,24,20,2,0,1,0.021739130434782608,0.005434782608695652,0.13043478260869565,0.10869565217391304,0.0,0.016304347826086956,5
185.0,649,1010,4,1,361,24,20,2,0,1,0.021621621621621623,0.005405405405405406,0.12972972972972974,0.10810810810810811,0.0,0.016216216216216217,5
186.0,652,1010,4,1,358,24,20,2,0,1,0.021505376344086023,0.005376344086021506,0.12903225806451613,0.10752688172043011,0.0,0.016129032258064516,5
187.0,655,1010,4,1,355,25,20,2,0,1,0.0213903743315508,0.0053475935828877,0.13368983957219252,0.10695187165775401,0.0,0.016042780748663103,5
188.0,658,1018,4,1,360,25,20,2,0,1,0.02127659574468085,0.005319148936170213,0.13297872340425532,0.10638297872340426,0.0,0.015957446808510637,5
189.0,661,1018,4,1,357,25,20,2,0,1,0.021164021164021163,0.005291005291005291,0.13227513227513227,0.10582010582010581,0.0,0.015873015873015872,5
190.0,664,1018,4,1,354,26,20,2,0,1,0.021052631578947368,0.005263157894736842,0.1368421052631579,0.10526315789473684,0.0,0.015789473684210527,5
191.0,667,1026,4,1,359,26,20,2,0,1,0.020942408376963352,0.005235602094240838,0.13612565445026178,0.10471204188481675,0.0,0.015706806282722512,5
192.0,670,1026,4,1,356,26,20,2,0,1,0.020833333333333332,0.005208333333333333,0.13541666666666666,0.10416666666666667,0.0,0.015625,5
193.0,673,1026,4,1,353,27,20,2,0,1,0.02072538860103627,0.0051813471502590676,0.13989637305699482,0.10362694300518134,0.0,0.015544041450777202,5
194.0,676,1034,4,1,358,27,20,2,0,1,0.020618556701030927,0.005154639175257732,0.13917525773195877,0.10309278350515463,0.0,0.015463917525773196,5
195.0,679,1034,4,1,355,27,20,2,0,1,0.020512820512820513,0.005128205128205128,0.13846153846153847,0.10256410256410256,0.0,0.015384615384615385,5
