No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
105.0,329,326,1,0,-3,21,12,1,0,0,0.009523809523809525,0.0,0.2,0.11428571428571428,0.0,0.009523809523809525,5
106.0,332,326,1,0,-6,21,13,1,0,0,0.009433962264150943,0.0,0.19811320754716982,0.12264150943396226,0.0,0.009433962264150943,5
107.0,335,329,1,0,-6,21,13,1,0,0,0.009345794392523364,0.0,0.19626168224299065,0.12149532710280374,0.0,0.009345794392523364,5
108.0,338,329,1,0,-9,21,13,1,0,0,0.009259259259259259,0.0,0.19444444444444445,0.12037037037037036,0.0,0.009259259259259259,5
109.0,341,329,1,0,-12,21,14,1,0,0,0.009174311926605505,0.0,0.1926605504587156,0.12844036697247707,0.0,0.009174311926605505,5
110.0,344,332,1,0,-12,21,14,2,0,0,0.00909090909090909,0.0,0.19090909090909092,0.12727272727272726,0.0,0.01818181818181818,5
111.0,347,334,1,0,-13,21,15,2,0,0,0.009009009009009009,0.0,0.1891891891891892,0.13513513513513514,0.0,0.018018018018018018,5
112.0,350,337,1,0,-13,22,15,2,0,0,0.008928571428571428,0.0,0.19642857142857142,0.13392857142857142,0.0,0.017857142857142856,5
113.0,353,345,1,0,-8,22,15,2,0,0,0.008849557522123894,0.0,0.19469026548672566,0.13274336283185842,0.0,0.017699115044247787,5
114.0,356,345,1,0,-11,23,15,2,0,0,0.008771929824561403,0.0,0.20175438596491227,0.13157894736842105,0.0,0.017543859649122806,5
115.0,359,353,1,0,-6,23,16,2,0,0,0.008695652173913044,0.0,0.2,0.1391304347826087,0.0,0.017391304347826087,5
116.0,362,356,1,0,-6,23,16,2,0,0,0.008620689655172414,0.0,0.19827586206896552,0.13793103448275862,0.0,0.017241379310344827,5
117.0,365,356,1,0,-9,23,16,2,0,0,0.008547008547008548,0.0,0.19658119658119658,0.13675213675213677,0.0,0.017094017094017096,5
118.0,368,356,1,0,-12,23,17,2,0,0,0.00847457627118644,0.0,0.19491525423728814,0.1440677966101695,0.0,0.01694915254237288,5
119.0,371,359,1,0,-12,23,17,2,0,0,0.008403361344537815,0.0,0.19327731092436976,0.14285714285714285,0.0,0.01680672268907563,5
120.0,374,359,1,0,-15,23,17,2,0,0,0.008333333333333333,0.0,0.19166666666666668,0.14166666666666666,0.0,0.016666666666666666,5
121.0,377,359,1,0,-18,23,18,2,0,0,0.008264462809917356,0.0,0.19008264462809918,0.1487603305785124,0.0,0.01652892561983471,5
122.0,380,362,1,0,-18,23,18,2,0,0,0.00819672131147541,0.0,0.1885245901639344,0.14754098360655737,0.0,0.01639344262295082,5
123.0,383,362,1,0,-21,23,19,2,0,0,0.008130081300813009,0.0,0.18699186991869918,0.15447154471544716,0.0,0.016260162601626018,5
124.0,386,365,1,0,-21,23,19,2,0,0,0.008064516129032258,0.0,0.18548387096774194,0.1532258064516129,0.0,0.016129032258064516,5
125.0,389,365,1,0,-24,24,19,2,0,0,0.008,0.0,0.192,0.152,0.0,0.016,5
126.0,392,373,1,0,-19,24,19,2,0,0,0.007936507936507936,0.0,0.19047619047619047,0.15079365079365079,0.0,0.015873015873015872,5
127.0,395,373,1,0,-22,24,19,2,0,0,0.007874015748031496,0.0,0.1889763779527559,0.14960629921259844,0.0,0.015748031496062992,5
128.0,398,373,1,0,-25,24,19,2,0,0,0.0078125,0.0,0.1875,0.1484375,0.0,0.015625,5
129.0,401,373,1,0,-28,24,19,2,0,0,0.007751937984496124,0.0,0.18604651162790697,0.14728682170542637,0.0,0.015503875968992248,5
130.0,404,373,1,0,-31,24,19,2,0,0,0.007692307692307693,0.0,0.18461538461538463,0.14615384615384616,0.0,0.015384615384615385,5
131.0,407,373,1,0,-34,25,19,2,0,0,0.007633587786259542,0.0,0.19083969465648856,0.1450381679389313,0.0,0.015267175572519083,5
132.0,410,381,1,0,-29,25,20,2,0,0,0.007575757575757576,0.0,0.1893939393939394,0.15151515151515152,0.0,0.015151515151515152,5
133.0,413,384,1,0,-29,25,20,2,0,0,0.007518796992481203,0.0,0.18796992481203006,0.15037593984962405,0.0,0.015037593984962405,5
134.0,416,384,1,0,-32,25,20,2,0,0,0.007462686567164179,0.0,0.1865671641791045,0.14925373134328357,0.0,0.014925373134328358,5
135.0,419,384,1,0,-35,25,20,2,0,0,0.007407407407407408,0.0,0.18518518518518517,0.14814814814814814,0.0,0.014814814814814815,5
136.0,422,384,1,0,-38,25,21,2,0,0,0.007352941176470588,0.0,0.18382352941176472,0.15441176470588236,0.0,0.014705882352941176,5
137.0,425,387,1,0,-38,25,22,2,0,0,0.0072992700729927005,0.0,0.18248175182481752,0.16058394160583941,0.0,0.014598540145985401,5
138.0,428,390,1,0,-38,26,22,2,0,0,0.007246376811594203,0.0,0.18840579710144928,0.15942028985507245,0.0,0.014492753623188406,5
139.0,431,398,1,0,-33,27,22,2,0,0,0.007194244604316547,0.0,0.19424460431654678,0.15827338129496402,0.0,0.014388489208633094,5
140.0,434,406,1,0,-28,27,22,2,0,0,0.007142857142857143,0.0,0.19285714285714287,0.15714285714285714,0.0,0.014285714285714285,5
141.0,437,406,1,0,-31,27,22,2,0,0,0.0070921985815602835,0.0,0.19148936170212766,0.15602836879432624,0.0,0.014184397163120567,5
142.0,440,406,1,0,-34,27,23,2,0,0,0.007042253521126761,0.0,0.19014084507042253,0.1619718309859155,0.0,0.014084507042253521,5
143.0,443,409,1,0,-34,27,23,2,0,0,0.006993006993006993,0.0,0.1888111888111888,0.16083916083916083,0.0,0.013986013986013986,5
144.0,446,409,1,0,-37,28,23,2,0,0,0.006944444444444444,0.0,0.19444444444444445,0.1597222222222222,0.0,0.013888888888888888,5
145.0,449,417,1,0,-32,28,23,2,0,0,0.006896551724137931,0.0,0.19310344827586207,0.15862068965517243,0.0,0.013793103448275862,5
146.0,452,417,1,0,-35,29,23,2,0,0,0.00684931506849315,0.0,0.19863013698630136,0.15753424657534246,0.0,0.0136986301369863,5
147.0,455,425,1,0,-30,30,23,2,0,0,0.006802721088435374,0.0,0.20408163265306123,0.1564625850340136,0.0,0.013605442176870748,5
148.0,458,433,1,0,-25,30,23,2,0,0,0.006756756756756757,0.0,0.20270270270270271,0.1554054054054054,0.0,0.013513513513513514,5
149.0,461,433,1,0,-28,30,23,2,0,0,0.006711409395973154,0.0,0.20134228187919462,0.15436241610738255,0.0,0.013422818791946308,5
150.0,464,433,1,0,-31,30,23,2,0,0,0.006666666666666667,0.0,0.2,0.15333333333333332,0.0,0.013333333333333334,5
151.0,467,433,1,0,-34,30,23,2,0,0,0.006622516556291391,0.0,0.1986754966887417,0.152317880794702,0.0,0.013245033112582781,5
152.0,470,433,1,0,-37,31,23,2,0,0,0.006578947368421052,0.0,0.20394736842105263,0.1513157894736842,0.0,0.013157894736842105,5
153.0,473,441,1,0,-32,32,23,2,0,0,0.006535947712418301,0.0,0.20915032679738563,0.1503267973856209,0.0,0.013071895424836602,5
154.0,476,449,1,0,-27,32,23,2,0,0,0.006493506493506494,0.0,0.2077922077922078,0.14935064935064934,0.0,0.012987012987012988,5
155.0,479,449,1,0,-30,32,23,2,0,0,0.0064516129032258064,0.0,0.2064516129032258,0.14838709677419354,0.0,0.012903225806451613,5
156.0,482,449,1,0,-33,32,23,2,0,0,0.00641025641025641,0.0,0.20512820512820512,0.14743589743589744,0.0,0.01282051282051282,5
157.0,485,449,1,0,-36,32,23,2,0,0,0.006369426751592357,0.0,0.20382165605095542,0.1464968152866242,0.0,0.012738853503184714,5
158.0,488,449,1,0,-39,32,24,2,0,0,0.006329113924050633,0.0,0.20253164556962025,0.1518987341772152,0.0,0.012658227848101266,5
159.0,491,452,1,0,-39,32,24,2,0,0,0.006289308176100629,0.0,0.20125786163522014,0.1509433962264151,0.0,0.012578616352201259,5
160.0,494,452,1,0,-42,32,24,2,0,0,0.00625,0.0,0.2,0.15,0.0,0.0125,5
161.0,497,452,1,0,-45,33,24,2,0,0,0.006211180124223602,0.0,0.20496894409937888,0.14906832298136646,0.0,0.012422360248447204,5
162.0,500,460,1,0,-40,33,24,2,0,0,0.006172839506172839,0.0,0.2037037037037037,0.14814814814814814,0.0,0.012345679012345678,5
163.0,503,460,1,0,-43,33,24,2,0,0,0.006134969325153374,0.0,0.20245398773006135,0.147239263803681,0.0,0.012269938650306749,5
164.0,506,460,1,0,-46,33,24,2,0,0,0.006097560975609756,0.0,0.20121951219512196,0.14634146341463414,0.0,0.012195121951219513,5
165.0,509,460,1,0,-49,34,24,2,0,0,0.006060606060606061,0.0,0.20606060606060606,0.14545454545454545,0.0,0.012121212121212121,5
166.0,512,468,1,0,-44,34,24,2,0,0,0.006024096385542169,0.0,0.20481927710843373,0.14457831325301204,0.0,0.012048192771084338,5
167.0,515,468,1,0,-47,35,24,2,0,0,0.005988023952095809,0.0,0.20958083832335328,0.1437125748502994,0.0,0.011976047904191617,5
168.0,518,476,1,0,-42,35,24,2,0,0,0.005952380952380952,0.0,0.20833333333333334,0.14285714285714285,0.0,0.011904761904761904,5
169.0,521,476,1,0,-45,35,24,2,0,0,0.005917159763313609,0.0,0.20710059171597633,0.14201183431952663,0.0,0.011834319526627219,5
170.0,524,476,1,0,-48,35,24,2,0,0,0.0058823529411764705,0.0,0.20588235294117646,0.1411764705882353,0.0,0.011764705882352941,5
171.0,527,476,1,0,-51,35,24,2,0,0,0.005847953216374269,0.0,0.2046783625730994,0.14035087719298245,0.0,0.011695906432748537,5
172.0,530,476,1,0,-54,35,24,2,0,0,0.005813953488372093,0.0,0.20348837209302326,0.13953488372093023,0.0,0.011627906976744186,5
173.0,533,476,1,0,-57,35,24,2,0,0,0.005780346820809248,0.0,0.2023121387283237,0.13872832369942195,0.0,0.011560693641618497,5
174.0,536,476,1,0,-60,35,24,2,0,0,0.005747126436781609,0.0,0.20114942528735633,0.13793103448275862,0.0,0.011494252873563218,5
175.0,539,476,1,0,-63,35,24,2,0,0,0.005714285714285714,0.0,0.2,0.13714285714285715,0.0,0.011428571428571429,5
176.0,542,476,1,0,-66,36,24,2,0,0,0.005681818181818182,0.0,0.20454545454545456,0.13636363636363635,0.0,0.011363636363636364,5
177.0,545,484,1,0,-61,36,25,2,0,0,0.005649717514124294,0.0,0.2033898305084746,0.14124293785310735,0.0,0.011299435028248588,5
178.0,548,487,1,0,-61,37,25,2,0,0,0.0056179775280898875,0.0,0.20786516853932585,0.1404494382022472,0.0,0.011235955056179775,5
179.0,551,495,1,0,-56,37,25,2,0,0,0.00558659217877095,0.0,0.20670391061452514,0.13966480446927373,0.0,0.0111731843575419,5
180.0,554,495,1,0,-59,37,25,2,0,0,0.005555555555555556,0.0,0.20555555555555555,0.1388888888888889,0.0,0.011111111111111112,5
181.0,557,495,1,0,-62,38,25,2,0,0,0.0055248618784530384,0.0,0.20994475138121546,0.13812154696132597,0.0,0.011049723756906077,5
182.0,560,503,1,0,-57,38,25,2,0,0,0.005494505494505495,0.0,0.2087912087912088,0.13736263736263737,0.0,0.01098901098901099,5
183.0,563,503,1,0,-60,38,26,2,0,0,0.00546448087431694,0.0,0.20765027322404372,0.14207650273224043,0.0,0.01092896174863388,5
184.0,566,506,1,0,-60,38,26,2,0,0,0.005434782608695652,0.0,0.20652173913043478,0.14130434782608695,0.0,0.010869565217391304,5
185.0,569,506,1,0,-63,39,26,2,0,0,0.005405405405405406,0.0,0.21081081081081082,0.14054054054054055,0.0,0.010810810810810811,5
186.0,572,514,1,0,-58,39,27,2,0,0,0.005376344086021506,0.0,0.20967741935483872,0.14516129032258066,0.0,0.010752688172043012,5
187.0,575,517,1,0,-58,39,27,2,0,0,0.0053475935828877,0.0,0.20855614973262032,0.1443850267379679,0.0,0.0106951871657754,5
188.0,578,517,1,0,-61,39,27,2,0,0,0.005319148936170213,0.0,0.2074468085106383,0.14361702127659576,0.0,0.010638297872340425,5
189.0,581,517,1,0,-64,39,27,2,0,0,0.005291005291005291,0.0,0.20634920634920634,0.14285714285714285,0.0,0.010582010582010581,5
190.0,584,517,1,0,-67,39,27,2,0,0,0.005263157894736842,0.0,0.20526315789473684,0.14210526315789473,0.0,0.010526315789473684,5
191.0,587,517,1,0,-70,39,27,2,0,0,0.005235602094240838,0.0,0.20418848167539266,0.14136125654450263,0.0,0.010471204188481676,5
192.0,590,517,1,0,-73,40,27,2,0,0,0.005208333333333333,0.0,0.20833333333333334,0.140625,0.0,0.010416666666666666,5
193.0,593,525,1,0,-68,40,27,2,0,0,0.0051813471502590676,0.0,0.20725388601036268,0.13989637305699482,0.0,0.010362694300518135,5
194.0,596,525,1,0,-71,40,27,2,0,0,0.005154639175257732,0.0,0.20618556701030927,0.13917525773195877,0.0,0.010309278350515464,5
195.0,599,525,1,0,-74,41,27,2,0,0,0.005128205128205128,0.0,0.21025641025641026,0.13846153846153847,0.0,0.010256410256410256,5
196.0,602,533,1,0,-69,41,27,2,0,0,0.00510204081632653,0.0,0.20918367346938777,0.1377551020408163,0.0,0.01020408163265306,5
197.0,605,533,1,0,-72,41,27,2,0,0,0.005076142131979695,0.0,0.20812182741116753,0.13705583756345177,0.0,0.01015228426395939,5
198.0,608,533,1,0,-75,41,27,3,0,0,0.005050505050505051,0.0,0.20707070707070707,0.13636363636363635,0.0,0.015151515151515152,5
199.0,611,535,1,0,-76,41,27,3,0,0,0.005025125628140704,0.0,0.20603015075376885,0.135678391959799,0.0,0.01507537688442211,5
200.0,614,535,1,0,-79,41,28,3,0,0,0.005,0.0,0.205,0.14,0.0,0.015,5
201.0,617,538,1,0,-79,41,29,3,0,0,0.004975124378109453,0.0,0.20398009950248755,0.14427860696517414,0.0,0.014925373134328358,5
202.0,620,541,1,0,-79,41,29,3,0,0,0.0049504950495049506,0.0,0.20297029702970298,0.14356435643564355,0.0,0.01485148514851485,5
203.0,623,541,1,0,-82,41,29,3,0,0,0.0049261083743842365,0.0,0.2019704433497537,0.14285714285714285,0.0,0.014778325123152709,5
