No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
206.0,632,484,1,0,31,34,8,0,0,6
207.0,635,492,1,0,31,34,8,0,0,6
208.0,638,492,1,0,31,34,8,0,0,6
209.0,641,492,1,0,31,34,8,0,0,6
210.0,644,492,1,0,32,34,8,0,0,6
211.0,647,500,1,0,33,34,8,0,0,6
212.0,650,508,1,0,33,35,8,0,0,6
213.0,653,511,1,0,33,35,8,0,0,6
214.0,656,511,1,0,33,36,8,0,0,6
215.0,659,514,1,0,33,36,8,0,0,6
216.0,662,514,1,0,33,37,8,0,0,6
217.0,665,517,1,0,33,37,8,0,0,6
218.0,668,517,1,0,33,37,8,0,0,6
219.0,671,517,1,0,34,37,8,0,0,6
220.0,674,525,1,0,34,38,8,0,0,6
221.0,677,528,1,0,35,38,8,0,0,6
222.0,680,536,1,0,36,38,8,0,0,6
223.0,683,544,1,0,37,38,8,0,0,6
224.0,686,552,1,0,37,39,8,0,0,6
225.0,689,555,1,0,37,40,8,0,0,6
226.0,692,558,1,0,37,40,8,0,0,6
227.0,695,558,1,0,37,40,8,0,0,6
228.0,698,558,1,0,37,40,8,0,0,6
229.0,701,558,1,0,37,40,8,0,0,6
230.0,704,558,1,0,37,40,8,0,0,6
231.0,707,558,1,0,37,40,8,0,0,6
232.0,710,558,1,0,37,40,8,0,0,6
233.0,713,558,1,0,37,40,8,0,0,6
234.0,716,558,1,0,37,40,8,0,0,6
235.0,719,558,1,0,37,40,8,0,0,6
236.0,722,558,1,0,37,40,8,0,0,6
237.0,725,558,1,0,37,40,8,0,0,6
238.0,728,558,1,0,37,40,8,0,0,6
239.0,731,558,1,0,37,41,8,0,0,6
240.0,734,561,1,0,37,42,8,0,0,6
241.0,737,564,1,0,37,42,8,0,0,6
242.0,740,564,1,0,38,42,8,0,0,6
243.0,743,572,1,0,38,42,8,0,0,6
244.0,746,572,1,0,38,42,8,0,0,6
245.0,749,572,1,0,38,42,8,0,0,6
246.0,752,572,1,0,39,42,8,0,0,6
247.0,755,580,1,0,39,43,8,0,0,6
248.0,758,583,1,0,39,43,8,0,0,6
249.0,761,583,1,0,39,43,8,0,0,6
250.0,764,583,1,0,39,44,8,0,0,6
251.0,767,586,1,0,39,44,8,0,0,6
252.0,770,586,1,0,39,44,8,0,0,6
253.0,773,586,1,0,39,44,8,0,0,6
254.0,776,586,1,0,39,44,8,0,0,6
255.0,779,586,1,0,39,44,8,0,0,6
256.0,782,586,1,0,39,44,8,0,0,6
257.0,785,586,1,0,39,44,8,0,0,6
258.0,788,586,1,0,39,44,8,0,0,6
259.0,791,586,1,0,39,45,8,0,0,6
260.0,794,589,1,0,39,45,8,0,0,6
261.0,797,589,1,0,39,45,8,0,0,6
262.0,800,589,1,0,40,45,8,0,0,6
263.0,803,597,1,0,41,45,8,0,0,6
264.0,806,605,1,0,41,45,8,0,0,6
265.0,809,605,1,0,41,45,8,0,0,6
266.0,812,605,1,0,41,45,8,0,0,6
267.0,815,605,1,0,42,45,8,0,0,6
268.0,818,613,1,0,43,45,8,0,0,6
269.0,821,621,1,0,43,45,8,0,0,6
270.0,824,621,1,0,44,45,8,0,0,6
271.0,827,629,1,0,44,45,9,0,0,6
272.0,830,631,1,0,44,45,9,0,0,6
273.0,833,631,1,0,45,45,9,0,0,6
274.0,836,639,1,0,45,45,9,0,0,6
275.0,839,639,1,0,45,45,9,0,0,6
276.0,842,639,1,0,45,45,9,0,0,6
277.0,845,639,1,0,46,45,9,0,0,6
278.0,848,647,1,0,46,46,9,0,0,6
279.0,851,650,1,0,46,46,9,0,0,6
280.0,854,650,1,0,46,47,9,0,0,6
281.0,857,653,1,0,46,47,9,0,0,6
282.0,860,653,1,0,46,47,9,0,0,6
283.0,863,653,1,0,46,47,9,0,0,6
284.0,866,653,1,0,47,47,9,0,0,6
285.0,869,661,1,0,48,47,9,0,0,6
286.0,872,669,1,0,48,47,9,0,0,6
287.0,875,669,1,0,48,47,9,0,0,6
288.0,878,669,1,0,48,47,9,0,0,6
289.0,881,669,1,0,48,47,9,0,0,6
290.0,884,669,1,0,48,47,9,0,0,6
291.0,887,669,1,0,49,47,9,0,0,6
292.0,890,677,1,0,50,47,9,0,0,6
293.0,893,685,1,0,50,47,9,0,0,6
294.0,896,685,1,0,50,47,9,0,0,6
295.0,899,685,1,0,50,48,9,0,0,6
296.0,902,688,1,0,50,48,9,0,0,6
297.0,905,688,1,0,51,48,9,0,0,6
298.0,908,696,1,0,51,48,9,0,0,6
299.0,911,696,1,0,51,49,9,0,0,6
300.0,914,699,1,0,51,49,9,0,0,6
301.0,917,699,1,0,51,49,9,0,0,6
302.0,920,699,1,0,51,49,9,0,0,6
303.0,923,699,1,0,52,49,9,0,0,6
304.0,926,707,1,0,52,50,9,0,0,6
305.0,929,710,1,0,52,50,9,0,0,6
306.0,932,710,1,0,52,50,9,0,0,6
307.0,935,710,1,0,52,51,9,0,0,6
308.0,938,713,1,0,52,51,9,0,0,6
309.0,941,713,1,0,52,52,9,0,0,6
310.0,944,716,1,0,52,52,9,0,0,6
311.0,947,716,1,0,52,52,9,0,0,6
312.0,950,716,1,0,52,52,9,0,0,6
313.0,953,716,1,0,52,52,10,0,0,6
314.0,956,718,1,0,52,53,10,0,0,6
315.0,959,721,1,0,52,53,10,0,0,6
316.0,962,721,1,0,52,53,10,0,0,6
317.0,965,721,1,0,52,53,10,0,0,6
318.0,968,721,1,0,52,53,10,0,0,6
319.0,971,721,1,0,52,53,10,0,0,6
320.0,974,721,1,0,52,53,10,0,0,6
321.0,977,721,1,0,52,53,10,0,0,6
322.0,980,721,1,0,53,53,10,0,0,6
323.0,983,729,1,0,53,53,10,0,0,6
324.0,986,729,1,0,53,53,10,0,0,6
325.0,989,729,1,0,53,53,10,0,0,6
326.0,992,729,1,0,53,54,10,0,0,6
327.0,995,732,1,0,53,54,10,0,0,6
328.0,998,732,1,0,53,54,10,0,0,6
329.0,1001,732,1,0,53,54,10,0,0,6
330.0,1002,732,1,0,53,54,10,0,0,6
331.0,1003,732,2,0,53,54,10,0,0,6
332.0,1022,844,2,0,54,54,10,0,0,6
333.0,1025,852,2,0,54,54,10,0,0,6
334.0,1028,852,2,0,54,54,10,0,0,6
335.0,1031,852,2,0,54,54,10,0,0,6
336.0,1034,852,2,0,54,54,10,0,0,6
337.0,1037,852,2,0,54,54,10,0,0,6
338.0,1040,852,2,0,54,54,10,0,0,6
339.0,1043,852,2,0,54,54,10,0,0,6
340.0,1046,852,2,0,55,54,10,0,0,6
341.0,1049,860,2,0,55,54,10,0,0,6
342.0,1052,860,2,0,55,54,11,0,0,6
343.0,1055,862,2,0,56,54,11,0,0,6
344.0,1058,870,2,0,56,54,11,0,0,6
345.0,1061,870,2,0,56,54,11,0,0,6
346.0,1064,870,2,0,56,54,11,0,0,6
347.0,1067,870,2,0,56,55,11,0,0,6
348.0,1070,873,2,0,56,55,11,0,0,6
349.0,1073,873,2,0,56,55,11,0,0,6
350.0,1076,873,2,0,56,55,11,0,0,6
351.0,1079,873,2,0,57,55,11,0,0,6
352.0,1082,881,2,0,57,56,11,0,0,6
353.0,1085,884,2,0,57,57,11,0,0,6
354.0,1088,887,2,0,58,57,11,0,0,6
355.0,1091,895,2,0,58,57,11,0,0,6
356.0,1094,895,2,0,59,57,11,0,0,6
357.0,1097,903,2,0,59,57,11,0,0,6
358.0,1100,903,2,0,59,57,11,0,0,6
359.0,1103,903,2,0,59,57,11,0,0,6
360.0,1106,903,2,0,59,58,11,0,0,6
361.0,1109,906,2,0,59,58,11,0,0,6
362.0,1112,906,2,0,59,59,11,0,0,6
363.0,1115,909,2,0,59,59,11,0,0,6
364.0,1118,909,2,0,60,59,11,0,0,6
365.0,1121,917,2,0,60,59,11,0,0,6
366.0,1124,917,2,0,60,59,11,0,0,6
367.0,1127,917,2,0,60,59,11,0,0,6
368.0,1130,917,2,0,60,59,11,0,0,6
369.0,1133,917,2,0,60,59,11,0,0,6
370.0,1136,917,2,0,60,60,11,0,0,6
371.0,1139,920,2,0,60,60,11,0,0,6
372.0,1142,920,2,0,60,60,11,0,0,6
373.0,1145,920,2,0,61,60,11,0,0,6
374.0,1148,928,2,0,62,60,11,0,0,6
375.0,1151,936,2,0,62,60,11,0,0,6
376.0,1154,936,2,0,62,60,11,0,0,6
377.0,1157,936,2,0,63,60,11,0,0,6
378.0,1160,944,2,0,63,60,11,0,0,6
379.0,1163,944,2,0,63,60,11,0,0,6
380.0,1166,944,2,0,63,60,11,0,0,6
381.0,1169,944,2,0,63,60,11,0,0,6
382.0,1172,944,2,0,63,60,11,0,0,6
383.0,1175,944,2,0,63,60,11,0,0,6
384.0,1178,944,2,0,63,60,11,0,0,6
385.0,1181,944,2,0,64,60,11,0,0,6
386.0,1184,952,2,0,64,60,11,0,0,6
387.0,1187,952,2,0,64,61,11,0,0,6
388.0,1190,955,2,0,64,61,11,0,0,6
389.0,1193,955,2,0,65,61,11,0,0,6
390.0,1196,963,2,0,65,61,11,0,0,6
391.0,1199,963,2,0,65,61,11,0,0,6
392.0,1202,963,2,0,65,61,11,0,0,6
393.0,1205,963,2,0,65,61,11,0,0,6
394.0,1208,963,2,0,65,62,11,0,0,6
395.0,1211,966,2,0,66,62,11,0,0,6
396.0,1214,974,2,0,66,62,11,0,0,6
397.0,1217,974,2,0,67,62,11,0,0,6
398.0,1220,982,2,0,67,62,11,0,0,6
399.0,1223,982,2,0,67,62,11,0,0,6
400.0,1226,982,2,0,67,62,11,0,0,6
401.0,1229,982,2,0,67,63,11,0,0,6
402.0,1232,985,2,0,67,63,11,0,0,6
403.0,1235,985,2,0,67,64,11,0,0,6
404.0,1238,988,2,0,67,64,11,0,0,6
405.0,1241,988,2,0,67,64,11,0,0,6
406.0,1244,988,2,0,67,65,11,0,0,6
407.0,1247,991,2,0,67,65,11,0,0,6
408.0,1250,991,2,0,67,65,11,0,0,6
409.0,1253,991,2,0,67,65,11,0,0,6
410.0,1256,991,2,0,67,65,11,0,0,6
411.0,1259,991,2,0,67,65,11,0,0,6
412.0,1262,991,2,0,67,65,11,0,0,6
413.0,1265,991,2,0,67,65,11,0,0,6
414.0,1268,991,2,0,68,65,11,0,0,6
415.0,1271,999,2,0,69,65,11,0,0,6
416.0,1274,1007,2,0,69,65,11,0,0,6
417.0,1277,1007,2,0,69,65,11,0,0,6
418.0,1280,1007,2,0,69,65,11,0,0,6
419.0,1283,1007,2,0,69,66,11,0,0,6
420.0,1286,1010,2,0,70,66,11,0,0,6
421.0,1289,1018,2,0,70,66,11,0,0,6
422.0,1292,1018,2,0,70,66,11,0,0,6
423.0,1295,1018,2,0,70,66,11,0,0,6
424.0,1298,1018,2,0,70,66,11,0,0,6
425.0,1301,1018,2,0,71,66,11,0,0,6
426.0,1304,1026,2,0,71,66,11,0,0,6
427.0,1307,1026,2,0,71,66,11,0,0,6
428.0,1310,1026,2,0,71,67,11,0,0,6
429.0,1313,1029,2,0,71,67,11,0,0,6
430.0,1316,1029,2,0,72,67,11,0,0,6
431.0,1319,1037,2,0,72,67,11,0,0,6
432.0,1322,1037,2,0,72,67,11,0,0,6
433.0,1325,1037,2,0,73,67,11,0,0,6
434.0,1328,1045,2,0,73,67,11,0,0,6
435.0,1331,1045,2,0,74,67,11,0,0,6
436.0,1334,1053,2,0,74,67,11,0,0,6
437.0,1337,1053,2,0,74,68,11,0,0,6
438.0,1340,1056,2,0,75,68,11,0,0,6
439.0,1343,1064,2,0,75,68,11,0,0,6
440.0,1346,1064,2,0,76,68,11,0,0,6
441.0,1349,1072,2,0,77,68,11,0,0,6
442.0,1352,1080,2,0,78,68,11,0,0,6
443.0,1355,1088,2,0,78,69,11,0,0,6
444.0,1358,1091,2,0,78,69,11,0,0,6
445.0,1361,1091,2,0,78,69,11,0,0,6
446.0,1364,1091,2,0,78,69,11,0,0,6
447.0,1367,1091,2,0,79,69,11,0,0,6
448.0,1370,1099,2,0,79,69,11,0,0,6
449.0,1373,1099,2,0,79,69,11,0,0,6
450.0,1376,1099,2,0,79,69,12,0,0,6
451.0,1379,1101,2,0,79,70,12,0,0,6
452.0,1382,1104,2,0,79,70,12,0,0,6
453.0,1385,1104,2,0,80,70,12,0,0,6
454.0,1388,1112,2,0,80,70,12,0,0,6
455.0,1391,1112,2,0,81,70,12,0,0,6
456.0,1394,1120,2,0,81,71,12,0,0,6
457.0,1397,1123,2,0,81,71,12,0,0,6
458.0,1400,1123,2,0,82,71,12,0,0,6
459.0,1403,1131,2,0,82,71,12,0,0,6
460.0,1406,1131,2,0,83,71,12,0,0,6
461.0,1409,1139,2,0,83,71,12,0,0,6
462.0,1412,1139,2,0,84,71,12,0,0,6
463.0,1415,1147,2,0,84,71,12,0,0,6
464.0,1418,1147,2,0,84,71,12,0,0,6
465.0,1421,1147,2,0,84,71,12,0,0,6
466.0,1424,1147,2,0,84,71,12,0,0,6
467.0,1427,1147,2,0,84,71,12,0,0,6
468.0,1430,1147,2,0,85,71,12,0,0,6
469.0,1433,1155,2,0,86,71,12,0,0,6
470.0,1436,1163,2,0,86,72,12,0,0,6
471.0,1439,1166,2,0,86,72,12,0,0,6
472.0,1442,1166,2,0,86,72,12,0,0,6
473.0,1445,1166,2,0,86,72,13,0,0,6
474.0,1448,1168,2,0,86,72,13,0,0,6
475.0,1451,1168,2,0,86,73,13,0,0,6
476.0,1454,1171,2,0,86,73,13,0,0,6
477.0,1457,1171,2,0,86,73,13,0,0,6
478.0,1460,1171,2,0,87,73,13,0,0,6
479.0,1463,1179,2,0,87,73,13,0,0,6
480.0,1466,1179,2,0,87,73,13,0,0,6
481.0,1469,1179,2,0,87,73,13,0,0,6
482.0,1472,1179,2,0,87,73,13,0,0,6
483.0,1475,1179,2,0,87,73,14,0,0,6
484.0,1478,1181,2,0,87,73,14,0,0,6
485.0,1481,1181,2,0,87,73,14,0,0,6
486.0,1484,1181,2,0,87,73,14,0,0,6
487.0,1487,1181,2,0,88,73,14,0,0,6
488.0,1490,1189,2,0,88,73,14,0,0,6
489.0,1493,1189,2,0,88,73,14,0,0,6
490.0,1496,1189,2,0,88,73,14,0,0,6
491.0,1499,1189,2,0,88,74,14,0,0,6
492.0,1502,1192,2,0,88,74,15,0,0,6
493.0,1505,1194,2,0,88,74,15,0,0,6
494.0,1508,1194,2,0,89,74,15,0,0,6
495.0,1511,1202,2,0,89,74,15,0,0,6
496.0,1514,1202,2,0,89,74,15,0,0,6
497.0,1517,1202,2,0,89,74,15,0,0,6
498.0,1520,1202,2,0,89,74,15,0,0,6
499.0,1523,1202,2,0,89,75,15,0,0,6
500.0,1526,1205,2,0,89,75,15,0,0,6
501.0,1529,1205,2,0,89,75,15,0,0,6
502.0,1532,1205,2,0,89,75,15,0,0,6
503.0,1535,1205,2,0,89,75,15,0,0,6
504.0,1538,1205,2,0,89,75,15,0,0,6
505.0,1541,1205,2,0,89,75,15,0,0,6
506.0,1544,1205,2,0,89,75,15,0,0,6
507.0,1547,1205,2,0,89,75,15,0,0,6
508.0,1550,1205,2,0,89,75,15,0,0,6
509.0,1553,1205,2,0,90,75,15,0,0,6
510.0,1556,1213,2,0,90,75,15,0,0,6
511.0,1559,1213,2,0,90,75,15,0,0,6
512.0,1562,1213,2,0,90,75,15,0,0,6
513.0,1565,1213,2,0,90,76,15,0,0,6
514.0,1568,1216,2,0,90,77,15,0,0,6
515.0,1571,1219,2,0,90,77,15,0,0,6
516.0,1574,1219,2,0,91,77,15,0,0,6
517.0,1577,1227,2,0,91,77,15,0,0,6
518.0,1580,1227,2,0,91,77,15,0,0,6
519.0,1583,1227,2,0,91,78,15,0,0,6
520.0,1586,1230,2,0,91,79,15,0,0,6
521.0,1589,1233,2,0,91,79,15,0,0,6
522.0,1592,1233,2,0,91,79,15,0,0,6
523.0,1595,1233,2,0,91,79,15,0,0,6
524.0,1598,1233,2,0,91,80,15,0,0,6
525.0,1601,1236,2,0,91,80,15,0,0,6
526.0,1604,1236,2,0,91,80,15,0,0,6
527.0,1607,1236,2,0,91,80,15,0,0,6
528.0,1610,1236,2,0,91,80,15,0,0,6
529.0,1613,1236,2,0,91,80,15,0,0,6
530.0,1616,1236,2,0,91,80,15,0,0,6
531.0,1617,1236,2,0,91,80,15,0,0,6
532.0,1618,1236,2,0,91,80,15,0,0,6
533.0,1619,1236,2,0,91,80,15,0,0,6
534.0,1620,1236,3,0,91,80,15,0,0,6
535.0,1639,1348,3,0,91,80,15,0,0,6
536.0,1642,1348,3,0,91,80,15,0,0,6
537.0,1645,1348,3,0,91,80,15,0,0,6
538.0,1648,1348,3,0,91,80,15,0,0,6
539.0,1651,1348,3,0,91,80,15,0,0,6
540.0,1654,1348,3,0,91,81,15,0,0,6
541.0,1657,1351,3,0,91,81,15,0,0,6
542.0,1660,1351,3,1,91,81,15,0,0,6
543.0,1705,1645,3,1,92,81,15,0,0,6
544.0,1708,1653,3,1,92,81,15,0,0,6
545.0,1711,1653,3,1,92,82,15,0,0,6
546.0,1714,1656,3,1,92,82,15,0,0,6
547.0,1717,1656,3,1,92,82,15,0,0,6
548.0,1720,1656,3,1,92,82,15,0,0,6
549.0,1723,1656,3,1,92,82,15,0,0,6
550.0,1726,1656,3,1,92,82,15,0,0,6
551.0,1729,1656,3,1,92,82,15,0,0,6
552.0,1732,1656,3,1,92,82,15,0,0,6
553.0,1735,1656,3,1,92,82,15,0,0,6
554.0,1738,1656,3,1,93,82,15,0,0,6
555.0,1741,1664,3,1,93,82,15,0,0,6
556.0,1744,1664,3,1,93,83,15,0,0,6
