No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
97.0,291,125,0,0,13,7,0,0,0,2
98.0,294,125,0,0,13,8,0,0,0,2
99.0,297,128,0,0,14,8,0,0,0,2
100.0,300,136,0,0,14,8,0,0,0,2
101.0,303,136,0,0,14,9,0,0,0,2
102.0,306,139,0,0,15,9,0,0,0,2
103.0,309,147,0,0,15,9,0,0,0,2
104.0,312,147,0,0,15,10,0,0,0,2
105.0,315,150,0,0,15,10,0,0,0,2
106.0,318,150,0,0,15,10,0,0,0,2
107.0,321,150,0,0,15,10,0,0,0,2
108.0,324,164,0,0,15,10,0,0,0,2
109.0,327,164,0,0,15,10,0,0,0,2
110.0,330,164,0,0,15,10,0,0,0,2
111.0,333,164,0,0,15,10,0,0,0,2
112.0,336,164,0,0,15,11,0,0,0,2
113.0,339,167,0,0,15,11,0,0,0,2
114.0,342,167,0,0,15,12,0,0,0,2
115.0,345,170,0,0,16,12,0,0,0,2
116.0,348,178,0,0,16,13,0,0,0,2
117.0,351,181,0,0,16,13,0,0,0,2
118.0,354,181,0,0,16,13,0,0,0,2
119.0,357,181,0,0,16,13,0,0,0,2
120.0,360,181,0,0,16,13,0,0,0,2
121.0,363,181,0,0,16,14,0,0,0,2
122.0,366,184,0,0,16,14,0,0,0,2
123.0,369,184,0,0,16,14,0,0,0,2
124.0,372,184,0,0,17,14,0,0,0,2
125.0,375,192,0,0,17,14,0,0,0,2
126.0,378,192,0,0,17,14,0,0,0,2
127.0,381,192,0,0,17,14,0,0,0,2
128.0,384,192,0,0,17,14,0,0,0,2
129.0,387,192,0,0,17,14,0,0,0,2
130.0,390,192,0,0,17,14,0,0,0,2
131.0,393,192,0,0,17,15,0,0,0,2
132.0,396,195,0,0,17,16,0,0,0,2
133.0,399,198,0,0,17,16,0,0,0,2
134.0,402,198,0,0,18,16,0,0,0,2
135.0,405,206,0,0,18,16,0,0,0,2
136.0,408,206,0,0,19,16,0,0,0,2
137.0,411,214,0,0,19,16,0,0,0,2
138.0,414,214,0,0,20,16,0,0,0,2
139.0,417,222,0,0,21,16,0,0,0,2
140.0,420,230,0,0,21,17,0,0,0,2
141.0,423,233,0,0,21,17,0,0,0,2
142.0,426,233,0,0,22,17,0,0,0,2
143.0,429,241,0,0,22,17,0,0,0,2
144.0,432,241,0,0,23,17,0,0,0,2
145.0,435,249,0,0,23,17,0,0,0,2
146.0,438,249,0,0,23,18,0,0,0,2
147.0,441,252,0,0,24,18,0,0,0,2
148.0,444,260,0,0,24,18,0,0,0,2
149.0,447,260,0,0,24,18,0,0,0,2
150.0,450,260,0,0,24,19,0,0,0,2
151.0,453,263,0,0,24,20,0,0,0,2
152.0,456,266,0,0,24,20,0,0,0,2
153.0,459,266,0,0,24,20,0,0,0,2
154.0,462,266,0,0,25,20,0,0,0,2
155.0,465,274,0,0,25,20,0,0,0,2
156.0,468,274,0,0,25,20,1,0,0,2
157.0,471,276,0,0,25,20,1,0,0,2
158.0,474,276,0,0,25,20,1,0,0,2
159.0,477,276,0,0,26,20,1,0,0,2
160.0,480,284,0,0,26,20,1,0,0,2
161.0,483,284,0,0,26,20,1,0,0,2
162.0,486,284,0,0,26,20,1,0,0,2
163.0,489,284,0,0,27,20,1,0,0,2
164.0,492,292,0,0,27,20,1,0,0,2
165.0,495,292,0,0,28,20,1,0,0,2
166.0,498,300,0,0,29,20,1,0,0,2
167.0,501,308,0,0,29,20,1,0,0,2
168.0,504,308,0,0,29,20,1,0,0,2
169.0,507,308,0,0,29,20,1,0,0,2
170.0,510,308,0,0,29,20,1,0,0,2
171.0,513,308,0,0,29,21,1,0,0,2
172.0,516,311,0,0,29,21,1,0,0,2
173.0,519,311,0,0,30,21,1,0,0,2
174.0,522,319,0,0,30,21,1,0,0,2
175.0,525,319,0,0,30,21,1,0,0,2
176.0,528,319,0,0,30,21,1,0,0,2
177.0,531,319,0,0,30,21,1,0,0,2
178.0,534,319,0,0,31,21,1,0,0,2
179.0,537,327,0,0,31,21,1,0,0,2
180.0,540,327,0,0,31,21,1,0,0,2
181.0,543,327,0,0,31,21,1,0,0,2
182.0,546,327,0,0,31,21,1,0,0,2
183.0,549,327,0,0,31,21,1,0,0,2
184.0,552,327,0,0,31,21,1,0,0,2
185.0,555,327,0,0,32,21,1,0,0,2
186.0,558,335,0,0,32,21,1,0,0,2
187.0,561,335,0,0,32,21,1,0,0,2
188.0,564,335,0,0,33,21,1,0,0,2
189.0,567,343,0,0,33,21,1,0,0,2
190.0,570,343,0,0,33,21,1,0,0,2
191.0,573,343,0,0,33,21,1,0,0,2
192.0,576,343,0,0,33,22,1,0,0,2
193.0,579,346,0,0,33,22,1,0,0,2
194.0,582,346,0,0,33,23,1,0,0,2
195.0,585,349,0,0,33,23,1,0,0,2
196.0,588,349,0,0,33,23,1,0,0,2
197.0,591,349,0,0,33,23,1,0,0,2
198.0,594,349,0,0,33,23,1,0,0,2
199.0,597,349,0,0,33,23,1,0,0,2
200.0,600,349,0,0,33,23,1,0,0,2
201.0,603,349,0,0,33,23,1,0,0,2
202.0,606,349,0,0,33,23,1,0,0,2
203.0,609,349,0,0,33,23,1,0,0,2
204.0,612,349,0,0,33,23,1,0,0,2
205.0,615,349,0,0,33,23,1,0,0,2
206.0,618,349,0,0,33,23,1,0,0,2
207.0,621,349,0,0,33,23,1,0,0,2
208.0,624,349,0,0,33,23,1,0,0,2
209.0,627,349,0,0,34,23,1,0,0,2
210.0,630,357,0,0,34,24,1,0,0,2
211.0,633,360,0,0,34,24,1,0,0,2
212.0,636,360,0,0,34,24,1,0,0,2
213.0,639,360,0,0,34,24,1,0,0,2
214.0,642,360,0,0,34,24,1,0,0,2
215.0,645,360,0,0,34,24,1,0,0,2
216.0,648,360,0,0,34,25,1,0,0,2
217.0,651,363,0,0,34,26,1,0,0,2
218.0,654,366,0,0,34,26,1,0,0,2
219.0,657,366,0,0,34,26,2,0,0,2
220.0,660,368,0,0,34,26,2,0,0,2
221.0,663,368,0,0,35,26,2,0,0,2
222.0,666,376,0,0,36,26,2,0,0,2
223.0,669,384,0,0,36,26,2,0,0,2
224.0,672,384,0,0,36,26,2,0,0,2
225.0,675,384,0,0,36,26,2,0,0,2
226.0,678,384,0,0,36,26,2,0,0,2
227.0,681,384,0,0,36,26,2,0,0,2
228.0,684,384,0,0,36,26,2,0,0,2
229.0,687,384,0,0,36,26,2,0,0,2
230.0,690,384,0,0,36,26,2,0,0,2
231.0,693,384,0,0,36,26,2,0,0,2
232.0,696,384,0,0,36,26,2,0,0,2
233.0,699,384,0,0,36,27,2,0,0,2
234.0,702,387,0,0,36,27,2,0,0,2
235.0,705,387,0,0,37,27,2,0,0,2
236.0,708,395,0,0,37,28,2,0,0,2
237.0,711,398,0,0,37,28,3,0,0,2
238.0,714,400,0,0,37,28,3,0,0,2
239.0,717,400,0,0,37,29,3,0,0,2
240.0,720,403,0,0,37,29,3,0,0,2
241.0,723,403,0,0,37,29,3,0,0,2
242.0,726,403,0,0,37,29,3,0,0,2
243.0,729,403,0,0,37,29,3,0,0,2
244.0,732,403,0,0,38,29,3,0,0,2
245.0,735,411,0,0,38,29,3,0,0,2
246.0,738,411,0,0,39,29,3,0,0,2
247.0,741,419,0,0,39,29,3,0,0,2
248.0,744,419,0,0,39,29,3,0,0,2
249.0,747,419,0,0,39,29,3,0,0,2
250.0,748,419,1,0,39,29,3,0,0,2
251.0,767,534,1,0,39,29,4,0,0,2
252.0,770,536,1,0,39,29,4,0,0,2
253.0,773,536,1,0,39,29,5,0,0,2
254.0,776,538,1,0,39,29,5,0,0,2
255.0,779,538,1,0,39,29,5,0,0,2
256.0,780,538,2,0,39,29,5,0,0,2
257.0,799,650,2,0,39,29,5,0,0,2
258.0,802,650,2,0,39,29,5,0,0,2
259.0,805,650,2,0,39,29,5,0,0,2
260.0,808,650,2,0,39,29,5,0,0,2
261.0,811,650,2,0,40,29,5,0,0,2
262.0,814,658,2,0,40,29,5,0,0,2
263.0,817,658,2,0,40,30,5,0,0,2
264.0,820,661,2,0,41,30,5,0,0,2
265.0,823,669,2,0,41,31,5,0,0,2
266.0,826,672,2,0,41,31,5,0,0,2
267.0,829,672,2,0,42,31,5,0,0,2
268.0,832,680,2,0,43,31,5,0,0,2
269.0,835,688,2,0,44,31,5,0,0,2
270.0,838,696,2,0,44,31,5,0,0,2
271.0,841,696,2,0,44,32,5,0,0,2
272.0,844,699,2,0,44,33,5,0,0,2
273.0,847,702,2,0,44,33,5,0,0,2
274.0,850,702,2,0,44,33,5,0,0,2
275.0,853,702,2,0,45,33,5,0,0,2
276.0,856,710,2,0,45,33,5,0,0,2
277.0,859,710,2,0,45,33,5,0,0,2
278.0,862,710,2,0,45,34,5,0,0,2
279.0,865,713,2,0,45,34,5,0,0,2
280.0,868,713,2,0,45,34,5,0,0,2
281.0,871,713,2,0,45,34,5,0,0,2
282.0,874,713,2,0,45,35,5,0,0,2
283.0,877,716,2,0,45,36,5,0,0,2
284.0,880,719,2,0,46,36,5,0,0,2
285.0,883,727,2,0,46,36,5,0,0,2
286.0,886,727,2,0,46,36,5,0,0,2
287.0,889,727,2,0,47,36,5,0,0,2
288.0,892,735,2,0,47,36,5,0,0,2
289.0,895,735,2,0,47,36,5,0,0,2
290.0,898,735,2,0,47,37,5,0,0,2
291.0,901,738,2,0,47,38,5,0,0,2
292.0,904,741,2,0,47,38,5,0,0,2
293.0,907,741,2,0,47,38,5,0,0,2
294.0,910,741,2,0,47,38,5,0,0,2
295.0,913,741,2,0,48,38,5,0,0,2
296.0,916,749,2,0,48,38,5,0,0,2
297.0,919,749,2,0,49,38,5,0,0,2
298.0,922,757,2,0,50,38,5,0,0,2
299.0,925,765,2,0,50,38,5,0,0,2
300.0,928,765,2,0,51,38,5,0,0,2
301.0,931,773,2,0,51,38,5,0,0,2
302.0,934,773,2,0,51,38,5,0,0,2
303.0,937,773,2,0,51,38,5,0,0,2
304.0,940,773,2,0,52,38,5,0,0,2
305.0,943,781,2,0,52,38,5,0,0,2
306.0,946,781,2,0,53,38,5,0,0,2
307.0,949,789,2,0,53,38,5,0,0,2
308.0,952,789,2,0,53,38,5,0,0,2
309.0,955,789,2,0,53,38,5,0,0,2
310.0,958,789,2,0,53,38,5,0,0,2
311.0,961,789,2,0,53,39,5,0,0,2
312.0,964,792,2,0,53,39,5,0,0,2
313.0,967,792,2,0,53,40,5,0,0,2
314.0,970,795,2,0,53,40,5,0,0,2
315.0,973,795,2,0,53,40,5,0,0,2
316.0,976,795,2,0,53,40,5,0,0,2
317.0,979,795,2,0,53,41,5,0,0,2
318.0,982,798,2,0,53,41,5,0,0,2
319.0,985,798,2,0,53,41,5,0,0,2
320.0,988,798,2,0,53,41,5,0,0,2
321.0,991,798,2,0,53,41,5,0,0,2
322.0,994,798,2,0,53,42,5,0,0,2
323.0,997,801,2,0,53,42,5,0,0,2
324.0,1000,801,2,0,53,42,5,0,0,2
325.0,1003,801,2,0,53,42,5,0,0,2
326.0,1006,801,2,0,53,42,5,0,0,2
327.0,1009,801,2,0,53,42,5,0,0,2
328.0,1012,801,2,0,53,42,5,0,0,2
329.0,1015,801,2,0,53,42,5,0,0,2
330.0,1018,801,2,0,54,42,5,0,0,2
331.0,1021,809,2,0,54,42,5,0,0,2
332.0,1024,809,2,0,54,42,5,0,0,2
333.0,1027,809,2,0,54,42,5,0,0,2
334.0,1030,809,2,0,54,42,5,0,0,2
335.0,1033,809,2,0,54,42,5,0,0,2
336.0,1036,809,2,0,54,42,6,0,0,2
337.0,1039,811,2,0,54,42,6,0,0,2
338.0,1042,811,2,0,55,42,6,0,0,2
339.0,1045,819,2,0,56,42,6,0,0,2
340.0,1048,827,2,0,57,42,6,0,0,2
341.0,1051,835,2,0,57,42,6,0,0,2
342.0,1054,835,2,0,57,43,6,0,0,2
343.0,1057,838,2,0,57,43,6,0,0,2
344.0,1060,838,2,0,57,43,6,0,0,2
345.0,1063,838,2,0,58,43,6,0,0,2
346.0,1066,846,2,0,58,44,6,0,0,2
347.0,1069,849,2,0,58,44,6,0,0,2
348.0,1072,849,2,0,59,44,6,0,0,2
349.0,1075,857,2,0,60,44,6,0,0,2
350.0,1078,865,2,0,60,45,6,0,0,2
351.0,1081,868,2,0,60,46,6,0,0,2
352.0,1084,871,2,0,60,46,6,0,0,2
353.0,1087,871,2,0,60,46,6,0,0,2
354.0,1090,871,2,0,60,46,6,0,0,2
355.0,1093,871,2,0,61,46,6,0,0,2
356.0,1096,879,2,0,62,46,6,0,0,2
357.0,1099,887,2,0,63,46,6,0,0,2
358.0,1102,895,2,0,63,46,6,0,0,2
359.0,1105,895,2,0,63,46,6,0,0,2
360.0,1108,895,2,0,64,46,6,0,0,2
361.0,1111,903,2,0,64,47,6,0,0,2
362.0,1114,906,2,0,64,47,6,0,0,2
363.0,1117,906,2,0,64,47,7,0,0,2
364.0,1120,908,2,0,64,47,7,0,0,2
365.0,1123,908,2,0,64,47,7,0,0,2
366.0,1126,908,2,0,65,47,7,0,0,2
367.0,1129,916,2,0,65,47,7,0,0,2
368.0,1132,916,2,0,65,47,7,0,0,2
369.0,1135,916,2,0,65,47,7,0,0,2
370.0,1138,916,2,0,65,47,7,0,0,2
371.0,1141,916,2,0,65,47,8,0,0,2
372.0,1144,918,2,0,65,47,8,0,0,2
373.0,1147,918,2,0,65,47,8,0,0,2
374.0,1150,918,2,0,65,47,8,0,0,2
375.0,1153,918,2,0,65,47,8,0,0,2
376.0,1156,918,2,0,65,47,8,0,0,2
377.0,1159,918,2,0,66,47,8,0,0,2
378.0,1162,926,2,0,66,47,8,0,0,2
379.0,1165,926,2,0,66,47,9,0,0,2
380.0,1168,928,2,0,67,47,9,0,0,2
381.0,1171,936,2,0,67,47,9,0,0,2
382.0,1174,936,2,0,67,47,9,0,0,2
383.0,1177,936,2,0,67,47,9,0,0,2
384.0,1180,936,2,0,67,48,9,0,0,2
385.0,1183,939,2,0,68,48,9,0,0,2
386.0,1186,947,2,0,68,48,9,0,0,2
387.0,1189,947,2,0,69,48,9,0,0,2
388.0,1192,955,2,0,69,48,9,0,0,2
389.0,1195,955,2,0,69,48,9,0,0,2
390.0,1198,955,2,0,69,49,9,0,0,2
391.0,1201,958,2,0,69,50,9,0,0,2
392.0,1204,961,2,0,69,50,9,0,0,2
393.0,1207,961,2,0,69,51,9,0,0,2
394.0,1210,964,2,0,69,51,9,0,0,2
395.0,1213,964,2,0,69,51,9,0,0,2
396.0,1216,964,2,0,69,51,9,0,0,2
397.0,1219,964,2,0,69,51,9,0,0,2
398.0,1222,964,2,0,69,51,9,0,0,2
399.0,1225,964,2,0,70,51,9,0,0,2
400.0,1228,972,2,0,70,51,9,0,0,2
401.0,1231,972,2,0,70,51,9,0,0,2
402.0,1234,972,2,0,70,52,9,0,0,2
403.0,1237,975,2,0,71,52,9,0,0,2
404.0,1240,983,2,0,72,52,9,0,0,2
405.0,1243,991,2,0,72,53,9,0,0,2
406.0,1246,994,2,0,73,53,9,0,0,2
407.0,1249,1002,2,0,74,53,9,0,0,2
408.0,1252,1010,2,0,74,53,9,0,0,2
409.0,1255,1010,2,0,75,53,9,0,0,2
410.0,1258,1018,2,0,75,53,9,0,0,2
411.0,1261,1018,2,0,75,54,9,0,0,2
412.0,1264,1021,2,0,75,54,9,0,0,2
413.0,1267,1021,2,0,75,54,9,0,0,2
414.0,1270,1021,2,0,75,54,9,0,0,2
415.0,1273,1021,2,0,75,54,9,0,0,2
416.0,1276,1021,2,0,75,54,9,0,0,2
417.0,1279,1021,2,0,75,54,9,0,0,2
418.0,1282,1021,2,0,75,54,9,0,0,2
419.0,1285,1021,2,0,75,55,9,0,0,2
420.0,1288,1024,2,0,75,55,9,0,0,2
421.0,1291,1024,2,0,76,55,9,0,0,2
422.0,1294,1032,2,0,76,55,9,0,0,2
423.0,1297,1032,2,0,76,55,9,0,0,2
424.0,1300,1032,2,0,76,55,9,0,0,2
425.0,1303,1032,2,0,77,55,9,0,0,2
426.0,1306,1040,2,0,77,55,9,0,0,2
427.0,1309,1040,2,0,77,55,9,0,0,2
428.0,1312,1040,2,0,77,55,9,0,0,2
429.0,1315,1040,2,0,77,55,9,0,0,2
430.0,1318,1040,2,0,77,56,9,0,0,2
431.0,1321,1043,2,0,78,56,9,0,0,2
432.0,1324,1051,2,0,78,56,9,0,0,2
433.0,1327,1051,2,0,78,56,9,0,0,2
434.0,1330,1051,2,0,79,56,9,0,0,2
435.0,1333,1059,2,0,79,56,9,0,0,2
436.0,1336,1059,2,0,79,56,9,0,0,2
437.0,1339,1059,2,0,79,56,9,0,0,2
438.0,1342,1059,2,0,79,56,9,0,0,2
439.0,1345,1059,2,0,79,56,9,0,0,2
440.0,1348,1059,2,0,79,57,9,0,0,2
441.0,1351,1062,2,0,79,57,9,0,0,2
442.0,1354,1062,2,0,79,58,9,0,0,2
443.0,1357,1065,2,0,79,59,9,0,0,2
444.0,1360,1068,2,0,79,59,9,0,0,2
445.0,1363,1068,2,0,79,59,9,0,0,2
446.0,1366,1068,2,0,80,59,9,0,0,2
447.0,1369,1076,2,0,80,59,9,0,0,2
448.0,1372,1076,2,0,80,60,9,0,0,2
449.0,1375,1079,2,0,80,60,9,0,0,2
450.0,1378,1079,2,0,80,61,9,0,0,2
451.0,1381,1082,2,0,81,61,9,0,0,2
452.0,1384,1090,2,0,81,61,9,0,0,2
453.0,1387,1090,2,0,81,61,9,0,0,2
454.0,1390,1090,2,0,81,61,9,0,0,2
455.0,1393,1090,2,0,81,62,9,0,0,2
456.0,1396,1093,2,0,81,62,9,0,0,2
457.0,1399,1093,2,0,81,63,9,0,0,2
458.0,1402,1096,2,0,81,63,9,0,0,2
459.0,1405,1096,2,0,81,64,9,0,0,2
460.0,1408,1099,2,0,81,64,9,0,0,2
461.0,1411,1099,2,0,81,64,9,0,0,2
462.0,1414,1099,2,0,81,64,9,0,0,2
463.0,1417,1099,2,0,81,65,9,0,0,2
464.0,1420,1102,2,0,81,65,9,0,0,2
465.0,1423,1102,2,0,81,65,9,0,0,2
466.0,1426,1102,2,0,82,65,9,0,0,2
467.0,1429,1110,2,0,82,65,9,0,0,2
468.0,1432,1110,2,0,83,65,9,0,0,2
469.0,1435,1118,2,0,83,65,10,0,0,2
470.0,1438,1120,2,0,83,65,10,0,0,2
471.0,1441,1120,2,0,83,65,11,0,0,2
472.0,1444,1122,2,0,83,66,11,0,0,2
473.0,1447,1125,2,0,84,66,11,0,0,2
474.0,1450,1133,2,0,84,66,11,0,0,2
475.0,1453,1133,2,0,84,66,11,0,0,2
476.0,1456,1133,2,0,84,66,11,0,0,2
477.0,1459,1133,2,0,84,67,11,0,0,2
478.0,1462,1136,2,0,84,67,11,0,0,2
479.0,1465,1136,2,0,84,67,11,0,0,2
480.0,1468,1136,2,0,84,67,11,0,0,2
481.0,1471,1136,2,0,84,67,11,0,0,2
482.0,1474,1136,2,0,84,67,11,0,0,2
483.0,1477,1136,2,0,85,67,11,0,0,2
484.0,1480,1144,2,0,85,67,11,0,0,2
485.0,1483,1144,2,0,85,67,11,0,0,2
486.0,1486,1144,2,0,85,67,11,0,0,2
487.0,1489,1144,2,0,85,67,11,0,0,2
488.0,1492,1144,2,0,85,67,11,0,0,2
489.0,1495,1144,2,0,85,67,11,0,0,2
490.0,1498,1144,2,0,86,67,11,0,0,2
491.0,1501,1152,2,0,86,68,11,0,0,2
492.0,1504,1155,2,0,86,68,11,0,0,2
493.0,1507,1155,2,0,86,68,11,0,0,2
494.0,1510,1155,2,0,86,68,11,0,0,2
495.0,1513,1155,2,0,86,68,11,0,0,2
496.0,1516,1155,2,0,86,68,11,0,0,2
497.0,1519,1155,2,0,86,68,11,0,0,2
498.0,1522,1155,2,0,86,68,11,0,0,2
499.0,1525,1155,2,0,87,68,11,0,0,2
500.0,1528,1163,2,0,87,68,11,0,0,2
501.0,1531,1163,2,0,87,68,11,0,0,2
502.0,1534,1163,2,0,87,68,11,0,0,2
503.0,1537,1163,2,0,87,68,11,0,0,2
504.0,1540,1163,2,0,87,68,11,0,0,2
505.0,1543,1163,2,0,87,69,11,0,0,2
506.0,1546,1166,2,0,88,69,11,0,0,2
507.0,1549,1174,2,0,88,69,11,0,0,2
508.0,1552,1174,2,0,88,69,11,0,0,2
509.0,1555,1174,2,0,88,69,11,0,0,2
510.0,1558,1174,2,0,88,69,11,0,0,2
511.0,1561,1174,2,0,88,70,11,0,0,2
512.0,1564,1177,2,0,89,70,11,0,0,2
513.0,1567,1185,2,0,89,70,11,0,0,2
514.0,1570,1185,2,0,89,70,11,0,0,2
515.0,1573,1185,2,0,90,70,11,0,0,2
516.0,1576,1193,2,0,90,70,11,0,0,2
517.0,1579,1193,2,0,90,70,11,0,0,2
518.0,1582,1193,2,0,90,71,11,0,0,2
519.0,1585,1196,2,0,90,71,11,0,0,2
520.0,1588,1196,2,0,90,71,11,0,0,2
521.0,1591,1196,2,0,90,71,11,0,0,2
522.0,1594,1196,2,0,90,71,11,0,0,2
523.0,1597,1196,2,0,90,71,11,0,0,2
524.0,1600,1196,2,0,90,71,11,0,0,2
525.0,1603,1196,2,0,90,71,11,0,0,2
526.0,1606,1196,2,0,90,71,11,0,0,2
527.0,1609,1196,2,0,90,71,11,0,0,2
528.0,1612,1196,2,0,90,71,11,0,0,2
529.0,1615,1196,2,0,90,71,11,0,0,2
530.0,1618,1196,2,0,90,71,11,0,0,2
531.0,1621,1196,2,0,90,71,11,0,0,2
532.0,1624,1196,2,0,91,71,11,0,0,2
533.0,1627,1204,2,0,91,71,11,0,0,2
534.0,1630,1204,2,0,91,71,11,0,0,2
535.0,1633,1204,2,0,92,71,11,0,0,2
536.0,1636,1212,2,0,92,72,11,0,0,2
537.0,1639,1215,2,0,92,72,11,0,0,2
538.0,1642,1215,2,0,92,72,11,0,0,2
539.0,1645,1215,2,0,93,72,11,0,0,2
540.0,1648,1223,2,0,93,72,11,0,0,2
541.0,1651,1223,2,0,93,72,11,0,0,2
542.0,1654,1223,2,0,93,72,11,0,0,2
543.0,1657,1223,2,0,93,72,11,0,0,2
544.0,1660,1223,2,0,93,72,11,0,0,2
545.0,1663,1223,2,0,93,72,11,0,0,2
546.0,1666,1223,2,0,93,72,11,0,0,2
547.0,1669,1223,2,0,93,72,11,0,0,2
548.0,1672,1223,2,0,93,72,11,0,0,2
549.0,1675,1223,2,0,93,72,11,0,0,2
550.0,1678,1223,2,0,93,72,11,0,0,2
551.0,1681,1223,2,0,93,72,11,0,0,2
552.0,1684,1223,2,0,93,72,11,0,0,2
553.0,1687,1223,2,0,93,72,11,0,0,2
554.0,1690,1223,2,0,93,73,11,0,0,2
555.0,1693,1226,2,0,93,73,11,0,0,2
