No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
205.0,615,337,0,0,29,33,3,0,0,5
206.0,618,337,0,0,29,33,3,0,0,5
207.0,621,337,0,0,29,33,3,0,0,5
208.0,624,337,0,0,29,33,3,0,0,5
209.0,627,337,0,0,29,33,3,0,0,5
210.0,630,337,0,0,29,34,3,0,0,5
211.0,633,340,0,0,29,34,3,0,0,5
212.0,636,340,0,0,29,35,3,0,0,5
213.0,639,343,0,0,29,35,3,0,0,5
214.0,642,343,0,0,30,35,3,0,0,5
215.0,645,351,0,0,31,35,3,0,0,5
216.0,648,359,0,0,31,35,3,0,0,5
217.0,651,359,0,0,31,35,3,0,0,5
218.0,654,359,0,0,31,35,3,0,0,5
219.0,657,359,0,0,31,35,3,0,0,5
220.0,660,359,0,0,31,35,3,0,0,5
221.0,663,359,0,0,32,35,3,0,0,5
222.0,666,367,0,0,32,35,3,0,0,5
223.0,669,367,0,0,33,35,3,0,0,5
224.0,672,375,0,0,33,35,3,0,0,5
225.0,675,375,0,0,33,35,3,0,0,5
226.0,678,375,0,0,33,35,3,0,0,5
227.0,681,375,0,0,33,36,3,0,0,5
228.0,684,378,0,0,33,37,3,0,0,5
229.0,687,381,0,0,33,38,3,0,0,5
230.0,690,384,0,0,33,38,3,0,0,5
231.0,693,384,0,0,33,38,3,0,0,5
232.0,696,384,0,0,33,38,3,0,0,5
233.0,699,384,0,0,33,38,3,0,0,5
234.0,702,384,0,0,34,38,3,0,0,5
235.0,705,392,0,0,34,38,3,0,0,5
236.0,708,392,0,0,34,38,3,0,0,5
237.0,711,392,0,0,34,38,3,0,0,5
238.0,714,392,0,0,34,38,4,0,0,5
239.0,717,394,0,0,34,39,4,0,0,5
240.0,720,397,0,0,34,40,4,0,0,5
241.0,723,400,0,0,34,40,4,0,0,5
242.0,726,400,0,0,34,40,4,0,0,5
243.0,729,400,0,0,34,40,4,0,0,5
244.0,732,400,0,0,34,41,4,0,0,5
245.0,735,403,0,0,34,41,5,0,0,5
246.0,738,405,0,0,34,41,5,0,0,5
247.0,741,405,0,0,34,41,5,0,0,5
248.0,744,405,0,0,34,41,5,0,0,5
249.0,747,405,0,0,34,41,6,0,0,5
250.0,750,407,0,0,34,41,6,0,0,5
251.0,753,407,0,0,34,41,6,0,0,5
252.0,756,407,0,0,34,41,6,0,0,5
253.0,759,407,0,0,35,41,6,0,0,5
254.0,762,415,0,0,35,41,6,0,0,5
255.0,765,415,0,0,35,41,6,0,0,5
256.0,768,415,0,0,36,41,6,0,0,5
257.0,771,423,0,0,36,41,6,0,0,5
258.0,774,423,0,0,36,41,6,0,0,5
259.0,777,423,0,0,36,41,6,0,0,5
260.0,780,423,0,0,36,41,6,0,0,5
261.0,783,423,0,0,36,42,6,0,0,5
262.0,786,426,0,0,36,42,6,0,0,5
263.0,789,426,0,0,36,42,6,0,0,5
264.0,792,426,0,0,36,43,6,0,0,5
265.0,795,429,0,0,36,44,6,0,0,5
266.0,798,432,0,0,36,44,6,0,0,5
267.0,801,432,0,0,36,44,6,0,0,5
268.0,804,432,0,0,36,44,6,0,0,5
269.0,807,432,0,0,36,45,6,0,0,5
270.0,810,435,0,0,36,45,6,0,0,5
271.0,813,435,0,0,36,45,6,0,0,5
272.0,816,435,0,0,37,45,6,0,0,5
273.0,819,443,0,0,37,45,6,0,0,5
274.0,822,443,0,0,37,45,6,0,0,5
275.0,825,443,0,0,37,45,6,0,0,5
276.0,828,443,0,0,38,45,6,0,0,5
277.0,831,451,0,0,38,45,6,0,0,5
278.0,834,451,0,0,38,45,6,0,0,5
279.0,837,451,0,0,38,45,6,0,0,5
280.0,840,451,0,0,38,45,6,0,0,5
281.0,843,451,0,0,38,45,6,0,0,5
282.0,846,451,0,0,38,45,6,0,0,5
283.0,849,451,0,0,38,45,6,0,0,5
284.0,852,451,0,0,38,45,6,0,0,5
285.0,855,451,0,0,38,45,6,0,0,5
286.0,858,451,0,0,38,45,6,0,0,5
287.0,861,451,0,0,38,45,6,0,0,5
288.0,864,451,0,0,39,45,6,0,0,5
289.0,867,459,0,0,39,45,6,0,0,5
290.0,870,459,0,0,39,45,6,0,0,5
291.0,873,459,0,0,40,45,6,0,0,5
292.0,876,467,0,0,40,46,6,0,0,5
293.0,879,470,0,0,40,46,6,0,0,5
294.0,882,470,0,0,40,47,6,0,0,5
295.0,885,473,0,0,40,47,6,0,0,5
296.0,888,473,0,0,41,47,6,0,0,5
297.0,891,481,0,0,41,48,6,0,0,5
298.0,894,484,0,0,41,48,6,0,0,5
299.0,897,484,0,0,41,48,6,0,0,5
300.0,900,484,0,0,42,48,6,0,0,5
301.0,903,492,0,0,42,48,6,0,0,5
302.0,906,492,0,0,43,48,6,0,0,5
303.0,909,500,0,0,43,48,6,0,0,5
304.0,912,500,0,0,43,48,6,0,0,5
305.0,915,500,0,0,44,48,6,0,0,5
306.0,918,508,0,0,44,48,6,0,0,5
307.0,921,508,0,0,44,49,6,0,0,5
308.0,924,511,0,0,45,49,6,0,0,5
309.0,927,519,0,0,45,49,6,0,0,5
310.0,930,519,0,0,45,49,6,0,0,5
311.0,933,519,0,0,45,49,6,0,0,5
312.0,936,519,0,0,45,49,6,0,0,5
313.0,939,519,0,0,45,50,6,0,0,5
314.0,942,522,0,0,45,50,6,0,0,5
315.0,945,522,0,0,45,50,6,0,0,5
316.0,948,522,0,0,45,51,6,0,0,5
317.0,951,525,0,0,45,51,6,0,0,5
318.0,954,525,0,0,45,52,6,0,0,5
319.0,957,528,0,0,45,52,6,0,0,5
320.0,960,528,0,0,45,52,6,0,0,5
321.0,963,528,0,0,45,53,6,0,0,5
322.0,966,531,0,0,45,53,6,0,0,5
323.0,969,531,0,0,45,53,6,0,0,5
324.0,972,531,0,0,45,53,6,0,0,5
325.0,975,531,0,0,46,53,6,0,0,5
326.0,978,539,0,0,47,53,6,0,0,5
327.0,981,547,0,0,47,53,6,0,0,5
328.0,984,547,0,0,47,53,6,0,0,5
329.0,987,547,0,0,47,53,6,0,0,5
330.0,990,547,0,0,47,53,6,0,0,5
331.0,993,547,0,0,47,53,6,0,0,5
332.0,996,547,0,0,48,53,6,0,0,5
333.0,999,555,0,0,48,53,6,0,0,5
334.0,1002,555,0,0,48,53,6,0,0,5
335.0,1005,555,0,0,48,53,6,0,0,5
336.0,1008,555,0,0,48,53,6,0,0,5
337.0,1011,555,0,0,48,53,6,0,0,5
338.0,1014,555,0,0,49,53,6,0,0,5
339.0,1017,563,0,0,50,53,6,0,0,5
340.0,1020,571,0,0,51,53,6,0,0,5
341.0,1023,579,0,0,51,53,6,0,0,5
342.0,1026,579,0,0,51,54,6,0,0,5
343.0,1029,582,0,0,51,54,6,0,0,5
344.0,1032,582,0,0,51,54,6,0,0,5
345.0,1035,582,0,0,51,55,6,0,0,5
346.0,1038,585,0,0,51,55,6,0,0,5
347.0,1041,585,0,0,51,55,6,0,0,5
348.0,1044,585,0,0,51,55,6,0,0,5
349.0,1047,585,0,0,51,55,6,0,0,5
350.0,1050,585,0,0,51,55,6,0,0,5
351.0,1053,585,0,0,51,55,6,0,0,5
352.0,1056,585,0,0,51,55,6,0,0,5
353.0,1059,585,0,0,52,55,6,0,0,5
354.0,1062,593,0,0,52,55,6,0,0,5
355.0,1065,593,0,0,52,56,6,0,0,5
356.0,1068,596,0,0,52,56,6,0,0,5
357.0,1071,596,0,0,52,56,6,0,0,5
358.0,1074,596,0,0,52,56,6,0,0,5
359.0,1077,596,0,0,52,57,6,0,0,5
360.0,1080,599,0,0,52,57,6,0,0,5
361.0,1083,599,0,0,52,57,6,0,0,5
362.0,1086,599,0,0,52,57,6,0,0,5
363.0,1089,599,0,0,53,57,6,0,0,5
364.0,1092,607,0,0,53,57,6,0,0,5
365.0,1095,607,0,0,53,57,6,0,0,5
366.0,1098,607,0,0,53,57,6,0,0,5
367.0,1101,607,0,0,53,57,6,0,0,5
368.0,1104,607,0,0,53,57,6,0,0,5
369.0,1107,607,0,0,53,58,6,0,0,5
370.0,1110,610,0,0,53,58,6,0,0,5
371.0,1113,610,0,0,53,59,6,0,0,5
372.0,1116,613,0,0,53,59,6,0,0,5
373.0,1119,613,0,0,53,60,6,0,0,5
374.0,1122,616,0,0,53,61,6,0,0,5
375.0,1125,619,0,0,53,61,6,0,0,5
376.0,1128,619,0,0,53,61,6,0,0,5
377.0,1131,619,0,0,53,61,7,0,0,5
378.0,1134,621,0,0,53,61,7,0,0,5
379.0,1137,621,0,0,53,61,7,0,0,5
380.0,1140,621,0,0,53,61,7,0,0,5
381.0,1143,621,0,0,54,61,7,0,0,5
382.0,1146,629,0,0,54,61,7,0,0,5
383.0,1149,629,0,0,55,61,7,0,0,5
384.0,1152,637,0,0,55,62,7,0,0,5
385.0,1155,640,0,0,55,62,7,0,0,5
386.0,1158,640,0,0,55,62,7,0,0,5
387.0,1161,640,0,0,55,62,7,0,0,5
388.0,1164,640,0,0,55,62,7,0,0,5
389.0,1167,640,0,0,55,63,7,0,0,5
390.0,1170,643,0,0,55,63,7,0,0,5
391.0,1173,643,0,0,55,63,7,0,0,5
392.0,1176,643,0,0,56,63,7,0,0,5
393.0,1179,651,0,0,56,63,7,0,0,5
394.0,1182,651,0,0,57,63,7,0,0,5
395.0,1185,659,0,0,57,63,7,0,0,5
396.0,1188,659,0,0,57,63,8,0,0,5
397.0,1191,661,0,0,57,64,8,0,0,5
398.0,1194,664,0,0,57,64,8,0,0,5
399.0,1197,664,0,0,57,64,8,0,0,5
400.0,1200,664,0,0,57,65,8,0,0,5
401.0,1203,667,0,0,57,65,8,0,0,5
402.0,1206,667,0,0,58,65,8,0,0,5
403.0,1209,675,0,0,59,65,8,0,0,5
404.0,1212,683,0,0,59,65,8,0,0,5
405.0,1215,683,0,0,60,65,8,0,0,5
406.0,1218,691,0,0,60,66,8,0,0,5
407.0,1221,694,0,0,61,66,8,0,0,5
408.0,1224,702,0,0,62,66,8,0,0,5
409.0,1227,710,0,0,62,66,8,0,0,5
410.0,1230,710,0,0,62,66,8,0,0,5
411.0,1233,710,0,0,62,66,8,0,0,5
412.0,1236,710,0,0,62,67,8,0,0,5
413.0,1239,713,0,0,62,67,8,0,0,5
414.0,1242,713,0,0,62,67,8,0,0,5
415.0,1245,713,0,0,62,67,8,0,0,5
416.0,1248,713,0,0,62,68,8,0,0,5
417.0,1251,716,0,0,63,68,8,0,0,5
418.0,1254,724,0,0,63,68,8,0,0,5
419.0,1257,724,0,0,63,68,8,0,0,5
420.0,1260,724,0,0,63,68,8,0,0,5
421.0,1263,724,0,0,63,68,8,0,0,5
422.0,1266,724,0,0,64,68,8,0,0,5
423.0,1269,732,0,0,64,68,8,0,0,5
424.0,1272,732,0,0,64,68,8,0,0,5
425.0,1275,732,0,0,64,68,8,0,0,5
426.0,1278,732,0,0,64,68,8,0,0,5
427.0,1281,732,0,0,65,68,8,0,0,5
428.0,1284,740,0,0,65,68,8,0,0,5
429.0,1287,740,0,0,65,68,8,0,0,5
430.0,1290,740,0,0,65,68,8,0,0,5
431.0,1293,740,0,0,65,68,8,0,0,5
432.0,1296,740,0,0,65,68,8,0,0,5
433.0,1299,740,0,0,65,68,8,0,0,5
434.0,1302,740,0,0,66,68,8,0,0,5
435.0,1305,748,0,0,66,68,8,0,0,5
436.0,1308,748,0,0,66,68,8,0,0,5
437.0,1311,748,0,0,66,69,8,0,0,5
438.0,1314,751,0,0,66,69,8,0,0,5
439.0,1317,751,0,0,66,69,8,0,0,5
440.0,1320,751,0,0,67,69,8,0,0,5
441.0,1323,759,0,0,67,69,8,0,0,5
442.0,1326,759,0,0,67,69,8,0,0,5
443.0,1329,759,0,0,67,69,8,0,0,5
444.0,1332,759,0,0,67,69,8,0,0,5
445.0,1335,759,0,0,67,69,9,0,0,5
446.0,1338,761,0,0,67,69,9,0,0,5
447.0,1341,761,0,0,67,69,10,0,0,5
448.0,1344,763,0,0,67,69,10,0,0,5
449.0,1347,763,0,0,67,70,10,0,0,5
450.0,1350,766,0,0,67,70,10,0,0,5
451.0,1353,766,0,0,67,71,10,0,0,5
452.0,1356,769,0,0,67,71,10,0,0,5
453.0,1359,769,0,0,67,71,10,0,0,5
454.0,1362,769,0,0,67,71,10,0,0,5
455.0,1365,769,0,0,67,71,10,0,0,5
456.0,1368,769,0,0,68,71,10,0,0,5
457.0,1371,777,0,0,68,71,10,0,0,5
458.0,1374,777,0,0,68,71,10,0,0,5
459.0,1377,777,0,0,68,71,10,0,0,5
460.0,1380,777,0,0,68,71,10,0,0,5
461.0,1383,777,0,0,68,72,10,0,0,5
462.0,1386,780,0,0,69,72,10,0,0,5
463.0,1389,788,0,0,69,72,10,0,0,5
464.0,1392,788,0,0,69,72,10,0,0,5
465.0,1395,788,0,0,69,73,10,0,0,5
466.0,1398,791,0,0,69,73,10,0,0,5
467.0,1401,791,0,0,70,73,10,0,0,5
468.0,1404,799,0,0,71,73,10,0,0,5
469.0,1407,807,0,0,71,73,10,0,0,5
470.0,1410,807,0,0,71,73,11,0,0,5
471.0,1413,809,0,0,72,73,11,0,0,5
472.0,1414,817,0,0,72,73,11,0,0,5
473.0,1415,817,0,1,72,73,11,0,0,5
474.0,1460,1111,0,1,72,73,11,0,0,5
475.0,1463,1111,0,1,73,73,11,0,0,5
476.0,1466,1119,0,1,73,74,11,0,0,5
477.0,1469,1122,0,1,74,74,11,0,0,5
478.0,1472,1130,0,1,74,74,11,0,0,5
479.0,1475,1130,0,1,74,74,11,0,0,5
480.0,1478,1130,0,1,74,74,11,0,0,5
481.0,1481,1130,0,1,74,74,12,0,0,5
482.0,1484,1132,0,1,74,74,12,0,0,5
483.0,1487,1132,0,1,74,74,12,0,0,5
484.0,1490,1132,0,1,74,75,12,0,0,5
485.0,1493,1135,0,1,74,75,12,0,0,5
486.0,1496,1135,0,1,74,75,12,0,0,5
487.0,1499,1135,0,1,74,75,12,0,1,5
488.0,1500,1136,0,1,74,75,12,0,1,5
489.0,1501,1136,1,1,74,75,12,0,1,5
490.0,1520,1248,1,1,74,75,12,0,1,5
491.0,1523,1248,1,1,74,75,12,0,1,5
492.0,1526,1248,1,1,74,75,12,0,1,5
493.0,1529,1248,1,1,74,75,12,0,1,5
494.0,1532,1248,1,1,74,76,12,0,1,5
495.0,1535,1251,1,1,74,76,13,0,1,5
496.0,1538,1253,1,1,74,76,13,0,1,5
497.0,1541,1253,1,1,74,76,13,0,1,5
498.0,1544,1253,2,1,74,76,13,0,1,5
499.0,1563,1365,2,1,74,76,13,0,1,5
500.0,1566,1365,2,1,74,76,13,0,1,5
501.0,1569,1365,2,1,75,76,13,0,1,5
502.0,1572,1373,2,1,75,77,13,0,1,5
503.0,1575,1376,2,1,75,77,13,0,1,5
504.0,1578,1376,2,1,75,77,13,0,1,5
505.0,1581,1376,2,1,75,77,13,0,1,5
506.0,1584,1376,2,1,75,77,13,0,1,5
507.0,1587,1376,2,1,76,77,13,0,1,5
508.0,1590,1384,2,1,76,78,13,0,1,5
509.0,1593,1387,2,1,76,78,13,0,1,5
510.0,1596,1387,2,1,76,78,13,0,1,5
511.0,1599,1387,2,1,76,78,13,0,1,5
512.0,1602,1387,2,1,76,78,13,0,1,5
513.0,1605,1387,2,1,77,78,13,0,1,5
514.0,1608,1395,2,1,77,79,13,0,1,5
515.0,1611,1398,2,1,77,79,14,0,1,5
516.0,1614,1400,2,1,77,79,14,0,1,5
517.0,1617,1400,2,1,77,79,14,0,1,5
518.0,1620,1400,2,1,77,79,14,0,1,5
519.0,1623,1400,2,1,77,79,14,0,1,5
520.0,1626,1400,2,1,78,79,14,0,1,5
521.0,1629,1408,2,1,79,79,14,0,1,5
522.0,1632,1416,2,1,79,79,14,0,1,5
523.0,1635,1416,2,1,79,79,14,0,1,5
524.0,1638,1416,2,1,79,80,14,0,1,5
525.0,1641,1419,2,1,79,81,14,0,1,5
526.0,1644,1422,2,1,79,81,14,0,1,5
527.0,1647,1422,2,1,79,81,14,0,1,5
528.0,1650,1422,2,1,79,81,14,0,1,5
529.0,1653,1422,2,1,79,81,14,0,1,5
530.0,1656,1422,2,1,79,81,14,0,1,5
531.0,1659,1422,2,1,79,81,14,0,1,5
532.0,1662,1422,2,1,79,81,14,0,1,5
533.0,1665,1422,2,1,79,81,14,0,1,5
534.0,1668,1422,2,1,79,81,14,0,1,5
535.0,1671,1422,2,1,79,81,14,0,1,5
536.0,1674,1422,2,1,80,81,14,0,1,5
537.0,1677,1430,2,1,80,81,14,0,1,5
538.0,1680,1430,2,1,81,81,14,0,1,5
539.0,1683,1438,2,1,81,81,14,0,1,5
540.0,1686,1438,2,1,81,81,14,0,1,5
541.0,1689,1438,2,1,81,81,14,0,1,5
542.0,1692,1438,2,1,81,81,14,0,1,5
543.0,1695,1438,2,1,82,81,14,0,1,5
544.0,1698,1446,2,1,83,81,14,0,1,5
545.0,1701,1454,2,1,83,81,14,0,1,5
546.0,1704,1454,2,1,83,82,14,0,1,5
547.0,1707,1457,2,1,83,82,14,0,1,5
548.0,1710,1457,2,1,83,82,14,0,1,5
549.0,1713,1457,2,1,83,82,14,0,1,5
550.0,1716,1457,2,1,83,82,14,0,1,5
551.0,1719,1457,2,1,83,83,14,0,1,5
552.0,1722,1460,2,1,83,83,14,0,1,5
553.0,1725,1460,3,1,83,83,14,0,1,5
554.0,1744,1572,3,1,83,83,14,0,1,5
555.0,1747,1572,3,1,84,83,14,0,1,5
556.0,1750,1580,3,1,84,84,14,0,1,5
557.0,1753,1583,3,1,84,84,14,0,1,5
558.0,1756,1583,3,1,84,85,14,0,1,5
