No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
165.0,495,283,0,0,28,17,4,0,0,1
166.0,498,283,0,0,28,17,4,0,0,1
167.0,501,283,0,0,28,17,4,0,0,1
168.0,504,283,0,0,28,17,4,0,0,1
169.0,507,283,0,0,28,17,4,0,0,1
170.0,510,283,0,0,28,18,4,0,0,1
171.0,513,286,0,0,28,18,4,0,0,1
172.0,516,286,0,0,28,18,4,0,0,1
173.0,519,286,0,0,28,18,4,0,0,1
174.0,522,286,0,0,28,18,4,0,0,1
175.0,525,286,0,0,28,18,4,0,0,1
176.0,528,286,0,0,28,18,4,0,0,1
177.0,531,286,0,0,28,18,4,0,0,1
178.0,534,286,0,0,29,18,4,0,0,1
179.0,537,294,0,0,29,18,4,0,0,1
180.0,540,294,0,0,30,18,4,0,0,1
181.0,543,302,0,0,30,18,4,0,0,1
182.0,546,302,0,0,30,19,4,0,0,1
183.0,549,305,0,0,31,19,4,0,0,1
184.0,552,313,0,0,31,19,4,0,0,1
185.0,555,313,0,0,32,19,4,0,0,1
186.0,558,321,0,0,32,19,4,0,0,1
187.0,561,321,0,0,32,19,4,0,0,1
188.0,564,321,0,0,32,19,4,0,0,1
189.0,567,321,0,0,33,19,4,0,0,1
190.0,570,329,0,0,33,20,4,0,0,1
191.0,573,332,0,0,33,20,4,0,0,1
192.0,576,332,0,0,33,20,4,0,0,1
193.0,579,332,0,0,33,20,4,0,0,1
194.0,582,332,0,0,34,20,4,0,0,1
195.0,585,340,0,0,34,20,4,0,0,1
196.0,588,340,0,0,34,20,4,0,0,1
197.0,591,340,0,0,34,20,4,0,0,1
198.0,594,340,0,0,34,21,4,0,0,1
199.0,597,343,0,0,35,21,4,0,0,1
200.0,600,351,0,0,35,21,4,0,0,1
201.0,603,351,0,0,35,21,4,0,0,1
202.0,606,351,0,0,35,22,4,0,0,1
203.0,609,354,0,0,36,22,4,0,0,1
204.0,612,362,0,0,36,22,4,0,0,1
205.0,615,362,0,0,36,22,4,0,0,1
206.0,618,362,0,0,36,23,4,0,0,1
207.0,621,365,0,0,36,23,4,0,0,1
208.0,624,365,0,0,36,23,4,0,0,1
209.0,627,365,0,0,36,23,4,0,0,1
210.0,630,365,0,0,36,23,4,0,0,1
211.0,633,365,0,0,37,23,4,0,0,1
212.0,636,373,0,0,37,23,4,0,0,1
213.0,639,373,0,0,37,23,4,0,0,1
214.0,642,373,0,0,37,23,4,0,0,1
215.0,645,373,0,0,37,23,4,0,0,1
216.0,648,373,0,0,37,23,4,0,0,1
217.0,651,373,0,0,37,23,4,0,0,1
218.0,654,373,0,0,37,23,4,0,0,1
219.0,657,373,0,0,37,24,4,0,0,1
220.0,660,376,0,0,37,24,4,0,0,1
221.0,663,376,0,0,37,24,4,0,0,1
222.0,666,376,0,0,37,25,4,0,0,1
223.0,669,379,0,0,37,25,4,0,0,1
224.0,672,379,0,0,37,25,4,0,0,1
225.0,675,379,0,0,37,25,4,0,0,1
226.0,678,379,0,0,37,25,4,0,0,1
227.0,681,379,0,0,37,25,4,0,0,1
228.0,684,379,0,0,37,25,4,0,0,1
229.0,687,379,0,0,37,25,4,0,0,1
230.0,690,379,0,0,37,25,4,0,0,1
231.0,693,379,0,0,38,25,4,0,0,1
232.0,696,387,0,0,38,25,4,0,0,1
233.0,699,387,0,0,38,25,4,0,0,1
234.0,702,387,0,0,38,25,4,0,0,1
235.0,705,387,0,0,38,25,4,0,0,1
236.0,708,387,0,0,38,26,4,0,0,1
237.0,711,390,0,0,38,26,4,0,0,1
238.0,714,390,0,0,38,26,4,0,0,1
239.0,717,390,0,0,38,26,4,0,0,1
240.0,720,390,0,0,38,26,4,0,0,1
241.0,723,390,0,0,38,26,4,0,0,1
242.0,726,390,0,0,38,26,4,0,0,1
243.0,727,390,1,0,38,26,4,0,0,1
244.0,746,502,1,0,38,26,4,0,0,1
245.0,749,502,1,0,38,26,4,0,0,1
246.0,752,502,1,0,39,26,4,0,0,1
247.0,755,510,1,0,39,26,4,0,0,1
248.0,758,510,1,0,40,26,4,0,0,1
249.0,761,518,1,0,40,26,4,0,0,1
250.0,764,518,1,0,40,27,4,0,0,1
251.0,767,521,1,0,41,27,4,0,0,1
252.0,770,529,1,0,41,27,4,0,0,1
253.0,773,529,1,0,41,27,4,0,0,1
254.0,776,529,1,0,41,27,4,0,0,1
255.0,779,529,1,0,41,27,4,0,0,1
256.0,782,529,1,0,41,27,4,0,0,1
257.0,785,529,1,0,41,27,4,0,0,1
258.0,788,529,1,0,41,27,5,0,0,1
259.0,791,531,1,0,41,28,5,0,0,1
260.0,794,534,1,0,41,28,5,0,0,1
261.0,797,534,1,0,41,28,5,0,0,1
262.0,800,534,1,0,41,28,5,0,0,1
263.0,803,534,1,0,41,28,5,0,0,1
264.0,806,534,1,0,41,29,5,0,0,1
265.0,809,537,1,0,41,29,5,0,0,1
266.0,812,537,1,0,41,29,5,0,0,1
267.0,815,537,1,0,41,29,5,0,0,1
268.0,818,537,1,0,41,29,5,0,0,1
269.0,821,537,1,0,41,29,5,0,0,1
270.0,824,537,1,0,41,29,5,0,0,1
271.0,827,537,1,0,41,29,5,0,0,1
272.0,830,537,1,0,41,29,5,0,0,1
273.0,833,537,1,0,41,29,5,0,0,1
274.0,836,537,1,0,41,29,5,0,0,1
275.0,839,537,1,0,42,29,5,0,0,1
276.0,842,545,1,0,42,29,5,0,0,1
277.0,845,545,1,0,42,29,5,0,0,1
278.0,848,545,1,0,42,29,5,0,0,1
279.0,851,545,1,0,42,29,5,0,0,1
280.0,854,545,1,0,42,29,5,0,0,1
281.0,857,545,1,0,43,29,5,0,0,1
282.0,860,553,1,0,43,29,5,0,0,1
283.0,863,553,1,0,43,30,5,0,0,1
284.0,866,556,1,0,43,30,5,0,0,1
285.0,869,556,1,0,43,30,5,0,0,1
286.0,872,556,1,0,43,31,5,0,0,1
287.0,875,559,1,0,43,31,5,0,0,1
288.0,878,559,1,0,43,31,5,0,0,1
289.0,881,559,1,0,43,31,5,0,0,1
290.0,884,559,1,0,44,31,5,0,0,1
291.0,887,567,1,0,45,31,5,0,0,1
292.0,890,575,1,0,45,31,5,0,0,1
293.0,893,575,1,0,45,31,5,0,0,1
294.0,896,575,1,0,45,32,5,0,0,1
295.0,899,578,1,0,45,32,5,0,0,1
296.0,902,578,1,0,46,32,5,0,0,1
297.0,905,586,1,0,46,33,5,0,0,1
298.0,908,589,1,0,46,33,5,0,0,1
299.0,911,589,1,0,47,33,5,0,0,1
300.0,914,597,1,0,48,33,5,0,0,1
301.0,917,605,1,0,48,33,5,0,0,1
302.0,920,605,1,0,48,34,5,0,0,1
303.0,923,608,1,0,48,34,5,0,0,1
304.0,926,608,1,0,48,34,5,0,0,1
305.0,929,608,1,0,48,35,5,0,0,1
306.0,932,611,1,0,48,35,5,0,0,1
307.0,935,611,1,0,48,36,5,0,0,1
308.0,938,614,1,0,48,37,5,0,0,1
309.0,941,617,1,0,49,37,5,0,0,1
310.0,944,625,1,0,49,37,5,0,0,1
311.0,947,625,1,0,49,37,5,0,0,1
312.0,950,625,1,0,49,37,5,0,0,1
313.0,953,625,1,0,49,37,5,0,0,1
314.0,956,625,1,0,50,37,5,0,0,1
315.0,959,633,1,0,50,37,5,0,0,1
316.0,962,633,1,0,50,37,5,0,0,1
317.0,965,633,1,0,51,37,5,0,0,1
318.0,968,641,1,0,51,37,5,0,0,1
319.0,971,641,1,0,51,37,5,0,0,1
320.0,974,641,1,0,52,37,5,0,0,1
321.0,977,649,1,0,52,37,5,0,0,1
322.0,980,649,1,0,52,37,5,0,0,1
323.0,983,649,1,0,52,37,5,0,0,1
324.0,986,649,1,0,52,37,5,0,0,1
325.0,989,649,1,0,52,37,5,0,0,1
326.0,992,649,1,0,52,37,5,0,0,1
327.0,995,649,1,0,52,37,5,0,0,1
328.0,998,649,1,0,52,37,5,0,0,1
329.0,1001,649,1,0,52,37,5,0,0,1
330.0,1004,649,1,0,52,37,5,0,0,1
331.0,1007,649,1,0,52,37,5,0,0,1
332.0,1010,649,1,0,52,37,5,0,0,1
333.0,1013,649,1,0,52,38,5,0,0,1
334.0,1016,652,1,0,52,38,5,0,0,1
335.0,1019,652,1,0,53,38,5,0,0,1
336.0,1022,660,1,0,54,38,5,0,0,1
337.0,1025,668,1,0,54,38,5,0,0,1
338.0,1028,668,1,0,54,38,5,0,0,1
339.0,1031,668,1,0,54,38,5,0,0,1
340.0,1034,668,1,0,54,38,5,0,0,1
341.0,1037,668,1,0,54,39,5,0,0,1
342.0,1040,671,1,0,54,39,5,0,0,1
343.0,1043,671,1,0,54,39,5,0,0,1
344.0,1046,671,1,0,54,39,5,0,0,1
345.0,1049,671,1,0,54,39,5,0,0,1
346.0,1052,671,1,0,54,39,5,0,0,1
347.0,1055,671,1,0,54,39,5,0,0,1
348.0,1058,671,1,0,55,39,5,0,0,1
349.0,1061,679,1,0,55,40,5,0,0,1
350.0,1064,682,1,0,55,40,5,0,0,1
351.0,1067,682,1,0,55,40,5,0,0,1
352.0,1070,682,1,0,55,40,5,0,0,1
353.0,1073,682,1,0,55,40,5,0,0,1
354.0,1076,682,1,0,55,41,5,0,0,1
355.0,1079,685,1,0,56,41,5,0,0,1
356.0,1082,693,1,0,57,41,5,0,0,1
357.0,1085,701,1,0,57,41,5,0,0,1
358.0,1088,701,1,0,58,41,5,0,0,1
359.0,1091,709,1,0,58,41,5,0,0,1
360.0,1094,709,1,0,58,41,5,0,0,1
361.0,1097,709,1,0,58,41,5,0,0,1
362.0,1100,709,1,0,58,41,5,0,0,1
363.0,1103,709,1,0,58,41,5,0,0,1
364.0,1106,709,1,0,58,42,5,0,0,1
365.0,1109,712,1,0,58,42,5,0,0,1
366.0,1112,712,1,0,58,43,5,0,0,1
367.0,1115,715,1,0,59,43,5,0,0,1
368.0,1118,723,1,0,59,43,5,0,0,1
369.0,1121,723,1,0,59,43,5,0,0,1
370.0,1124,723,1,0,59,43,5,0,0,1
371.0,1127,723,1,0,59,43,5,0,0,1
372.0,1130,723,1,0,59,43,5,0,0,1
373.0,1133,723,1,0,59,44,5,0,0,1
374.0,1136,726,1,0,59,44,5,0,0,1
375.0,1139,726,1,0,59,44,5,0,0,1
376.0,1142,726,1,0,60,44,5,0,0,1
377.0,1145,734,1,0,60,45,5,0,0,1
378.0,1148,737,1,0,60,45,5,0,0,1
379.0,1151,737,1,0,60,45,6,0,0,1
380.0,1154,739,1,0,61,45,6,0,0,1
381.0,1157,747,1,0,61,45,6,0,0,1
382.0,1160,747,1,0,61,45,6,0,0,1
383.0,1163,747,1,0,62,45,6,0,0,1
384.0,1166,755,1,0,62,45,6,0,0,1
385.0,1169,755,1,0,62,45,6,0,0,1
386.0,1172,755,1,0,62,45,6,0,0,1
387.0,1175,755,1,0,62,45,6,0,0,1
388.0,1178,755,1,0,62,45,6,0,0,1
389.0,1181,755,1,0,62,45,6,0,0,1
390.0,1184,755,1,0,62,46,6,0,0,1
391.0,1187,758,1,0,63,46,6,0,0,1
392.0,1190,766,1,0,63,46,6,0,0,1
393.0,1193,766,1,0,63,46,6,0,0,1
394.0,1196,766,1,0,63,47,6,0,0,1
395.0,1199,769,1,0,64,47,6,0,0,1
396.0,1202,777,1,0,64,47,6,0,0,1
397.0,1205,777,1,0,64,48,6,0,0,1
398.0,1208,780,1,0,64,48,6,0,0,1
399.0,1211,780,1,0,64,48,6,0,0,1
400.0,1214,780,1,0,64,48,6,0,0,1
401.0,1217,780,1,0,64,49,6,0,0,1
402.0,1220,783,1,0,64,49,6,0,0,1
403.0,1223,783,1,0,64,49,6,0,0,1
404.0,1226,783,1,0,64,49,6,0,0,1
405.0,1229,783,1,0,64,49,6,0,0,1
406.0,1232,783,1,0,64,49,6,0,0,1
407.0,1235,783,1,0,64,49,6,0,0,1
408.0,1238,783,1,0,64,49,6,0,0,1
409.0,1241,783,1,0,64,49,6,0,0,1
410.0,1244,783,1,0,64,49,6,0,0,1
411.0,1247,783,1,0,64,50,6,0,0,1
412.0,1250,786,1,0,65,50,6,0,0,1
413.0,1253,794,1,0,66,50,6,0,0,1
414.0,1256,802,1,0,66,50,6,0,0,1
415.0,1259,802,1,0,67,50,6,0,0,1
416.0,1262,810,1,0,67,50,6,0,0,1
417.0,1265,810,1,0,67,50,6,0,0,1
418.0,1268,810,1,0,67,50,6,0,0,1
419.0,1271,810,1,0,67,51,6,0,0,1
420.0,1274,813,1,0,67,52,6,0,0,1
421.0,1277,816,1,0,68,52,6,0,0,1
422.0,1280,824,1,0,68,52,7,0,0,1
423.0,1283,826,1,0,68,52,7,0,0,1
424.0,1286,826,1,0,68,53,7,0,0,1
425.0,1289,829,1,0,68,53,7,0,0,1
426.0,1292,829,1,0,68,53,7,0,0,1
427.0,1295,829,1,0,68,54,7,0,0,1
428.0,1298,832,1,0,69,54,7,0,0,1
429.0,1301,840,1,0,69,55,7,0,0,1
430.0,1304,843,1,0,69,56,7,0,0,1
431.0,1307,846,1,0,70,56,7,0,0,1
432.0,1310,854,1,0,70,56,7,0,0,1
433.0,1313,854,1,0,70,56,7,0,0,1
434.0,1316,854,1,0,70,56,7,0,0,1
435.0,1319,854,1,0,70,56,7,0,0,1
436.0,1322,854,1,0,70,57,7,0,0,1
437.0,1325,857,1,0,70,57,7,0,0,1
438.0,1328,857,1,0,70,57,7,0,0,1
439.0,1331,857,1,0,70,57,7,0,0,1
440.0,1334,857,1,0,70,58,7,0,0,1
441.0,1337,860,1,0,71,58,7,0,0,1
442.0,1340,868,1,0,72,58,7,0,0,1
443.0,1343,876,1,0,72,58,7,0,0,1
444.0,1346,876,1,0,72,58,7,0,0,1
445.0,1349,876,1,0,72,58,7,0,0,1
446.0,1352,876,1,0,72,59,7,0,0,1
447.0,1355,879,1,0,72,59,7,0,0,1
448.0,1358,879,1,0,72,60,7,0,0,1
449.0,1361,882,1,0,72,60,7,0,0,1
450.0,1364,882,1,0,73,60,7,0,0,1
451.0,1367,890,1,0,73,60,8,0,0,1
452.0,1370,892,1,0,73,60,8,0,0,1
453.0,1373,892,1,0,73,60,8,0,0,1
454.0,1376,892,1,0,73,60,8,0,0,1
455.0,1379,892,1,0,73,60,8,0,0,1
456.0,1382,892,1,0,73,60,8,0,0,1
457.0,1385,892,1,0,73,60,8,0,0,1
458.0,1388,892,1,0,73,60,8,0,0,1
459.0,1391,892,1,0,73,60,8,0,0,1
460.0,1394,892,1,0,73,60,8,0,0,1
461.0,1397,892,1,0,73,60,8,0,0,1
462.0,1400,892,1,0,73,60,8,0,0,1
463.0,1403,892,1,0,73,60,8,0,0,1
464.0,1406,892,1,0,73,60,8,0,0,1
465.0,1409,892,1,0,73,60,9,0,0,1
466.0,1412,894,1,0,73,60,9,0,0,1
467.0,1415,894,1,0,73,60,9,0,0,1
468.0,1418,894,1,0,73,60,9,0,0,1
469.0,1421,894,1,0,73,60,9,0,0,1
470.0,1424,894,1,0,73,60,9,0,0,1
471.0,1427,894,1,0,73,60,9,0,0,1
472.0,1430,894,1,0,74,60,9,0,0,1
473.0,1433,902,1,0,75,60,9,0,0,1
474.0,1436,910,1,0,76,60,9,0,0,1
475.0,1439,918,1,0,76,60,9,0,0,1
476.0,1442,918,1,0,76,60,9,0,0,1
477.0,1445,918,1,0,76,61,9,0,0,1
478.0,1448,921,1,0,76,61,9,0,0,1
479.0,1451,921,1,0,76,61,9,0,0,1
480.0,1454,921,1,0,76,61,9,0,0,1
481.0,1457,921,1,0,76,62,9,0,0,1
482.0,1460,924,1,0,76,62,9,0,0,1
483.0,1463,924,1,0,76,62,9,0,0,1
484.0,1466,924,1,0,76,62,9,0,0,1
485.0,1469,924,1,0,76,62,9,0,0,1
486.0,1472,924,1,0,76,62,9,0,0,1
487.0,1475,924,1,0,77,62,9,0,0,1
488.0,1478,932,1,0,77,63,9,0,0,1
489.0,1481,935,1,0,77,63,9,0,0,1
490.0,1484,935,1,0,77,64,9,0,0,1
491.0,1487,938,1,0,78,64,9,0,0,1
492.0,1490,946,1,0,78,65,9,0,0,1
493.0,1493,949,1,0,78,65,9,0,0,1
494.0,1496,949,1,0,78,65,9,0,0,1
495.0,1499,949,1,0,79,65,9,0,0,1
496.0,1502,957,1,0,79,65,9,0,0,1
497.0,1505,957,1,0,79,65,9,0,0,1
498.0,1508,957,1,0,79,65,9,0,0,1
499.0,1511,957,1,0,80,65,9,0,0,1
500.0,1514,965,1,0,80,65,9,0,0,1
501.0,1517,965,1,0,80,66,9,0,0,1
502.0,1520,968,1,0,80,66,9,0,0,1
503.0,1523,968,1,0,80,66,9,0,0,1
504.0,1526,968,1,0,80,67,9,0,0,1
505.0,1529,971,1,0,80,67,9,0,0,1
506.0,1532,971,1,0,80,67,9,0,0,1
507.0,1535,971,1,0,81,67,9,0,0,1
508.0,1538,979,1,0,81,67,9,0,0,1
509.0,1541,979,1,0,81,67,9,0,0,1
510.0,1544,979,1,0,81,67,9,0,0,1
511.0,1547,979,1,0,81,67,9,0,0,1
512.0,1550,979,1,0,81,68,9,0,0,1
513.0,1553,982,1,0,81,68,9,0,0,1
514.0,1556,982,1,0,82,68,9,0,0,1
515.0,1559,990,1,0,82,68,9,0,0,1
516.0,1562,990,1,0,83,68,9,0,0,1
517.0,1565,998,1,0,83,68,9,0,0,1
518.0,1568,998,1,0,83,69,9,0,0,1
519.0,1571,1001,1,0,84,69,9,0,0,1
520.0,1574,1009,1,0,85,69,9,0,0,1
521.0,1577,1017,1,0,85,69,9,0,0,1
522.0,1580,1017,1,0,85,70,9,0,0,1
523.0,1583,1020,1,0,86,70,9,0,0,1
524.0,1586,1028,1,0,86,70,9,0,0,1
525.0,1589,1028,1,0,86,70,9,0,0,1
526.0,1592,1028,1,0,86,71,9,0,0,1
527.0,1595,1031,1,0,86,71,9,0,0,1
528.0,1598,1031,1,0,86,71,9,0,0,1
529.0,1601,1031,1,0,87,71,9,0,0,1
530.0,1604,1039,1,0,87,71,9,0,0,1
531.0,1607,1039,1,0,87,71,9,0,0,1
532.0,1610,1039,1,0,87,71,9,0,0,1
533.0,1613,1039,1,0,88,71,9,0,0,1
534.0,1616,1047,1,0,88,71,9,0,0,1
535.0,1619,1047,1,0,88,71,9,0,0,1
536.0,1622,1047,1,0,88,71,9,0,0,1
537.0,1625,1047,1,0,89,71,9,0,0,1
538.0,1628,1055,1,0,89,71,9,0,0,1
539.0,1631,1055,1,0,90,71,9,0,0,1
540.0,1634,1063,1,0,90,72,9,0,0,1
541.0,1637,1066,1,0,91,72,9,0,0,1
542.0,1640,1074,1,0,91,73,9,0,0,1
543.0,1643,1077,1,0,91,73,9,0,0,1
544.0,1646,1077,1,0,91,73,9,0,0,1
545.0,1649,1077,1,0,91,73,9,0,0,1
546.0,1652,1077,1,0,91,73,10,0,0,1
547.0,1655,1079,1,0,91,73,10,0,0,1
548.0,1658,1079,1,0,91,74,10,0,0,1
549.0,1661,1082,1,0,91,74,10,0,0,1
550.0,1664,1082,1,0,91,74,10,0,0,1
551.0,1667,1082,1,0,91,74,10,0,0,1
552.0,1670,1082,1,0,91,74,10,0,0,1
553.0,1673,1082,1,0,91,74,10,0,0,1
554.0,1676,1082,1,0,91,74,10,0,0,1
555.0,1679,1082,1,0,91,74,10,0,0,1
556.0,1682,1082,1,0,91,74,10,0,0,1
557.0,1685,1082,1,0,91,74,10,0,0,1
558.0,1688,1082,1,0,92,74,10,0,0,1
559.0,1691,1090,1,0,92,74,10,0,0,1
560.0,1694,1090,1,0,93,74,10,0,0,1
