No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
158.0,474,307,0,0,27,27,5,0,0,5
159.0,477,307,0,0,27,27,5,0,0,5
160.0,480,307,0,0,27,27,5,0,0,5
161.0,483,307,0,0,27,27,5,0,0,5
162.0,486,307,0,0,27,27,5,0,0,5
163.0,489,307,0,0,27,27,5,0,0,5
164.0,492,307,0,0,27,27,5,0,0,5
165.0,495,307,0,0,27,27,5,0,0,5
166.0,498,307,0,0,27,27,5,0,0,5
167.0,501,307,0,0,27,27,5,0,0,5
168.0,504,307,0,0,27,27,5,0,0,5
169.0,507,307,0,0,27,27,5,0,0,5
170.0,510,307,0,0,27,27,5,0,0,5
171.0,513,307,0,0,27,28,5,0,0,5
172.0,516,310,0,0,27,28,5,0,0,5
173.0,519,310,0,0,27,28,5,0,0,5
174.0,522,310,0,0,28,28,5,0,0,5
175.0,525,318,0,0,28,29,5,0,0,5
176.0,528,321,0,0,29,29,5,0,0,5
177.0,531,329,0,0,29,29,5,0,0,5
178.0,534,329,0,0,30,29,5,0,0,5
179.0,537,337,0,0,31,29,5,0,0,5
180.0,540,345,0,0,32,29,5,0,0,5
181.0,543,353,0,0,32,29,5,0,0,5
182.0,546,353,0,0,33,29,5,0,0,5
183.0,549,361,0,0,33,29,5,0,0,5
184.0,552,361,0,0,33,29,5,0,0,5
185.0,555,361,0,0,33,29,5,0,0,5
186.0,558,361,0,0,33,29,5,0,0,5
187.0,561,361,0,0,33,30,5,0,0,5
188.0,564,364,0,0,33,30,5,0,0,5
189.0,567,364,0,0,33,30,5,0,0,5
190.0,570,364,0,0,33,30,5,0,0,5
191.0,573,364,0,0,33,30,5,0,0,5
192.0,576,364,0,0,33,30,5,0,0,5
193.0,579,364,0,0,34,30,5,0,0,5
194.0,582,372,0,0,34,30,5,0,0,5
195.0,585,372,0,0,34,30,5,0,0,5
196.0,588,372,0,0,34,30,5,0,0,5
197.0,591,372,0,0,34,30,5,0,0,5
198.0,594,372,0,0,35,30,5,0,0,5
199.0,597,380,0,0,35,30,5,0,0,5
200.0,600,380,0,0,35,30,5,0,0,5
201.0,603,380,0,0,36,30,5,0,0,5
202.0,606,388,0,0,36,30,5,0,0,5
203.0,609,388,0,0,36,30,5,0,0,5
204.0,612,388,0,0,37,30,5,0,0,5
205.0,615,396,0,0,37,31,5,0,0,5
206.0,618,399,0,0,38,31,5,0,0,5
207.0,621,407,0,0,38,31,5,0,0,5
208.0,624,407,0,0,38,31,5,0,0,5
209.0,627,407,0,0,38,31,5,0,0,5
210.0,630,407,0,0,39,31,5,0,0,5
211.0,633,415,0,0,39,31,5,0,0,5
212.0,636,415,0,0,39,31,5,0,0,5
213.0,639,415,0,0,39,31,5,0,0,5
214.0,642,415,0,0,39,31,5,0,0,5
215.0,645,415,0,0,40,31,5,0,0,5
216.0,648,423,0,0,41,31,5,0,0,5
217.0,651,431,0,0,41,31,5,0,0,5
218.0,654,431,0,0,41,31,5,0,0,5
219.0,657,431,0,0,41,31,5,0,0,5
220.0,660,431,0,0,41,32,5,0,0,5
221.0,663,434,0,0,42,32,5,0,0,5
222.0,666,442,0,0,42,33,5,0,0,5
223.0,669,445,0,0,42,33,5,0,0,5
224.0,672,445,0,0,42,34,5,0,0,5
225.0,675,448,0,0,42,34,5,0,0,5
226.0,678,448,0,0,42,34,5,0,0,5
227.0,681,448,0,0,43,34,5,0,0,5
228.0,684,456,0,0,43,34,5,0,0,5
229.0,687,456,0,0,43,35,5,0,0,5
230.0,690,459,0,0,43,35,5,0,0,5
231.0,693,459,0,1,43,35,5,0,0,5
232.0,738,753,0,1,43,36,5,0,0,5
233.0,741,756,0,1,43,36,5,0,0,5
234.0,744,756,0,1,44,36,5,0,0,5
235.0,747,764,0,1,44,36,5,0,0,5
236.0,750,764,0,1,44,36,5,0,0,5
237.0,753,764,0,1,44,37,5,0,0,5
238.0,756,767,0,1,44,37,5,0,0,5
239.0,759,767,0,1,44,37,5,0,0,5
240.0,762,767,0,1,44,37,5,0,0,5
241.0,765,767,0,1,44,37,5,0,0,5
242.0,768,767,0,1,44,37,5,0,0,5
243.0,771,767,0,1,44,37,5,0,0,5
244.0,774,767,0,1,44,37,5,0,0,5
245.0,777,767,0,1,44,37,5,0,0,5
246.0,780,767,0,1,44,37,5,0,0,5
247.0,783,767,0,1,44,37,5,0,0,5
248.0,786,767,0,1,44,37,5,0,0,5
249.0,789,767,0,1,44,37,5,0,0,5
250.0,792,767,0,1,44,37,5,0,0,5
251.0,795,767,0,1,44,37,5,0,0,5
252.0,798,767,0,1,44,37,5,0,0,5
253.0,801,767,0,1,44,37,5,0,0,5
254.0,804,767,0,1,44,37,5,0,0,5
255.0,807,767,0,1,44,37,5,0,0,5
256.0,810,767,0,1,44,37,5,0,0,5
257.0,813,767,0,1,44,37,5,0,0,5
258.0,816,767,0,1,44,37,5,0,0,5
259.0,819,767,0,1,44,38,5,0,0,5
260.0,822,770,0,1,44,38,5,0,0,5
261.0,825,770,0,1,44,38,5,0,0,5
262.0,828,770,0,1,44,38,5,0,0,5
263.0,831,770,0,1,44,39,5,0,0,5
264.0,834,773,0,1,44,39,5,0,0,5
265.0,837,773,0,1,44,39,5,0,0,5
266.0,840,773,0,1,44,39,5,0,0,5
267.0,843,773,0,1,45,39,5,0,0,5
268.0,846,781,0,1,46,39,5,0,0,5
269.0,849,789,0,1,47,39,5,0,0,5
270.0,852,797,0,1,48,39,5,0,0,5
271.0,855,805,0,1,48,39,5,0,0,5
272.0,858,805,0,1,48,40,5,0,0,5
273.0,861,808,0,1,49,40,5,0,0,5
274.0,864,816,0,1,50,40,5,0,0,5
275.0,867,824,0,1,50,41,5,0,0,5
276.0,870,827,0,1,51,41,5,0,0,5
277.0,873,835,0,1,51,41,5,0,0,5
278.0,876,835,0,1,51,41,5,0,0,5
279.0,879,835,0,1,52,41,5,0,0,5
280.0,882,843,0,1,53,41,5,0,0,5
281.0,885,851,0,1,53,41,5,0,0,5
282.0,888,851,0,1,53,41,5,0,0,5
283.0,891,851,0,1,53,41,5,0,0,5
284.0,894,851,0,1,53,41,5,0,0,5
285.0,897,851,0,1,54,41,5,0,0,5
286.0,900,859,0,1,54,41,5,0,0,5
287.0,903,859,0,1,54,41,5,0,0,5
288.0,906,859,0,1,54,41,6,0,0,5
289.0,909,861,0,1,54,42,6,0,0,5
290.0,912,864,0,1,54,42,6,0,0,5
291.0,915,864,0,1,54,42,6,0,0,5
292.0,918,864,0,1,54,43,6,0,0,5
293.0,921,867,0,1,54,43,7,0,0,5
294.0,924,869,0,1,54,44,7,0,0,5
295.0,927,872,0,1,54,45,7,0,0,5
296.0,930,875,0,1,54,45,7,0,0,5
297.0,933,875,0,1,54,45,7,0,0,5
298.0,936,875,0,1,54,45,7,0,0,5
299.0,939,875,0,1,54,45,7,0,0,5
300.0,942,875,0,1,54,45,7,0,0,5
301.0,945,875,0,1,55,45,7,0,0,5
302.0,948,883,0,1,55,46,7,0,0,5
303.0,951,886,0,1,55,46,7,0,0,5
304.0,954,886,0,1,55,47,7,0,0,5
305.0,957,889,0,1,55,47,7,0,0,5
306.0,960,889,0,1,56,47,7,0,0,5
307.0,963,897,0,1,56,47,7,0,0,5
308.0,966,897,0,1,56,48,7,0,0,5
309.0,969,900,0,1,56,48,7,0,0,5
310.0,972,900,0,1,56,48,7,0,0,5
311.0,975,900,0,1,56,48,7,0,0,5
312.0,978,900,0,1,56,49,7,0,0,5
313.0,981,903,0,1,57,49,7,0,0,5
314.0,984,911,0,1,58,49,7,0,0,5
315.0,987,919,0,1,58,49,7,0,0,5
316.0,990,919,0,1,58,50,7,0,0,5
317.0,993,922,0,1,58,50,7,0,0,5
318.0,996,922,0,1,58,50,7,0,0,5
319.0,999,922,0,1,58,51,7,0,0,5
320.0,1002,925,0,1,58,51,7,0,0,5
321.0,1005,925,0,1,58,51,7,0,0,5
322.0,1008,925,0,1,58,51,7,0,0,5
323.0,1011,925,0,1,59,51,7,0,0,5
324.0,1014,933,0,1,59,51,7,0,0,5
325.0,1017,933,0,1,59,51,7,0,0,5
326.0,1020,933,0,1,59,51,7,0,0,5
327.0,1023,933,0,1,60,51,7,0,0,5
328.0,1026,941,0,1,60,51,7,0,0,5
329.0,1029,941,0,1,60,51,7,0,0,5
330.0,1032,941,0,1,60,51,7,0,0,5
331.0,1035,941,0,1,60,51,7,0,0,5
332.0,1038,941,0,1,60,51,7,0,0,5
333.0,1041,941,0,1,60,51,7,0,0,5
334.0,1044,941,0,1,61,51,7,0,0,5
335.0,1047,949,0,1,62,51,7,0,0,5
336.0,1050,957,0,1,62,51,7,0,0,5
337.0,1053,957,0,1,62,51,7,0,0,5
338.0,1056,957,0,1,63,51,7,0,0,5
339.0,1059,965,0,1,63,51,7,0,0,5
340.0,1062,965,0,1,63,51,7,0,0,5
341.0,1065,965,0,1,64,51,7,0,0,5
342.0,1068,973,0,1,64,52,7,0,0,5
343.0,1071,976,0,1,64,53,7,0,0,5
344.0,1074,979,0,1,64,53,7,0,0,5
345.0,1077,979,0,1,64,54,7,0,0,5
346.0,1080,982,0,1,64,54,7,0,0,5
347.0,1083,982,0,1,64,54,7,0,0,5
348.0,1086,982,0,1,64,54,7,0,0,5
349.0,1089,982,0,1,64,54,7,0,0,5
350.0,1092,982,0,1,65,54,7,0,0,5
351.0,1095,990,0,1,65,54,7,0,0,5
352.0,1098,990,0,1,65,54,7,0,0,5
353.0,1101,990,0,1,65,54,7,0,0,5
354.0,1104,990,0,1,65,54,7,0,0,5
355.0,1107,990,0,1,65,54,7,0,0,5
356.0,1110,990,0,1,65,54,7,0,0,5
357.0,1113,990,0,1,65,54,7,0,0,5
358.0,1116,990,0,1,65,54,7,0,0,5
359.0,1119,990,0,1,65,54,7,0,0,5
360.0,1122,990,0,1,65,54,7,0,0,5
361.0,1125,990,0,1,65,54,7,0,0,5
362.0,1128,990,0,1,66,54,7,0,0,5
363.0,1131,998,0,1,66,54,7,0,0,5
364.0,1134,998,0,1,66,54,7,0,0,5
365.0,1137,998,0,1,66,54,7,0,0,5
366.0,1140,998,0,1,66,54,7,0,0,5
367.0,1143,998,0,1,67,54,7,0,0,5
368.0,1146,1006,0,1,67,54,7,0,0,5
369.0,1149,1006,0,1,67,54,7,0,0,5
370.0,1152,1006,0,1,67,54,7,0,0,5
371.0,1155,1006,0,1,68,54,7,0,0,5
372.0,1158,1014,0,1,68,54,7,0,0,5
373.0,1161,1014,0,1,68,54,7,0,0,5
374.0,1164,1014,0,1,68,55,7,0,0,5
375.0,1167,1017,0,1,68,55,7,0,0,5
376.0,1170,1017,0,1,68,55,7,0,0,5
377.0,1173,1017,0,1,69,55,7,0,0,5
378.0,1176,1025,0,1,69,55,7,0,0,5
379.0,1179,1025,0,1,69,55,7,0,0,5
380.0,1182,1025,0,1,70,55,7,0,0,5
381.0,1185,1033,0,1,70,55,7,0,0,5
382.0,1188,1033,0,1,71,55,7,0,0,5
383.0,1191,1041,0,1,71,55,7,0,0,5
384.0,1194,1041,0,1,71,56,7,0,0,5
385.0,1197,1044,0,1,71,57,7,0,0,5
386.0,1200,1047,0,1,71,57,7,0,0,5
387.0,1203,1047,0,1,71,57,7,0,0,5
388.0,1206,1047,0,1,71,57,7,0,0,5
389.0,1209,1047,0,1,71,57,7,0,0,5
390.0,1212,1047,0,1,71,57,7,0,0,5
391.0,1215,1047,0,1,71,57,7,0,0,5
392.0,1218,1047,0,1,71,57,7,0,0,5
393.0,1221,1047,0,1,72,57,7,0,0,5
394.0,1224,1055,0,1,72,58,7,0,0,5
395.0,1227,1058,0,1,72,58,7,0,0,5
396.0,1230,1058,0,1,72,58,7,0,0,5
397.0,1233,1058,0,1,73,58,7,0,0,5
398.0,1236,1066,0,1,73,59,7,0,0,5
399.0,1239,1069,0,1,73,59,7,0,0,5
400.0,1242,1069,0,1,73,59,7,0,0,5
401.0,1245,1069,0,1,73,59,7,0,0,5
402.0,1248,1069,0,1,74,59,7,0,0,5
403.0,1251,1077,0,1,74,59,7,0,0,5
404.0,1254,1077,0,1,74,60,7,0,0,5
405.0,1257,1080,0,1,75,60,7,0,0,5
406.0,1260,1088,0,1,75,60,7,0,0,5
407.0,1263,1088,0,1,75,60,7,0,0,5
408.0,1266,1088,0,1,75,60,7,0,0,5
409.0,1269,1088,0,1,75,60,7,0,0,5
410.0,1272,1088,0,1,75,60,7,0,0,5
411.0,1275,1088,0,1,75,60,7,0,0,5
412.0,1278,1088,0,1,76,60,7,0,0,5
413.0,1281,1096,0,1,76,60,7,0,0,5
414.0,1284,1096,0,1,76,60,7,0,0,5
415.0,1287,1096,0,1,76,60,7,0,0,5
416.0,1290,1096,0,1,76,61,7,0,0,5
417.0,1293,1099,0,1,77,61,7,0,0,5
418.0,1296,1107,0,1,77,62,7,0,0,5
419.0,1299,1110,0,1,77,62,7,0,0,5
420.0,1302,1110,0,1,78,62,7,0,0,5
421.0,1305,1118,0,1,78,63,7,0,0,5
422.0,1308,1121,0,1,78,63,7,0,0,5
423.0,1311,1121,0,1,78,63,7,0,0,5
424.0,1314,1121,0,1,78,63,7,0,0,5
425.0,1317,1121,0,1,78,63,7,0,0,5
426.0,1320,1121,0,1,78,63,7,0,0,5
427.0,1323,1121,0,1,78,63,7,0,0,5
428.0,1326,1121,0,1,78,64,7,0,0,5
429.0,1329,1124,0,1,78,64,7,0,0,5
430.0,1332,1124,0,1,78,64,7,0,0,5
431.0,1335,1124,0,1,78,64,7,0,0,5
432.0,1338,1124,0,1,78,64,7,0,0,5
433.0,1341,1124,0,1,78,64,7,0,0,5
434.0,1344,1124,0,1,78,64,7,0,0,5
435.0,1347,1124,0,1,78,64,8,0,0,5
436.0,1350,1126,0,1,78,64,8,0,0,5
437.0,1353,1126,0,1,78,65,8,0,0,5
438.0,1356,1129,0,1,78,66,8,0,0,5
439.0,1359,1132,0,1,78,66,8,0,0,5
440.0,1362,1132,0,1,78,66,8,0,0,5
441.0,1365,1132,0,1,78,66,8,0,0,5
442.0,1368,1132,0,1,78,66,8,0,0,5
443.0,1371,1132,0,1,78,66,8,0,0,5
444.0,1374,1132,0,1,79,66,8,0,0,5
445.0,1377,1140,0,1,79,66,8,0,0,5
446.0,1380,1140,0,1,79,66,8,0,0,5
447.0,1383,1140,0,1,79,66,8,0,0,5
448.0,1386,1140,0,1,79,67,8,0,0,5
449.0,1389,1143,0,1,79,68,8,0,0,5
450.0,1392,1146,0,1,79,68,8,0,0,5
451.0,1395,1146,0,1,79,68,8,0,0,5
452.0,1398,1146,0,1,79,68,8,0,0,5
453.0,1401,1146,0,1,79,68,8,0,0,5
454.0,1404,1146,0,1,80,68,8,0,0,5
455.0,1407,1154,0,1,80,68,8,0,0,5
456.0,1410,1154,0,1,80,68,8,0,0,5
457.0,1413,1154,0,1,80,68,8,0,0,5
458.0,1416,1154,0,1,80,68,8,0,0,5
459.0,1419,1154,0,1,80,68,8,0,0,5
460.0,1422,1154,0,1,80,68,8,0,0,5
461.0,1425,1154,0,1,80,68,8,0,0,5
462.0,1428,1154,0,1,80,68,8,0,0,5
463.0,1431,1154,0,1,80,68,8,0,0,5
464.0,1434,1154,0,1,80,68,8,0,0,5
465.0,1437,1154,0,1,80,68,8,0,0,5
466.0,1440,1154,0,1,80,68,8,0,0,5
467.0,1443,1154,0,1,80,68,8,0,0,5
468.0,1446,1154,0,1,80,69,8,0,0,5
469.0,1449,1157,0,1,80,69,8,0,0,5
470.0,1452,1157,0,1,80,69,8,0,0,5
471.0,1455,1157,0,1,80,69,8,0,0,5
472.0,1458,1157,0,1,80,69,8,0,0,5
473.0,1461,1157,0,1,80,69,8,0,0,5
474.0,1464,1157,0,1,80,69,8,0,0,5
475.0,1467,1157,0,1,80,70,8,0,0,5
476.0,1470,1160,0,1,80,71,8,0,0,5
477.0,1473,1163,0,1,80,71,8,0,0,5
478.0,1476,1163,0,1,80,71,8,0,0,5
479.0,1479,1163,0,1,80,71,8,0,0,5
480.0,1482,1163,0,1,80,71,9,0,0,5
481.0,1485,1165,0,1,80,71,9,0,0,5
482.0,1488,1165,0,1,80,71,9,0,0,5
483.0,1491,1165,0,1,80,71,9,0,0,5
484.0,1494,1165,0,1,81,71,9,0,0,5
485.0,1497,1173,0,1,81,72,9,0,0,5
486.0,1500,1176,0,1,81,72,9,0,0,5
487.0,1503,1176,0,1,81,72,9,0,0,5
488.0,1506,1176,0,1,81,73,9,0,0,5
489.0,1509,1179,0,1,81,73,9,0,0,5
490.0,1512,1179,0,1,81,73,9,0,0,5
491.0,1515,1179,0,1,81,73,9,0,0,5
492.0,1518,1179,0,1,81,73,9,0,0,5
493.0,1521,1179,0,1,81,74,9,0,0,5
494.0,1524,1182,0,1,81,74,10,0,0,5
495.0,1527,1184,0,1,81,74,10,0,0,5
496.0,1530,1184,0,1,81,75,10,0,0,5
497.0,1533,1187,0,1,81,75,10,0,0,5
498.0,1536,1187,0,1,81,75,10,0,0,5
499.0,1539,1187,0,1,81,75,10,0,0,5
500.0,1542,1187,0,1,81,75,10,0,0,5
501.0,1545,1187,0,1,82,75,10,0,0,5
502.0,1548,1195,0,1,82,75,10,0,0,5
503.0,1551,1195,0,1,82,75,10,0,0,5
504.0,1554,1195,0,1,82,75,10,0,0,5
505.0,1557,1195,0,1,82,75,10,0,0,5
506.0,1560,1195,0,1,82,76,10,0,0,5
507.0,1563,1198,0,1,83,76,10,0,0,5
508.0,1566,1206,0,1,83,77,10,0,0,5
509.0,1569,1209,0,1,84,77,10,0,0,5
510.0,1572,1217,0,1,84,77,10,0,0,5
511.0,1575,1217,0,1,84,77,10,0,0,5
512.0,1578,1217,0,1,84,77,10,0,0,5
513.0,1581,1217,0,1,84,77,10,0,0,5
514.0,1584,1217,0,1,84,77,10,0,0,5
515.0,1587,1217,0,1,85,77,10,0,0,5
516.0,1590,1225,0,1,85,77,10,0,0,5
517.0,1593,1225,0,1,85,77,10,0,0,5
518.0,1596,1225,0,1,85,77,10,0,0,5
519.0,1599,1225,0,1,85,77,10,0,0,5
520.0,1602,1225,0,1,85,77,10,0,0,5
521.0,1605,1225,0,1,85,78,10,0,0,5
522.0,1608,1228,0,1,85,78,10,0,0,5
523.0,1611,1228,0,1,85,78,10,0,0,5
524.0,1614,1228,0,1,85,78,10,0,0,5
525.0,1617,1228,0,1,86,78,10,0,0,5
526.0,1620,1236,0,1,86,78,10,0,0,5
527.0,1623,1236,0,1,86,79,10,0,0,5
528.0,1626,1239,0,1,86,79,10,0,0,5
529.0,1629,1239,0,1,86,80,10,0,0,5
530.0,1632,1242,0,1,86,80,10,0,0,5
531.0,1635,1242,0,1,86,80,10,0,0,5
532.0,1638,1242,0,1,86,80,10,0,0,5
533.0,1641,1242,0,1,86,80,10,0,0,5
534.0,1644,1242,0,1,86,80,10,0,0,5
535.0,1647,1242,0,1,86,81,10,0,0,5
536.0,1650,1245,0,1,86,81,10,0,0,5
537.0,1653,1245,0,1,86,81,10,0,0,5
538.0,1656,1245,0,1,86,81,10,0,0,5
539.0,1659,1245,0,1,86,81,10,0,0,5
540.0,1662,1245,0,1,86,82,10,0,0,5
541.0,1665,1248,0,1,86,82,10,0,0,5
542.0,1668,1248,0,1,87,82,10,0,0,5
543.0,1671,1256,0,1,88,82,10,0,0,5
544.0,1674,1264,0,1,89,82,10,0,0,5
545.0,1677,1272,0,1,89,82,10,0,0,5
546.0,1680,1272,0,1,89,82,10,0,0,5
547.0,1683,1272,0,1,89,82,10,0,0,5
548.0,1686,1272,0,1,90,82,10,0,0,5
549.0,1689,1280,0,1,90,82,10,0,0,5
550.0,1692,1280,0,1,90,82,10,0,0,5
551.0,1695,1280,0,1,90,82,10,0,0,5
552.0,1698,1280,0,1,90,82,10,0,0,5
553.0,1701,1280,0,1,90,82,10,0,0,5
554.0,1704,1280,0,1,90,82,10,0,0,5
