No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
283.0,929,1119,0,2,49,40,4,0,0,2
284.0,932,1119,0,2,49,40,4,0,0,2
285.0,935,1119,0,2,49,40,4,0,0,2
286.0,938,1119,0,2,49,40,4,0,0,2
287.0,941,1119,0,2,49,40,4,0,0,2
288.0,944,1119,0,2,49,40,4,0,0,2
289.0,947,1119,0,2,49,40,4,0,0,2
290.0,950,1119,0,2,49,40,4,0,0,2
291.0,953,1119,0,2,49,40,4,0,0,2
292.0,956,1119,0,2,49,40,4,0,0,2
293.0,959,1119,0,2,50,40,4,0,0,2
294.0,962,1127,0,2,50,40,4,0,0,2
295.0,965,1127,0,2,50,40,4,0,0,2
296.0,968,1127,0,2,50,41,4,0,0,2
297.0,971,1130,0,2,50,41,4,0,0,2
298.0,974,1130,0,2,50,41,4,0,0,2
299.0,977,1130,0,2,51,41,4,0,0,2
300.0,980,1138,0,2,51,41,4,0,0,2
301.0,983,1138,0,2,51,41,4,0,0,2
302.0,986,1138,0,2,51,42,4,0,0,2
303.0,989,1141,0,2,51,42,4,0,0,2
304.0,992,1141,0,2,52,42,4,0,0,2
305.0,995,1149,0,2,52,42,4,0,0,2
306.0,998,1149,0,2,52,42,4,0,0,2
307.0,1001,1149,0,2,52,42,4,0,0,2
308.0,1004,1149,0,2,52,42,4,0,0,2
309.0,1007,1149,0,2,52,42,4,0,0,2
310.0,1010,1149,0,2,52,42,4,0,0,2
311.0,1013,1149,0,2,52,43,4,0,0,2
312.0,1016,1152,0,2,52,43,4,0,0,2
313.0,1019,1152,0,2,52,43,4,0,0,2
314.0,1022,1152,0,2,52,43,4,0,0,2
315.0,1025,1152,0,2,52,44,4,0,0,2
316.0,1028,1155,0,2,52,45,4,0,0,2
317.0,1031,1158,0,2,53,45,4,0,0,2
318.0,1034,1166,0,2,53,45,4,0,0,2
319.0,1037,1166,0,2,53,45,4,0,0,2
320.0,1040,1166,0,2,53,45,4,0,0,2
321.0,1043,1166,0,2,54,45,4,0,0,2
322.0,1046,1174,0,2,54,46,4,0,0,2
323.0,1049,1177,0,2,54,46,4,0,0,2
324.0,1052,1177,0,2,54,46,4,0,0,2
325.0,1055,1177,0,2,54,46,4,0,0,2
326.0,1058,1177,0,2,55,46,4,0,0,2
327.0,1061,1185,0,2,55,46,4,0,0,2
328.0,1064,1185,0,2,55,46,4,0,0,2
329.0,1067,1185,0,2,55,46,4,0,0,2
330.0,1070,1185,0,2,55,46,4,0,0,2
331.0,1073,1185,0,2,55,46,4,0,0,2
332.0,1076,1185,0,2,55,46,4,0,0,2
333.0,1079,1185,0,2,55,46,4,0,0,2
334.0,1082,1185,0,2,55,46,4,0,0,2
335.0,1085,1185,0,2,55,46,4,0,0,2
336.0,1088,1185,0,2,55,46,4,0,0,2
337.0,1091,1185,0,2,55,47,4,0,0,2
338.0,1094,1188,0,2,55,47,4,0,0,2
339.0,1097,1188,0,2,55,47,4,0,0,2
340.0,1100,1188,0,2,55,47,4,0,0,2
341.0,1103,1188,0,2,55,47,4,0,0,2
342.0,1106,1188,0,2,55,47,4,0,0,2
343.0,1109,1188,0,2,55,47,4,0,0,2
344.0,1112,1188,0,2,55,47,4,0,0,2
345.0,1115,1188,0,2,55,48,4,0,0,2
346.0,1118,1191,0,2,55,48,4,0,0,2
347.0,1121,1191,0,2,55,48,4,0,0,2
348.0,1124,1191,0,2,55,48,4,0,0,2
349.0,1127,1191,0,2,55,48,4,0,0,2
350.0,1130,1191,0,2,55,48,4,0,0,2
351.0,1131,1191,0,3,55,48,4,0,0,2
352.0,1176,1485,0,3,55,48,4,0,0,2
353.0,1179,1485,0,3,55,48,4,0,0,2
354.0,1182,1485,0,3,55,48,4,0,0,2
355.0,1185,1485,0,3,56,48,4,0,0,2
356.0,1188,1493,0,3,56,48,4,0,0,2
357.0,1191,1493,0,3,56,48,4,0,0,2
358.0,1194,1493,0,3,56,48,4,0,0,2
359.0,1197,1493,0,3,56,48,4,0,0,2
360.0,1200,1493,0,3,56,48,4,0,0,2
361.0,1203,1493,0,3,56,48,4,0,0,2
362.0,1206,1493,0,3,57,48,4,0,0,2
363.0,1209,1501,0,3,57,48,4,0,0,2
364.0,1212,1501,0,3,57,48,4,0,0,2
365.0,1215,1501,0,3,57,48,4,0,0,2
366.0,1218,1501,0,3,57,48,4,0,0,2
367.0,1221,1501,0,3,57,48,4,0,0,2
368.0,1224,1501,0,3,57,48,4,0,0,2
369.0,1227,1501,0,3,57,48,4,0,0,2
370.0,1230,1501,0,3,57,49,4,0,0,2
371.0,1233,1504,0,3,57,49,4,0,0,2
372.0,1236,1504,0,3,58,49,4,0,0,2
373.0,1239,1512,0,3,58,49,5,0,0,2
374.0,1242,1514,0,3,58,49,5,0,0,2
375.0,1245,1514,0,3,58,49,5,0,0,2
376.0,1248,1514,0,3,58,49,5,0,0,2
377.0,1251,1514,0,3,58,49,5,0,0,2
378.0,1254,1514,0,3,58,50,5,0,0,2
379.0,1257,1517,0,3,58,50,6,0,0,2
380.0,1260,1519,0,3,59,50,6,0,0,2
381.0,1263,1527,0,3,59,50,6,0,0,2
382.0,1264,1527,1,3,59,50,6,0,0,2
383.0,1283,1639,1,3,59,50,6,0,0,2
384.0,1286,1639,1,3,59,50,6,0,0,2
385.0,1289,1639,1,3,59,50,6,0,0,2
386.0,1292,1639,1,3,60,50,6,0,0,2
387.0,1295,1647,1,3,60,50,6,0,0,2
388.0,1298,1647,1,3,60,50,6,0,0,2
389.0,1301,1647,1,3,60,50,6,0,0,2
390.0,1304,1647,1,3,61,50,6,0,0,2
391.0,1307,1655,1,3,61,50,6,0,0,2
392.0,1310,1655,1,3,61,50,6,0,0,2
393.0,1313,1655,1,3,62,50,6,0,0,2
394.0,1316,1663,1,3,62,50,6,0,0,2
395.0,1319,1663,1,3,62,51,6,0,0,2
396.0,1322,1666,1,3,62,51,6,0,0,2
397.0,1325,1666,1,3,62,51,6,0,0,2
398.0,1328,1666,1,3,63,51,6,0,0,2
399.0,1331,1674,1,3,63,51,6,0,0,2
400.0,1334,1674,1,3,63,51,6,0,0,2
401.0,1337,1674,1,3,63,51,6,0,0,2
402.0,1340,1674,1,3,63,51,6,0,0,2
403.0,1343,1674,1,3,63,51,6,0,0,2
404.0,1346,1674,1,3,63,51,6,0,0,2
405.0,1349,1674,1,3,63,51,6,0,0,2
406.0,1352,1674,1,3,63,51,6,0,0,2
407.0,1355,1674,1,3,64,51,6,0,0,2
408.0,1358,1682,1,3,64,51,6,0,0,2
409.0,1361,1682,1,3,64,52,6,0,0,2
410.0,1364,1685,1,3,64,52,6,0,0,2
411.0,1367,1685,1,3,64,53,6,0,0,2
412.0,1370,1688,1,3,64,53,6,0,0,2
413.0,1373,1688,1,3,64,53,6,0,0,2
414.0,1376,1688,1,3,64,53,6,0,0,2
415.0,1379,1688,1,3,64,53,7,0,0,2
416.0,1382,1690,1,3,64,53,7,0,0,2
417.0,1385,1690,1,3,64,53,7,0,0,2
418.0,1388,1690,1,3,64,53,7,0,0,2
419.0,1391,1690,1,3,64,53,7,0,0,2
420.0,1394,1690,1,3,64,53,7,0,0,2
421.0,1397,1690,1,3,65,53,7,0,0,2
422.0,1400,1698,1,3,65,53,7,0,0,2
423.0,1403,1698,1,3,65,53,7,0,0,2
424.0,1406,1698,1,3,65,53,8,0,0,2
425.0,1409,1700,1,3,66,53,8,0,0,2
426.0,1412,1708,1,3,67,53,8,0,0,2
427.0,1415,1716,1,3,67,54,8,0,0,2
428.0,1418,1719,1,3,67,54,8,0,0,2
429.0,1421,1719,1,3,68,54,8,0,0,2
430.0,1424,1727,1,3,69,54,8,0,0,2
431.0,1427,1735,1,3,69,54,8,0,0,2
432.0,1430,1735,1,3,70,54,8,0,0,2
433.0,1433,1743,1,3,70,55,8,0,0,2
434.0,1436,1746,1,3,70,55,8,0,0,2
435.0,1439,1746,1,3,70,55,8,0,0,2
436.0,1442,1746,1,3,71,55,8,0,0,2
437.0,1445,1754,1,3,71,55,8,0,0,2
438.0,1448,1754,1,3,71,55,8,0,0,2
439.0,1451,1754,1,3,71,56,8,0,0,2
440.0,1454,1757,1,3,71,56,8,0,0,2
441.0,1457,1757,1,3,71,57,8,0,0,2
442.0,1460,1760,1,3,72,57,8,0,0,2
443.0,1463,1768,1,3,72,57,8,0,0,2
444.0,1466,1768,1,3,73,57,8,0,0,2
445.0,1469,1776,1,3,74,57,8,0,0,2
446.0,1472,1784,1,3,74,57,8,0,0,2
447.0,1475,1784,1,3,74,57,8,0,0,2
448.0,1478,1784,1,3,75,57,8,0,0,2
449.0,1481,1792,1,3,75,57,8,0,0,2
450.0,1484,1792,1,3,75,57,8,0,0,2
451.0,1487,1792,1,3,75,57,8,0,0,2
452.0,1490,1792,1,3,75,57,8,0,0,2
453.0,1493,1792,1,3,76,57,8,0,0,2
454.0,1496,1800,1,3,76,57,8,0,0,2
455.0,1499,1800,1,3,76,57,8,0,0,2
456.0,1502,1800,1,3,77,57,8,0,0,2
457.0,1505,1808,1,3,77,57,8,0,0,2
458.0,1508,1808,1,3,77,57,8,0,0,2
459.0,1511,1808,1,3,77,57,8,0,0,2
460.0,1514,1808,1,3,77,57,8,0,0,2
461.0,1517,1808,1,3,77,57,8,0,0,2
462.0,1520,1808,1,3,77,57,8,0,0,2
463.0,1523,1808,1,3,78,57,8,0,0,2
464.0,1526,1816,1,3,78,57,8,0,0,2
465.0,1529,1816,1,3,78,57,8,0,0,2
466.0,1532,1816,1,3,78,57,8,0,0,2
467.0,1535,1816,1,3,78,57,8,0,0,2
468.0,1538,1816,1,3,78,57,8,0,0,2
469.0,1541,1816,1,3,78,57,8,0,0,2
470.0,1544,1816,1,3,78,57,8,0,0,2
471.0,1547,1816,1,3,78,57,8,0,0,2
472.0,1550,1816,1,3,78,57,8,0,0,2
473.0,1553,1816,1,3,79,57,8,0,0,2
474.0,1556,1824,1,3,79,57,8,0,0,2
475.0,1559,1824,1,3,79,57,8,0,0,2
476.0,1562,1824,1,3,80,57,8,0,0,2
477.0,1565,1832,1,3,80,58,8,0,0,2
478.0,1568,1835,1,3,80,58,8,0,0,2
479.0,1571,1835,1,3,81,58,8,0,0,2
480.0,1574,1843,1,3,81,58,8,0,0,2
481.0,1577,1843,1,3,82,58,8,0,0,2
482.0,1580,1851,1,3,83,58,8,0,0,2
483.0,1583,1859,1,3,83,58,8,0,0,2
484.0,1586,1859,1,3,83,58,8,0,0,2
485.0,1589,1859,1,3,83,58,8,0,0,2
486.0,1592,1859,1,3,83,58,8,0,0,2
487.0,1595,1859,1,3,83,58,8,0,0,2
488.0,1598,1859,1,3,84,58,8,0,0,2
489.0,1601,1867,1,3,85,58,8,0,0,2
490.0,1604,1875,1,3,85,59,8,0,0,2
491.0,1607,1878,1,3,86,59,8,0,0,2
492.0,1610,1886,1,3,86,59,8,0,0,2
493.0,1613,1886,1,3,86,60,8,0,0,2
494.0,1616,1889,1,3,86,60,8,0,0,2
495.0,1619,1889,1,3,87,60,8,0,0,2
496.0,1622,1897,1,3,87,60,8,0,0,2
497.0,1625,1897,1,3,88,60,8,0,0,2
498.0,1628,1905,1,3,88,60,8,0,0,2
499.0,1631,1905,1,3,88,60,8,0,0,2
500.0,1634,1905,1,3,88,60,8,0,0,2
501.0,1637,1905,1,3,88,60,8,0,0,2
502.0,1640,1905,1,3,88,60,8,0,0,2
503.0,1643,1905,1,3,88,60,8,0,0,2
504.0,1646,1905,1,3,88,61,8,0,0,2
505.0,1649,1908,1,3,89,61,8,0,0,2
506.0,1652,1916,1,3,89,62,8,0,0,2
507.0,1655,1919,1,3,89,62,8,0,0,2
508.0,1658,1919,1,3,89,62,8,0,0,2
509.0,1661,1919,1,3,89,62,8,0,0,2
510.0,1664,1919,1,3,89,62,8,0,0,2
511.0,1667,1919,1,3,89,62,8,0,0,2
512.0,1670,1919,1,3,90,62,8,0,0,2
513.0,1673,1927,1,3,90,62,8,0,0,2
514.0,1676,1927,1,3,90,63,8,0,0,2
515.0,1679,1930,1,3,90,63,8,0,0,2
516.0,1682,1930,1,3,90,63,8,0,0,2
517.0,1685,1930,1,3,90,63,8,0,0,2
518.0,1688,1930,1,3,90,63,8,0,0,2
519.0,1691,1930,1,3,90,64,8,0,0,2
520.0,1694,1933,1,3,91,64,8,0,0,2
521.0,1697,1941,1,3,91,64,8,0,0,2
522.0,1700,1941,1,3,91,64,8,0,0,2
523.0,1703,1941,1,3,91,64,8,0,0,2
524.0,1706,1941,1,3,92,64,8,0,0,2
525.0,1709,1949,1,3,93,64,8,0,0,2
526.0,1712,1957,1,3,93,64,8,0,0,2
527.0,1715,1957,1,3,94,64,8,0,0,2
528.0,1718,1965,1,3,94,64,8,0,0,2
529.0,1721,1965,1,3,94,64,8,0,0,2
530.0,1724,1965,1,3,94,64,8,0,0,2
531.0,1727,1965,1,3,94,64,8,0,0,2
532.0,1730,1965,1,3,94,64,8,0,0,2
533.0,1733,1965,1,3,94,64,8,0,0,2
534.0,1736,1965,1,3,94,64,8,0,0,2
535.0,1739,1965,1,3,95,64,8,0,0,2
536.0,1742,1973,1,3,95,64,8,0,0,2
537.0,1745,1973,1,3,95,64,8,0,0,2
538.0,1748,1973,1,3,96,64,8,0,0,2
539.0,1751,1981,1,3,96,64,8,0,0,2
540.0,1754,1981,1,3,96,64,8,0,0,2
541.0,1757,1981,1,3,96,64,8,0,0,2
542.0,1760,1981,1,3,96,64,8,0,0,2
543.0,1763,1981,1,3,96,64,8,0,0,2
544.0,1766,1981,1,3,96,65,8,0,0,2
545.0,1769,1984,1,3,97,65,8,0,0,2
546.0,1772,1992,1,3,97,65,8,0,0,2
547.0,1775,1992,1,3,97,65,8,0,0,2
548.0,1778,1992,1,3,97,65,8,0,0,2
549.0,1781,1992,1,3,98,65,8,0,0,2
