No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
46.0,138,84,0,0,7,6,1,0,0,3
47.0,141,84,0,0,8,6,1,0,0,3
48.0,144,92,0,0,8,6,1,0,0,3
49.0,147,92,0,0,9,6,1,0,0,3
50.0,150,100,0,0,9,6,1,0,0,3
51.0,153,100,0,0,10,6,1,0,0,3
52.0,156,108,0,0,10,6,1,0,0,3
53.0,159,108,0,0,10,7,1,0,0,3
54.0,162,111,0,0,10,7,1,0,0,3
55.0,165,111,0,0,10,7,1,0,0,3
56.0,168,111,0,0,10,7,1,0,0,3
57.0,171,111,0,0,11,7,1,0,0,3
58.0,174,119,0,0,11,7,1,0,0,3
59.0,177,119,0,0,11,7,1,0,0,3
60.0,180,119,0,0,11,7,1,0,0,3
61.0,183,119,0,0,11,7,1,0,0,3
62.0,186,119,0,0,11,8,1,0,0,3
63.0,189,122,0,0,11,8,1,0,0,3
64.0,192,122,0,0,12,8,1,0,0,3
65.0,195,130,0,0,12,8,1,0,0,3
66.0,198,130,0,0,12,8,1,0,0,3
67.0,201,130,0,0,12,9,1,0,0,3
68.0,204,133,0,0,12,9,1,0,0,3
69.0,207,133,0,0,12,9,1,0,0,3
70.0,210,133,0,0,13,9,1,0,0,3
71.0,213,141,0,0,14,9,1,0,0,3
72.0,216,149,0,0,14,9,1,0,0,3
73.0,219,149,0,0,14,9,1,0,0,3
74.0,222,149,0,0,14,9,1,0,0,3
75.0,225,149,0,0,14,9,1,0,0,3
76.0,228,149,0,0,14,9,1,0,0,3
77.0,231,149,0,0,15,9,1,0,0,3
78.0,234,157,0,0,15,9,1,0,0,3
79.0,237,157,0,0,15,9,1,0,0,3
80.0,238,157,0,1,15,9,1,0,0,3
81.0,283,451,0,1,16,9,1,0,0,3
82.0,286,459,0,1,16,9,1,0,0,3
83.0,289,459,0,1,17,9,1,0,0,3
84.0,292,467,0,1,17,10,1,0,0,3
85.0,295,470,0,1,18,10,1,0,0,3
86.0,298,478,0,1,18,11,1,0,0,3
87.0,301,481,0,1,18,11,1,0,0,3
88.0,304,481,0,1,18,11,1,0,0,3
89.0,307,481,0,1,19,11,1,0,0,3
90.0,310,489,0,1,19,12,1,0,0,3
91.0,313,492,0,1,19,12,1,0,0,3
92.0,316,492,0,1,19,12,1,0,0,3
93.0,319,492,0,1,19,12,1,0,0,3
94.0,322,492,0,1,20,12,1,0,0,3
95.0,325,500,0,1,20,12,1,0,0,3
96.0,328,500,0,1,20,12,1,0,0,3
97.0,331,500,0,1,20,12,1,0,0,3
98.0,334,500,0,1,20,12,1,0,0,3
99.0,337,500,0,1,20,12,1,0,0,3
100.0,340,500,0,1,20,12,1,0,0,3
101.0,343,500,0,1,20,12,1,0,0,3
102.0,346,500,0,1,20,12,1,0,0,3
103.0,349,500,0,1,20,12,1,0,0,3
104.0,352,500,0,1,20,12,1,0,0,3
105.0,355,500,0,1,20,12,1,0,0,3
106.0,358,500,0,1,21,12,1,0,0,3
107.0,361,508,0,1,21,12,1,0,0,3
108.0,364,508,0,1,21,12,1,0,0,3
109.0,367,508,0,1,22,12,1,0,0,3
110.0,370,516,0,1,22,12,1,0,0,3
111.0,373,516,0,1,22,13,1,0,0,3
112.0,376,519,0,1,22,14,1,0,0,3
113.0,379,522,0,1,22,14,1,0,0,3
114.0,382,522,0,1,22,14,2,0,0,3
115.0,385,524,0,1,22,15,2,0,0,3
116.0,388,527,0,1,23,15,2,0,0,3
117.0,391,535,0,1,23,15,2,0,0,3
118.0,394,535,0,1,24,15,2,0,0,3
119.0,397,543,0,1,24,16,2,0,0,3
120.0,400,546,0,1,24,16,2,0,0,3
121.0,403,546,0,1,24,16,2,0,0,3
122.0,406,546,0,1,24,17,2,0,0,3
123.0,409,549,0,1,24,17,2,0,0,3
124.0,412,549,0,1,24,18,2,0,0,3
125.0,415,552,0,1,25,18,2,0,0,3
126.0,418,560,0,1,25,18,2,0,0,3
127.0,421,560,0,1,25,18,2,0,0,3
128.0,424,560,0,1,25,18,2,0,0,3
129.0,427,560,0,1,25,18,2,0,0,3
130.0,430,560,0,1,25,18,2,0,0,3
131.0,433,560,0,1,25,18,2,0,0,3
132.0,436,560,0,1,25,18,2,0,0,3
133.0,437,560,0,2,25,18,2,0,0,3
134.0,482,862,0,2,25,18,2,0,0,3
135.0,485,862,0,2,25,18,2,0,0,3
136.0,488,862,0,2,25,19,2,0,0,3
137.0,491,865,0,2,26,19,2,0,0,3
138.0,494,873,0,2,26,19,2,0,0,3
139.0,497,873,0,2,27,19,2,0,0,3
140.0,500,881,0,2,27,19,2,0,0,3
141.0,503,881,0,2,28,19,2,0,0,3
142.0,506,889,0,2,28,19,2,0,0,3
143.0,509,889,0,2,28,19,2,0,0,3
144.0,512,889,0,2,28,19,2,0,0,3
145.0,515,889,0,2,28,19,2,0,0,3
146.0,518,889,0,2,28,19,2,0,0,3
147.0,521,889,0,2,28,20,2,0,0,3
148.0,524,892,0,2,28,20,2,0,0,3
149.0,527,892,0,2,28,20,2,0,0,3
150.0,530,892,0,2,28,20,2,0,0,3
151.0,533,892,0,2,29,20,2,0,0,3
152.0,536,900,0,2,29,21,2,0,0,3
153.0,539,903,0,2,29,21,2,0,0,3
154.0,542,903,0,2,29,21,2,0,0,3
155.0,545,903,0,2,29,21,2,0,0,3
156.0,548,903,0,2,29,21,2,0,0,3
157.0,551,903,0,2,30,21,2,0,0,3
158.0,554,911,0,2,30,21,2,0,0,3
159.0,557,911,0,2,30,21,2,0,0,3
160.0,560,911,0,2,30,21,2,0,0,3
161.0,563,911,0,2,30,21,2,0,0,3
162.0,566,911,0,2,30,21,2,0,0,3
163.0,569,911,0,2,30,21,2,0,0,3
164.0,572,911,0,2,30,21,2,0,0,3
165.0,575,911,0,2,31,21,2,0,0,3
166.0,578,919,0,2,31,21,2,0,0,3
167.0,581,919,0,2,31,22,2,0,0,3
168.0,584,922,0,2,31,22,2,0,0,3
169.0,587,922,0,2,31,22,2,0,0,3
170.0,590,922,0,2,31,22,2,0,0,3
171.0,593,922,0,2,31,22,2,0,0,3
172.0,596,922,0,2,31,22,2,0,0,3
173.0,599,922,0,2,31,22,2,0,0,3
174.0,602,922,0,2,31,22,2,0,0,3
175.0,605,922,0,2,31,22,2,0,0,3
176.0,608,922,0,2,32,22,2,0,0,3
177.0,611,930,0,2,32,22,2,0,0,3
178.0,614,930,0,2,32,22,2,0,0,3
179.0,617,930,0,2,32,23,2,0,0,3
180.0,620,933,0,2,32,23,2,0,0,3
181.0,623,933,0,2,32,23,2,0,0,3
182.0,626,933,0,2,32,23,2,0,0,3
183.0,629,933,0,2,32,23,2,0,0,3
184.0,632,933,0,2,32,23,2,0,0,3
185.0,635,933,0,2,32,23,2,0,0,3
186.0,638,933,0,2,32,23,2,0,0,3
187.0,641,933,0,2,32,23,2,0,0,3
188.0,644,933,0,2,32,23,2,0,0,3
189.0,647,933,0,2,32,24,2,0,0,3
190.0,650,936,0,2,33,24,2,0,0,3
191.0,653,944,0,2,33,24,2,0,0,3
192.0,656,944,0,2,33,24,2,0,0,3
193.0,659,944,0,2,33,24,2,0,0,3
194.0,662,944,0,2,33,24,2,0,0,3
195.0,665,944,0,2,33,24,2,0,0,3
196.0,668,944,0,2,33,24,2,0,0,3
197.0,671,944,0,2,33,25,2,0,0,3
198.0,674,947,0,2,33,25,2,0,0,3
199.0,677,947,0,2,34,25,2,0,0,3
200.0,680,955,0,2,34,25,2,0,0,3
201.0,683,955,0,2,35,25,2,0,0,3
202.0,686,963,0,2,35,25,2,0,0,3
203.0,689,963,0,2,35,25,2,0,0,3
204.0,692,963,0,2,35,25,2,0,0,3
205.0,695,963,0,2,35,25,2,0,0,3
206.0,698,963,0,2,35,25,2,0,0,3
207.0,701,963,0,2,35,25,2,0,0,3
208.0,704,963,0,2,35,25,2,0,0,3
209.0,707,963,0,2,35,25,2,0,0,3
210.0,710,963,0,2,35,25,2,0,0,3
211.0,713,963,0,2,35,25,2,0,0,3
212.0,716,963,0,2,35,25,2,0,0,3
213.0,719,963,0,2,35,25,2,0,0,3
214.0,722,963,0,2,35,26,2,0,0,3
215.0,725,966,0,2,35,26,2,0,0,3
216.0,728,966,0,2,35,26,2,0,0,3
217.0,731,966,0,2,35,26,2,0,0,3
218.0,734,966,0,2,35,26,2,0,0,3
219.0,737,966,0,2,35,26,2,0,0,3
220.0,740,966,0,2,36,26,2,0,0,3
221.0,743,974,0,2,36,26,2,0,0,3
222.0,746,974,0,2,36,27,2,0,0,3
223.0,749,977,0,2,36,27,2,0,0,3
224.0,752,977,0,2,36,28,2,0,0,3
225.0,755,980,0,2,36,28,2,0,0,3
226.0,758,980,0,2,36,28,2,0,0,3
227.0,761,980,0,2,36,28,2,0,0,3
228.0,764,980,0,2,36,28,2,0,0,3
229.0,767,980,0,2,36,28,2,0,0,3
230.0,770,980,0,2,36,28,2,0,0,3
231.0,773,980,0,2,37,28,2,0,0,3
232.0,776,988,0,2,37,28,2,0,0,3
233.0,779,988,0,2,38,28,2,0,0,3
234.0,782,996,0,2,38,29,2,0,0,3
235.0,785,999,0,2,38,30,2,0,0,3
236.0,788,1002,0,2,38,30,2,0,0,3
237.0,791,1002,0,2,38,30,2,0,0,3
238.0,794,1002,0,2,38,31,2,0,0,3
239.0,797,1005,0,2,38,32,2,0,0,3
240.0,800,1008,0,2,38,32,2,0,0,3
241.0,803,1008,0,2,39,32,2,0,0,3
242.0,806,1016,0,2,39,32,2,0,0,3
243.0,809,1016,0,2,39,32,2,0,0,3
244.0,812,1016,0,2,39,32,2,0,0,3
245.0,815,1016,0,2,40,32,2,0,0,3
246.0,818,1024,0,2,40,33,2,0,0,3
247.0,821,1027,0,2,40,33,2,0,0,3
248.0,824,1027,0,2,40,33,2,0,0,3
249.0,827,1027,0,2,40,33,2,0,0,3
250.0,830,1027,0,2,40,34,2,0,0,3
251.0,833,1030,0,2,40,34,2,0,0,3
252.0,836,1030,0,2,40,34,2,0,0,3
253.0,839,1030,0,2,40,34,2,0,0,3
254.0,842,1030,0,2,40,34,2,0,0,3
255.0,845,1030,0,2,40,34,2,0,0,3
256.0,848,1030,0,2,40,35,2,0,0,3
257.0,851,1033,0,2,40,35,2,0,0,3
258.0,854,1033,0,2,40,36,2,0,0,3
259.0,857,1036,0,2,40,36,2,0,0,3
260.0,860,1036,0,2,40,36,2,0,0,3
261.0,863,1036,0,2,40,36,2,0,0,3
262.0,866,1036,0,2,40,36,2,0,0,3
263.0,869,1036,0,2,40,36,2,0,0,3
264.0,872,1036,0,2,40,37,2,0,0,3
265.0,875,1039,0,2,40,37,2,0,0,3
266.0,878,1039,0,2,40,37,2,0,0,3
267.0,881,1039,0,2,40,37,2,0,0,3
268.0,884,1039,0,2,40,37,2,0,0,3
269.0,887,1039,0,2,40,37,2,0,0,3
270.0,890,1039,0,2,40,38,2,0,0,3
271.0,893,1042,0,2,40,38,2,0,0,3
272.0,896,1042,0,2,41,38,2,0,0,3
273.0,899,1050,0,2,41,39,2,0,0,3
274.0,902,1053,0,2,41,39,2,0,0,3
275.0,905,1053,0,2,41,40,2,0,0,3
276.0,908,1056,0,2,41,41,2,0,0,3
277.0,911,1059,0,2,42,41,2,0,0,3
278.0,914,1067,0,2,42,41,2,0,0,3
279.0,917,1067,0,2,42,41,2,0,0,3
280.0,920,1067,0,2,42,41,2,0,0,3
281.0,923,1067,0,2,43,41,2,0,0,3
282.0,926,1075,0,2,43,41,2,0,0,3
283.0,929,1075,0,2,43,41,2,0,0,3
284.0,932,1075,0,2,43,41,2,0,0,3
285.0,935,1075,0,2,44,41,2,0,0,3
286.0,938,1083,0,2,44,41,2,0,0,3
287.0,941,1083,0,2,44,41,2,0,0,3
288.0,944,1083,0,2,44,41,2,0,0,3
289.0,947,1083,0,2,44,41,2,0,0,3
290.0,950,1083,0,2,45,41,2,0,0,3
291.0,953,1091,0,2,45,42,2,0,0,3
292.0,956,1094,0,2,45,42,2,0,0,3
293.0,959,1094,0,2,45,42,2,0,0,3
294.0,962,1094,0,2,45,43,2,0,0,3
295.0,965,1097,0,2,45,43,2,0,0,3
296.0,968,1097,0,2,45,43,2,0,0,3
297.0,971,1097,0,2,45,43,2,0,0,3
298.0,974,1097,0,2,45,43,2,0,0,3
299.0,977,1097,0,2,45,43,2,0,0,3
300.0,980,1097,0,2,45,43,3,0,0,3
301.0,983,1099,0,2,46,43,3,0,0,3
302.0,986,1107,0,2,46,43,3,0,0,3
303.0,989,1107,0,2,47,43,3,0,0,3
304.0,992,1115,0,2,48,43,3,0,0,3
305.0,995,1123,0,2,48,43,3,0,0,3
306.0,998,1123,0,2,49,43,3,0,0,3
307.0,1001,1131,0,2,49,43,3,0,0,3
308.0,1004,1131,0,2,50,43,3,0,0,3
309.0,1007,1139,0,2,50,43,3,0,0,3
310.0,1010,1139,0,2,50,43,3,0,0,3
311.0,1013,1139,0,2,50,43,3,0,0,3
312.0,1016,1139,0,2,50,43,3,0,0,3
313.0,1019,1139,0,2,51,43,3,0,0,3
314.0,1022,1147,0,2,51,43,3,0,0,3
315.0,1025,1147,0,2,51,43,3,0,0,3
316.0,1028,1147,0,2,51,43,3,0,0,3
317.0,1031,1147,0,2,51,43,3,0,0,3
318.0,1034,1147,0,2,51,43,3,0,0,3
319.0,1037,1147,0,2,51,43,3,0,0,3
320.0,1040,1147,0,2,52,43,3,0,0,3
321.0,1043,1155,0,2,52,43,3,0,0,3
322.0,1046,1155,0,2,52,43,3,0,0,3
323.0,1049,1155,0,2,52,43,3,0,0,3
324.0,1052,1155,0,2,53,43,3,0,0,3
325.0,1055,1163,0,2,54,43,3,0,0,3
326.0,1058,1171,0,2,54,43,3,0,0,3
327.0,1061,1171,0,2,54,43,3,0,0,3
328.0,1064,1171,0,2,54,43,3,0,0,3
329.0,1067,1171,0,2,54,43,3,0,0,3
330.0,1070,1171,0,2,54,43,3,0,0,3
331.0,1073,1171,0,2,54,44,3,0,0,3
332.0,1076,1174,0,2,54,44,3,0,0,3
333.0,1079,1174,0,2,54,44,3,0,0,3
334.0,1082,1174,0,2,54,44,3,0,0,3
335.0,1085,1174,0,2,54,44,3,0,0,3
336.0,1088,1174,0,2,54,44,3,0,0,3
337.0,1091,1174,0,2,54,44,3,0,0,3
338.0,1094,1174,0,2,54,45,3,0,0,3
339.0,1097,1177,0,2,54,45,3,0,0,3
340.0,1100,1177,0,2,55,45,3,0,0,3
341.0,1103,1185,0,2,55,45,3,0,0,3
342.0,1106,1185,0,2,55,45,3,0,0,3
343.0,1109,1185,0,2,55,45,3,0,0,3
344.0,1112,1185,0,2,55,45,4,0,0,3
345.0,1115,1187,0,2,55,45,4,0,0,3
346.0,1118,1187,0,2,55,45,4,0,0,3
347.0,1121,1187,0,2,55,45,4,0,0,3
348.0,1124,1187,0,2,55,46,4,0,0,3
349.0,1127,1190,0,2,55,47,4,0,0,3
350.0,1130,1193,0,2,55,47,4,0,0,3
351.0,1133,1193,0,2,55,47,4,0,0,3
352.0,1136,1193,0,2,55,47,4,0,0,3
353.0,1139,1193,0,2,55,47,4,0,0,3
354.0,1142,1193,0,2,55,47,4,0,0,3
355.0,1145,1193,0,2,56,47,4,0,0,3
356.0,1148,1201,0,2,56,47,4,0,0,3
357.0,1151,1201,0,2,56,47,4,0,0,3
358.0,1154,1201,0,2,56,47,4,0,0,3
359.0,1157,1201,0,2,57,47,4,0,0,3
360.0,1160,1209,0,2,57,47,4,0,0,3
361.0,1163,1209,0,2,57,47,4,0,0,3
362.0,1166,1209,0,2,58,47,4,0,0,3
363.0,1169,1217,0,2,58,47,4,0,0,3
364.0,1172,1217,0,2,59,47,4,0,0,3
365.0,1175,1225,0,2,59,47,4,0,0,3
366.0,1178,1225,0,2,59,48,4,0,0,3
367.0,1181,1228,0,2,59,48,4,0,0,3
368.0,1184,1228,0,2,59,48,4,0,0,3
369.0,1187,1228,0,2,59,48,4,0,0,3
370.0,1190,1228,0,2,59,48,4,0,0,3
371.0,1193,1228,0,2,59,48,4,0,0,3
372.0,1194,1228,1,2,59,48,4,0,0,3
373.0,1213,1340,1,2,60,48,4,0,0,3
374.0,1216,1348,1,2,61,48,4,0,0,3
375.0,1219,1356,1,2,61,48,4,0,0,3
376.0,1222,1356,1,2,61,48,4,0,0,3
377.0,1225,1356,1,2,61,48,4,0,0,3
378.0,1228,1356,1,2,62,48,4,0,0,3
379.0,1231,1364,1,2,62,48,4,0,0,3
380.0,1234,1364,1,2,62,48,4,0,0,3
381.0,1237,1364,1,2,62,48,4,0,0,3
382.0,1240,1364,1,2,62,48,4,0,0,3
383.0,1243,1364,1,2,62,48,4,0,0,3
384.0,1246,1364,1,2,62,48,4,0,0,3
385.0,1249,1364,1,2,62,48,4,0,0,3
386.0,1252,1364,1,2,62,48,4,0,0,3
387.0,1255,1364,1,2,62,48,4,0,0,3
388.0,1258,1364,1,2,63,48,4,0,0,3
389.0,1261,1372,1,2,63,48,4,0,0,3
390.0,1264,1372,1,2,63,48,4,0,0,3
391.0,1267,1372,1,2,63,49,4,0,0,3
392.0,1270,1375,1,2,63,49,4,0,0,3
393.0,1273,1375,1,2,63,49,4,0,0,3
394.0,1276,1375,1,2,64,49,4,0,0,3
395.0,1279,1383,1,2,64,49,4,0,0,3
396.0,1282,1383,1,2,64,49,4,0,0,3
397.0,1285,1383,1,2,64,49,4,0,0,3
398.0,1288,1383,1,2,64,49,4,0,0,3
399.0,1291,1383,1,2,64,49,4,0,0,3
400.0,1294,1383,1,2,64,49,4,0,0,3
401.0,1297,1383,1,2,64,49,4,0,0,3
402.0,1300,1383,1,2,64,49,4,0,0,3
403.0,1303,1383,1,2,64,49,4,0,0,3
404.0,1306,1383,1,2,65,49,4,0,0,3
405.0,1309,1391,1,2,65,49,4,0,0,3
406.0,1312,1391,1,2,65,49,4,0,0,3
407.0,1315,1391,1,2,65,49,4,0,0,3
408.0,1318,1391,1,2,65,50,4,0,0,3
409.0,1321,1394,1,2,65,50,4,0,0,3
410.0,1324,1394,1,2,65,50,4,0,0,3
411.0,1327,1394,1,2,66,50,4,0,0,3
412.0,1330,1402,1,2,66,50,4,0,0,3
413.0,1333,1402,1,2,66,50,4,0,0,3
414.0,1336,1402,1,2,66,51,4,0,0,3
415.0,1339,1405,1,2,66,51,4,0,0,3
416.0,1342,1405,1,2,66,51,4,0,0,3
417.0,1345,1405,1,2,66,51,4,0,0,3
418.0,1348,1405,1,2,66,51,4,0,0,3
419.0,1351,1405,1,2,66,51,4,0,0,3
420.0,1354,1405,1,2,66,51,4,0,0,3
421.0,1357,1405,1,2,66,51,4,0,0,3
422.0,1360,1405,1,2,66,52,4,0,0,3
423.0,1363,1408,1,2,66,53,4,0,0,3
424.0,1366,1411,1,2,66,53,4,0,0,3
425.0,1369,1411,1,2,67,53,4,0,0,3
426.0,1372,1419,1,2,67,53,4,0,0,3
427.0,1375,1419,1,2,67,54,4,0,0,3
428.0,1378,1422,1,2,67,54,4,0,0,3
429.0,1381,1422,1,2,67,54,4,0,0,3
430.0,1384,1422,1,2,67,54,4,0,0,3
431.0,1387,1422,1,2,67,55,4,0,0,3
432.0,1390,1425,1,2,67,55,4,0,0,3
433.0,1393,1425,1,2,67,55,4,0,0,3
434.0,1396,1425,1,2,67,55,4,0,0,3
435.0,1399,1425,1,2,67,55,4,0,0,3
436.0,1402,1425,1,2,67,55,4,0,0,3
437.0,1405,1425,1,2,67,56,4,0,0,3
438.0,1408,1428,1,2,67,56,4,0,0,3
439.0,1411,1428,1,2,67,56,4,0,0,3
440.0,1414,1428,1,2,67,56,4,0,0,3
441.0,1417,1428,1,2,67,56,4,0,0,3
442.0,1420,1428,1,2,68,56,4,0,0,3
443.0,1423,1436,1,2,68,56,5,0,0,3
444.0,1426,1438,1,2,68,56,5,0,0,3
445.0,1429,1438,1,2,68,56,6,0,0,3
446.0,1432,1440,1,2,68,56,6,0,0,3
447.0,1435,1440,1,2,68,56,7,0,0,3
448.0,1438,1442,1,2,68,56,7,0,0,3
449.0,1441,1442,1,2,68,56,7,0,0,3
450.0,1444,1442,1,2,68,56,7,0,0,3
451.0,1447,1442,1,2,69,56,7,0,0,3
452.0,1450,1450,1,2,69,56,7,0,0,3
453.0,1453,1450,1,2,70,56,7,0,0,3
454.0,1456,1458,1,2,71,56,7,0,0,3
455.0,1459,1466,1,2,71,56,7,0,0,3
456.0,1462,1466,1,2,71,56,7,0,0,3
457.0,1465,1466,1,2,71,56,7,0,0,3
458.0,1468,1466,1,2,71,56,7,0,0,3
459.0,1471,1466,1,2,72,56,7,0,0,3
460.0,1474,1474,1,2,72,56,7,0,0,3
461.0,1477,1474,1,2,72,56,7,0,0,3
462.0,1480,1474,1,2,72,56,7,0,0,3
463.0,1483,1474,1,2,72,56,7,0,0,3
464.0,1486,1474,1,2,72,56,7,0,0,3
465.0,1489,1474,1,2,72,56,7,0,0,3
466.0,1492,1474,1,2,72,57,7,0,0,3
467.0,1495,1477,1,2,72,57,7,0,0,3
468.0,1498,1477,1,2,73,57,7,0,0,3
469.0,1501,1485,1,2,73,57,7,0,0,3
470.0,1504,1485,1,2,73,57,7,0,0,3
471.0,1507,1485,1,2,73,57,7,0,0,3
472.0,1510,1485,1,2,73,57,7,0,0,3
473.0,1513,1485,1,2,73,57,7,0,0,3
474.0,1516,1485,1,2,73,57,7,0,0,3
475.0,1519,1485,1,2,73,57,7,0,0,3
476.0,1522,1485,1,2,74,57,7,0,0,3
477.0,1525,1493,1,2,74,57,7,0,0,3
478.0,1528,1493,1,2,74,57,7,0,0,3
479.0,1531,1493,1,2,74,57,7,0,0,3
480.0,1534,1493,1,2,74,57,8,0,0,3
481.0,1537,1495,1,2,74,57,8,0,0,3
482.0,1540,1495,1,2,74,57,8,0,0,3
483.0,1543,1495,1,2,74,57,8,0,0,3
484.0,1546,1495,1,2,74,57,8,0,0,3
485.0,1549,1495,1,2,75,57,8,0,0,3
486.0,1552,1503,1,2,75,57,8,0,0,3
487.0,1555,1503,1,2,76,57,8,0,0,3
488.0,1558,1511,1,2,77,57,8,0,0,3
489.0,1561,1519,1,2,77,57,8,0,0,3
490.0,1564,1519,1,2,77,57,8,0,0,3
491.0,1567,1519,1,2,77,57,8,0,0,3
492.0,1570,1519,1,2,77,57,8,0,0,3
493.0,1573,1519,1,2,77,57,8,0,0,3
494.0,1576,1519,1,2,77,58,8,0,0,3
495.0,1579,1522,1,2,77,58,8,0,0,3
496.0,1582,1522,1,2,77,59,8,0,0,3
497.0,1585,1525,1,2,77,60,8,0,0,3
498.0,1588,1528,1,2,77,61,8,0,0,3
499.0,1591,1531,1,2,77,61,8,0,0,3
500.0,1594,1531,1,2,77,61,8,0,0,3
501.0,1597,1531,1,2,77,61,8,0,0,3
502.0,1600,1531,1,2,77,62,8,0,0,3
503.0,1603,1534,1,2,78,62,8,0,0,3
504.0,1606,1542,1,2,78,63,8,0,0,3
505.0,1609,1545,1,2,78,63,8,0,0,3
506.0,1612,1545,1,2,78,64,8,0,0,3
507.0,1615,1548,1,2,78,64,8,0,0,3
508.0,1618,1548,1,2,78,64,8,0,0,3
509.0,1621,1548,1,2,78,64,8,0,0,3
510.0,1624,1548,1,2,78,64,8,0,0,3
511.0,1627,1548,1,2,78,65,8,0,0,3
512.0,1630,1551,1,2,79,65,8,0,0,3
513.0,1633,1559,1,2,79,65,8,0,0,3
514.0,1636,1559,1,2,79,65,8,0,0,3
515.0,1639,1559,1,2,79,65,8,0,0,3
516.0,1642,1559,1,2,79,65,8,0,0,3
517.0,1645,1559,1,2,79,65,8,0,0,3
518.0,1648,1559,1,2,79,65,8,0,0,3
519.0,1651,1559,1,2,79,65,8,0,0,3
520.0,1654,1559,1,2,80,65,8,0,0,3
521.0,1657,1567,1,2,80,65,8,0,0,3
522.0,1660,1567,1,2,81,65,8,0,0,3
523.0,1663,1575,1,2,81,65,8,0,0,3
524.0,1666,1575,1,2,81,65,8,0,0,3
525.0,1669,1575,1,2,81,65,8,0,0,3
526.0,1672,1575,1,2,81,65,8,0,0,3
527.0,1675,1575,1,2,81,65,8,0,0,3
528.0,1678,1575,1,2,81,65,8,0,0,3
529.0,1681,1575,1,2,81,65,8,0,0,3
530.0,1684,1575,1,2,81,65,8,0,0,3
531.0,1687,1575,1,2,81,65,8,0,0,3
532.0,1690,1575,1,2,81,65,9,0,0,3
533.0,1693,1577,1,2,81,65,9,0,0,3
534.0,1696,1577,1,2,81,65,9,0,0,3
535.0,1699,1577,1,2,81,65,9,0,0,3
536.0,1702,1577,1,2,81,65,10,0,0,3
537.0,1705,1579,1,2,81,65,10,0,0,3
538.0,1708,1579,1,2,81,66,10,0,0,3
539.0,1711,1582,1,2,81,66,10,0,0,3
540.0,1714,1582,1,2,82,66,10,0,0,3
541.0,1717,1590,1,2,82,66,10,0,0,3
542.0,1720,1590,1,2,82,67,10,0,0,3
543.0,1723,1593,1,2,82,67,10,0,0,3
544.0,1726,1593,1,2,82,67,10,0,0,3
545.0,1729,1593,1,2,82,67,10,0,0,3
546.0,1732,1593,1,2,82,67,10,0,0,3
547.0,1735,1593,1,2,82,67,10,0,0,3
548.0,1738,1593,1,2,82,67,10,0,0,3
