No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
267.0,901,1356,2,2,55,31,3,0,2,6
268.0,904,1356,2,2,55,31,3,0,2,6
269.0,907,1356,2,2,55,31,3,0,2,6
270.0,910,1356,2,2,55,31,3,0,2,6
271.0,913,1356,2,2,56,31,3,0,2,6
272.0,916,1364,2,2,56,32,3,0,2,6
273.0,919,1367,2,2,56,32,3,0,2,6
274.0,922,1367,2,2,56,32,3,0,2,6
275.0,925,1367,2,2,56,32,3,0,2,6
276.0,928,1367,2,2,56,32,3,0,2,6
277.0,931,1367,2,2,56,32,3,0,2,6
278.0,934,1367,2,2,57,32,3,0,2,6
279.0,937,1375,2,2,58,32,3,0,2,6
280.0,940,1383,2,2,58,32,4,0,2,6
281.0,943,1385,2,2,59,32,4,0,2,6
282.0,946,1393,2,2,59,32,4,0,2,6
283.0,949,1393,2,2,59,32,4,0,2,6
284.0,952,1393,2,2,59,33,4,0,2,6
285.0,955,1396,2,2,59,33,4,0,2,6
286.0,958,1396,2,2,59,33,4,0,2,6
287.0,961,1396,2,2,59,33,4,0,2,6
288.0,964,1396,2,2,59,33,4,0,2,6
289.0,967,1396,2,2,59,33,4,0,2,6
290.0,970,1396,2,2,59,33,4,0,2,6
291.0,973,1396,2,2,59,33,4,0,2,6
292.0,976,1396,2,2,59,33,4,0,2,6
293.0,979,1396,2,2,60,33,4,0,2,6
294.0,982,1404,2,2,60,33,4,0,2,6
295.0,985,1404,2,2,60,33,4,0,2,6
296.0,988,1404,2,2,60,33,4,0,2,6
297.0,991,1404,2,2,61,33,4,0,2,6
298.0,994,1412,2,2,61,33,4,0,2,6
299.0,997,1412,2,2,61,33,4,0,2,6
300.0,1000,1412,2,2,61,33,4,0,2,6
301.0,1003,1412,2,2,61,33,4,0,2,6
302.0,1006,1412,2,2,61,33,4,0,2,6
303.0,1009,1412,2,2,61,33,4,0,2,6
304.0,1012,1412,2,2,61,33,4,0,2,6
305.0,1015,1412,2,2,61,33,4,0,2,6
306.0,1018,1412,2,2,61,33,4,0,2,6
307.0,1019,1412,2,3,61,33,4,0,2,6
308.0,1064,1714,2,3,61,33,4,0,2,6
309.0,1067,1714,2,3,61,34,4,0,2,6
310.0,1070,1717,2,3,62,34,4,0,2,6
311.0,1073,1725,2,3,62,34,4,0,2,6
312.0,1076,1725,2,3,62,34,4,0,2,6
313.0,1079,1725,2,3,62,34,4,0,2,6
314.0,1082,1725,2,3,62,34,4,0,2,6
315.0,1085,1725,2,3,62,34,4,0,2,6
316.0,1088,1725,2,3,63,34,4,0,2,6
317.0,1091,1733,2,3,63,34,4,0,2,6
318.0,1094,1733,2,3,63,34,4,0,2,6
319.0,1097,1733,2,3,63,34,4,0,2,6
320.0,1100,1733,2,3,64,34,4,0,2,6
321.0,1103,1741,2,3,64,34,4,0,2,6
322.0,1106,1741,2,3,64,34,4,0,2,6
323.0,1109,1741,2,3,65,34,4,0,2,6
324.0,1112,1749,2,3,65,35,4,0,2,6
325.0,1115,1752,2,3,65,35,4,0,2,6
326.0,1118,1752,2,3,66,35,4,0,2,6
327.0,1121,1760,2,3,66,35,4,0,2,6
328.0,1124,1760,2,3,66,35,4,0,2,6
329.0,1127,1760,2,3,66,36,4,0,2,6
330.0,1130,1763,2,3,66,36,4,0,2,6
331.0,1133,1763,2,3,66,36,4,0,2,6
332.0,1136,1763,2,3,66,36,4,0,2,6
333.0,1139,1763,2,3,66,36,4,0,2,6
334.0,1142,1763,2,3,66,36,4,0,2,6
335.0,1145,1763,2,3,66,36,4,0,2,6
336.0,1148,1763,2,3,67,36,4,0,2,6
337.0,1151,1771,2,3,67,36,4,0,2,6
338.0,1154,1771,2,3,67,36,4,0,2,6
339.0,1157,1771,2,3,67,36,4,0,2,6
340.0,1160,1771,2,3,67,36,4,0,2,6
341.0,1163,1771,2,3,67,36,4,0,2,6
342.0,1166,1771,2,3,67,36,4,0,2,6
343.0,1169,1771,2,3,67,36,4,0,2,6
344.0,1172,1771,2,3,67,36,4,0,2,6
345.0,1175,1771,2,3,67,37,4,0,2,6
346.0,1178,1774,2,3,67,37,4,0,2,6
347.0,1181,1774,2,3,67,37,4,0,2,6
348.0,1184,1774,2,3,67,37,4,0,2,6
349.0,1187,1774,2,3,67,37,4,0,2,6
350.0,1190,1774,2,3,67,37,4,0,2,6
351.0,1193,1774,2,3,68,37,4,0,2,6
352.0,1196,1782,2,3,68,38,4,0,2,6
353.0,1199,1785,2,3,68,38,4,0,2,6
354.0,1202,1785,2,3,68,39,4,0,2,6
355.0,1205,1788,2,3,68,39,4,0,2,6
356.0,1208,1788,2,3,69,39,4,0,2,6
357.0,1211,1796,2,3,69,40,4,0,2,6
358.0,1214,1799,2,3,69,40,4,0,2,6
359.0,1217,1799,2,3,69,40,4,0,2,6
360.0,1220,1799,2,3,69,41,4,0,2,6
361.0,1223,1802,2,3,69,41,4,0,2,6
362.0,1226,1802,2,3,70,41,4,0,2,6
363.0,1229,1810,2,3,70,41,4,0,2,6
364.0,1232,1810,2,3,70,41,4,0,2,6
365.0,1235,1810,2,3,71,41,4,0,2,6
366.0,1238,1818,2,3,71,41,4,0,2,6
367.0,1241,1818,2,3,71,41,4,0,2,6
368.0,1244,1818,2,3,71,41,4,0,2,6
369.0,1247,1818,2,3,71,41,4,0,2,6
370.0,1250,1818,2,3,71,41,4,0,3,6
371.0,1251,1819,2,3,71,41,4,0,3,6
372.0,1252,1819,3,3,71,41,4,0,3,6
373.0,1271,1939,3,3,71,42,4,0,3,6
374.0,1274,1942,3,3,71,42,4,0,3,6
375.0,1277,1942,3,3,72,42,4,0,3,6
376.0,1280,1950,3,3,72,42,4,0,3,6
377.0,1283,1950,3,3,72,42,4,0,3,6
378.0,1286,1950,3,3,72,42,4,0,3,6
379.0,1289,1950,3,3,72,42,4,0,3,6
380.0,1292,1950,3,3,72,42,4,0,3,6
381.0,1295,1950,3,3,72,42,4,0,3,6
382.0,1298,1950,3,3,73,42,4,0,3,6
383.0,1301,1958,3,3,74,42,4,0,3,6
384.0,1304,1966,3,3,75,42,4,0,3,6
385.0,1307,1974,3,3,75,42,4,0,3,6
386.0,1310,1974,3,3,75,42,4,0,3,6
387.0,1313,1974,3,3,75,42,4,0,3,6
388.0,1316,1974,3,3,75,43,4,0,3,6
389.0,1319,1977,3,3,75,44,4,0,3,6
390.0,1322,1980,3,3,76,44,4,0,3,6
391.0,1325,1988,3,3,76,44,4,0,3,6
392.0,1328,1988,3,3,76,44,4,0,3,6
393.0,1331,1988,3,3,76,45,4,0,3,6
394.0,1334,1991,3,3,76,46,4,0,3,6
395.0,1337,1994,3,3,76,46,4,0,3,6
396.0,1340,1994,3,3,76,46,4,0,3,6
397.0,1343,1994,3,3,76,46,4,0,3,6
398.0,1346,1994,3,3,76,47,4,0,3,6
399.0,1349,1997,3,3,77,47,4,0,3,6
400.0,1352,2005,3,3,77,47,4,0,3,6
401.0,1355,2005,3,3,77,47,4,0,3,6
402.0,1358,2005,3,3,77,47,4,0,3,6
403.0,1361,2005,3,3,77,47,4,0,3,6
404.0,1364,2005,3,3,77,48,4,0,3,6
405.0,1367,2008,3,3,77,48,4,0,3,6
406.0,1370,2008,3,3,77,49,4,0,3,6
407.0,1373,2011,3,3,77,49,4,0,3,6
408.0,1376,2011,3,3,77,49,4,0,3,6
409.0,1379,2011,3,3,77,49,4,0,3,6
410.0,1382,2011,3,3,77,50,4,0,3,6
411.0,1385,2014,3,3,77,51,4,0,3,6
412.0,1388,2017,3,3,77,51,4,0,3,6
413.0,1391,2017,3,3,77,51,4,0,3,6
414.0,1394,2017,3,3,77,52,4,0,3,6
415.0,1397,2020,3,3,78,52,4,0,3,6
416.0,1400,2028,3,3,79,52,4,0,3,6
417.0,1403,2036,3,3,80,52,4,0,3,6
418.0,1406,2044,3,3,80,52,4,0,3,6
419.0,1409,2044,3,3,80,52,4,0,3,6
420.0,1412,2044,3,3,80,53,4,0,3,6
421.0,1415,2047,3,3,80,53,4,0,3,6
422.0,1418,2047,3,3,80,53,4,0,3,6
423.0,1421,2047,3,3,80,53,4,0,3,6
424.0,1424,2047,3,3,80,53,4,0,3,6
425.0,1427,2047,3,3,80,53,4,0,3,6
426.0,1430,2047,3,3,80,53,4,0,3,6
427.0,1433,2047,3,3,80,53,4,0,3,6
428.0,1436,2047,3,3,80,53,4,0,3,6
429.0,1439,2047,3,3,80,53,4,0,3,6
430.0,1442,2047,3,3,80,53,4,0,3,6
431.0,1445,2047,3,3,81,53,4,0,3,6
432.0,1448,2055,3,3,81,53,4,0,3,6
433.0,1451,2055,3,3,81,53,4,0,3,6
434.0,1454,2055,3,3,81,53,4,0,3,6
435.0,1457,2055,3,3,81,53,4,0,3,6
436.0,1460,2055,3,3,81,53,4,0,3,6
437.0,1463,2055,3,3,81,53,4,0,3,6
438.0,1466,2055,3,3,81,53,4,0,3,6
439.0,1469,2055,3,3,82,53,4,0,3,6
440.0,1472,2063,3,3,82,53,4,0,3,6
441.0,1475,2063,3,3,83,53,4,0,3,6
442.0,1478,2071,3,3,83,53,4,0,3,6
443.0,1481,2071,3,3,83,53,4,0,3,6
444.0,1484,2071,3,3,83,53,4,0,3,6
445.0,1487,2071,3,3,83,53,4,0,3,6
446.0,1490,2071,3,3,84,53,4,0,3,6
447.0,1493,2079,3,3,84,53,4,0,3,6
448.0,1496,2079,3,3,84,53,4,0,3,6
449.0,1499,2079,3,3,84,53,4,0,3,6
450.0,1502,2079,3,3,84,53,4,0,3,6
451.0,1505,2079,3,3,84,53,4,0,3,6
452.0,1508,2079,3,3,85,53,4,0,3,6
453.0,1511,2087,3,3,85,53,4,0,3,6
454.0,1514,2087,3,3,85,53,4,0,3,6
455.0,1517,2087,3,3,85,53,4,0,3,6
456.0,1520,2087,3,3,85,53,4,0,3,6
457.0,1523,2087,3,3,85,53,4,0,3,6
458.0,1526,2087,3,3,85,53,4,0,3,6
459.0,1529,2087,3,3,85,53,4,0,3,6
460.0,1532,2087,3,3,85,53,4,0,3,6
461.0,1535,2087,3,3,85,53,4,0,3,6
462.0,1538,2087,3,3,85,54,4,0,3,6
463.0,1541,2090,3,3,85,54,4,0,3,6
464.0,1544,2090,3,3,86,54,4,0,3,6
465.0,1547,2098,3,3,87,54,4,0,3,6
466.0,1550,2106,3,3,87,54,4,0,3,6
467.0,1553,2106,3,3,88,54,4,0,3,6
468.0,1556,2114,3,3,88,55,4,0,3,6
469.0,1559,2117,3,3,89,55,4,0,3,6
470.0,1562,2125,3,3,89,55,4,0,3,6
471.0,1565,2125,3,3,89,55,4,0,3,6
472.0,1568,2125,3,3,89,55,4,0,3,6
473.0,1571,2125,3,3,89,55,4,0,3,6
474.0,1574,2125,3,3,89,56,4,0,3,6
475.0,1577,2128,3,3,89,56,4,0,3,6
476.0,1580,2128,3,3,89,56,4,0,3,6
477.0,1583,2128,3,3,89,56,4,0,3,6
478.0,1586,2128,3,3,89,56,4,0,3,6
479.0,1589,2128,3,3,90,56,4,0,3,6
480.0,1592,2136,3,3,90,57,4,0,3,6
481.0,1595,2139,3,3,90,57,4,0,3,6
482.0,1598,2139,3,3,90,58,4,0,3,6
483.0,1601,2142,3,3,90,59,4,0,3,6
484.0,1604,2145,3,3,90,59,4,0,3,6
485.0,1607,2145,3,3,90,59,4,0,3,6
486.0,1610,2145,3,3,91,59,4,0,3,6
487.0,1613,2153,3,3,91,59,4,0,3,6
488.0,1616,2153,3,3,91,59,4,0,3,6
489.0,1619,2153,3,3,91,59,4,0,3,6
490.0,1622,2153,3,3,91,59,4,0,3,6
491.0,1625,2153,3,3,91,59,4,0,3,6
492.0,1628,2153,3,3,92,59,4,0,3,6
493.0,1631,2161,3,3,92,59,4,0,3,6
494.0,1634,2161,3,3,92,59,4,0,3,6
495.0,1637,2161,3,3,92,59,4,0,3,6
496.0,1640,2161,3,3,92,59,4,0,3,6
497.0,1643,2161,3,3,92,59,4,0,3,6
498.0,1646,2161,3,3,92,59,4,0,3,6
499.0,1649,2161,3,3,92,59,4,0,3,6
500.0,1652,2161,3,3,92,59,4,0,3,6
501.0,1655,2161,3,3,92,59,4,0,3,6
502.0,1658,2161,3,3,92,59,5,0,3,6
503.0,1661,2163,3,3,93,59,5,0,3,6
504.0,1664,2171,3,3,93,59,5,0,3,6
505.0,1667,2171,3,3,93,59,5,0,3,6
506.0,1670,2171,3,3,93,59,5,0,3,6
507.0,1673,2171,3,3,93,59,5,0,3,6
508.0,1676,2171,3,3,94,59,5,0,3,6
509.0,1679,2179,3,3,94,59,5,0,3,6
510.0,1682,2179,3,3,94,59,5,0,3,6
511.0,1685,2179,3,3,95,59,5,0,3,6
512.0,1688,2187,3,3,96,59,5,0,3,6
513.0,1691,2195,3,3,97,59,5,0,3,6
514.0,1694,2203,3,3,97,60,5,0,3,6
515.0,1697,2206,3,3,97,60,5,0,3,6
516.0,1700,2206,3,3,97,60,5,0,3,6
517.0,1703,2206,3,3,97,60,5,0,3,6
518.0,1706,2206,3,3,97,60,5,0,3,6
519.0,1709,2206,3,3,97,61,5,0,3,6
520.0,1712,2209,3,3,97,61,5,0,3,6
521.0,1715,2209,3,3,97,61,5,0,3,6
522.0,1718,2209,3,3,97,61,5,0,3,6
523.0,1721,2209,3,3,98,61,5,0,3,6
524.0,1724,2217,3,3,99,61,5,0,3,6
525.0,1727,2225,3,3,99,61,5,0,3,6
526.0,1730,2225,3,3,99,61,5,0,3,6
527.0,1733,2225,3,3,99,61,5,0,3,6
528.0,1736,2225,3,3,99,61,5,0,3,6
529.0,1739,2225,3,3,99,61,5,0,3,6
530.0,1742,2225,3,3,99,61,5,0,3,6
531.0,1745,2225,3,3,100,61,5,0,3,6
532.0,1748,2233,3,3,100,61,5,0,3,6
533.0,1751,2233,3,3,100,61,5,0,3,6
534.0,1754,2233,3,3,100,61,5,0,3,6
535.0,1757,2233,3,3,100,61,5,0,3,6
536.0,1760,2233,3,3,100,61,5,0,3,6
537.0,1763,2233,3,3,100,61,5,0,3,6
538.0,1766,2233,3,3,100,61,5,0,3,6
539.0,1769,2233,3,3,101,61,5,0,3,6
540.0,1772,2241,3,3,101,61,5,0,3,6
541.0,1775,2241,3,3,101,61,5,0,3,6
542.0,1778,2241,3,3,101,61,5,0,3,6
543.0,1781,2241,3,3,101,61,5,0,3,6
544.0,1784,2241,3,3,101,61,5,0,3,6
545.0,1787,2241,3,3,101,61,5,0,3,6
546.0,1790,2241,3,3,101,61,5,0,3,6
