No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
158.0,528,668,1,1,26,16,3,0,0,5
159.0,531,668,1,1,26,17,3,0,0,5
160.0,534,671,1,1,26,17,3,0,0,5
161.0,537,671,1,1,26,17,3,0,0,5
162.0,540,671,1,1,27,17,3,0,0,5
163.0,543,679,1,1,27,17,3,0,0,5
164.0,546,679,1,1,27,17,3,0,0,5
165.0,549,679,1,1,27,17,3,0,0,5
166.0,552,679,1,1,27,17,3,0,0,5
167.0,555,679,1,1,27,17,3,0,0,5
168.0,558,679,1,1,28,17,3,0,0,5
169.0,561,687,1,1,28,17,3,0,0,5
170.0,564,687,1,1,28,17,3,0,0,5
171.0,567,687,1,1,28,17,3,0,0,5
172.0,570,687,1,1,28,17,3,0,0,5
173.0,573,687,1,1,28,17,3,0,0,5
174.0,576,687,1,1,28,17,3,0,0,5
175.0,579,687,1,1,28,17,3,0,0,5
176.0,582,687,1,1,28,17,3,0,0,5
177.0,585,687,1,1,28,17,3,0,0,5
178.0,588,687,1,1,29,17,3,0,0,5
179.0,591,695,1,1,29,17,3,0,0,5
180.0,594,695,1,1,29,18,3,0,0,5
181.0,597,698,1,1,29,18,3,0,0,5
182.0,600,698,1,1,29,18,3,0,0,5
183.0,603,698,1,1,30,18,3,0,0,5
184.0,606,706,1,1,31,18,3,0,0,5
185.0,609,714,1,1,31,18,3,0,0,5
186.0,612,714,1,1,31,19,3,0,0,5
187.0,615,717,1,1,31,20,3,0,0,5
188.0,618,720,1,1,31,20,3,0,0,5
189.0,621,720,1,1,32,20,3,0,0,5
190.0,624,728,1,1,32,21,3,0,0,5
191.0,627,731,1,1,32,21,3,0,0,5
192.0,630,731,1,1,33,21,3,0,0,5
193.0,633,739,1,1,33,21,3,0,0,5
194.0,636,739,1,1,34,21,3,0,0,5
195.0,639,747,1,1,34,21,3,0,0,5
196.0,642,747,1,1,34,21,3,0,0,5
197.0,645,747,1,1,34,21,3,0,0,5
198.0,648,747,1,1,35,21,3,0,0,5
199.0,651,755,1,1,35,21,3,0,0,5
200.0,654,755,1,1,35,21,3,0,0,5
201.0,657,755,1,1,35,21,3,0,0,5
202.0,660,755,1,1,35,21,3,0,0,5
203.0,663,755,1,1,36,21,3,0,0,5
204.0,666,763,1,1,36,21,3,0,0,5
205.0,669,763,1,1,36,21,3,0,0,5
206.0,672,763,1,1,36,21,3,0,0,5
207.0,675,763,1,1,36,21,3,0,0,5
208.0,678,763,1,1,36,22,3,0,0,5
209.0,681,766,1,1,36,22,3,0,0,5
210.0,684,766,1,1,36,22,3,0,0,5
211.0,687,766,1,1,36,23,3,0,0,5
212.0,690,769,1,1,37,23,3,0,0,5
213.0,693,777,1,1,38,23,3,0,0,5
214.0,696,785,1,1,39,23,3,0,0,5
215.0,699,793,1,1,39,23,3,0,0,5
216.0,702,793,1,1,39,23,3,0,0,5
217.0,705,793,1,1,39,24,3,0,0,5
218.0,708,796,1,1,39,24,3,0,0,5
219.0,711,796,1,1,39,25,3,0,0,5
220.0,714,799,1,1,39,25,3,0,0,5
221.0,717,799,1,1,39,25,3,0,0,5
222.0,720,799,1,1,39,25,3,0,0,5
223.0,723,799,1,1,39,25,3,0,0,5
224.0,726,799,1,1,39,26,3,0,0,5
225.0,729,802,1,1,39,26,3,0,0,5
226.0,732,802,1,1,39,26,3,0,0,5
227.0,735,802,2,1,39,26,3,0,0,5
228.0,754,917,2,1,39,27,3,0,0,5
229.0,757,920,2,1,39,27,3,0,0,5
230.0,760,920,2,1,39,27,3,0,0,5
231.0,763,920,2,1,39,27,3,0,0,5
232.0,766,920,2,1,39,28,3,0,0,5
233.0,769,923,2,1,39,28,3,0,0,5
234.0,772,923,2,1,40,28,3,0,0,5
235.0,775,931,2,1,40,28,3,0,0,5
236.0,778,931,2,1,40,28,3,0,0,5
237.0,781,931,2,1,40,29,3,0,0,5
238.0,784,934,2,1,40,29,3,0,0,5
239.0,787,934,2,1,40,29,3,0,0,5
240.0,790,934,2,1,40,29,3,0,0,5
241.0,793,934,2,1,40,29,3,0,0,5
242.0,796,934,2,1,40,29,3,0,0,5
243.0,799,934,2,1,40,29,3,0,0,5
244.0,802,934,2,1,40,29,3,0,0,5
245.0,805,934,2,1,41,29,3,0,0,5
246.0,808,942,2,1,42,29,3,0,0,5
247.0,811,950,2,1,42,29,3,0,0,5
248.0,814,950,2,1,42,29,3,0,0,5
249.0,817,950,2,1,42,29,3,0,0,5
250.0,820,950,2,1,42,29,3,0,0,5
251.0,823,950,2,1,42,29,3,0,0,5
252.0,826,950,2,1,42,29,3,0,0,5
253.0,829,950,2,1,42,29,3,0,0,5
254.0,832,950,2,1,42,29,3,0,0,5
255.0,835,950,2,1,43,29,3,0,0,5
256.0,838,958,2,1,44,29,3,0,0,5
257.0,841,966,2,1,44,29,3,0,0,5
258.0,844,966,2,1,44,29,3,0,0,5
259.0,847,966,2,1,44,29,3,0,0,5
260.0,850,966,2,1,45,29,3,0,0,5
261.0,853,974,2,1,45,29,3,0,0,5
262.0,856,974,2,1,45,29,3,0,0,5
263.0,859,974,2,1,46,29,3,0,0,5
264.0,862,982,2,1,47,29,3,0,0,5
265.0,865,990,2,1,48,29,3,0,0,5
266.0,868,998,2,1,49,29,3,0,0,5
267.0,871,1006,2,1,49,29,3,0,0,5
268.0,874,1006,2,1,49,29,3,0,0,5
269.0,877,1006,2,1,50,29,3,0,0,5
270.0,880,1014,2,1,50,29,3,0,0,5
271.0,883,1014,2,1,50,30,3,0,0,5
272.0,886,1017,2,1,50,30,3,0,0,5
273.0,889,1017,2,2,50,30,3,0,0,5
274.0,934,1311,2,2,50,30,3,0,0,5
275.0,937,1311,2,2,50,30,3,0,0,5
276.0,940,1311,2,2,50,30,3,0,0,5
277.0,943,1311,2,2,50,31,3,0,0,5
278.0,946,1314,2,2,50,31,3,0,0,5
279.0,949,1314,2,2,50,31,3,0,0,5
280.0,952,1314,2,2,50,31,3,0,0,5
281.0,955,1314,2,2,50,31,3,0,0,5
282.0,958,1314,2,2,50,31,3,0,0,5
283.0,961,1314,2,2,50,31,3,0,0,5
284.0,964,1314,2,2,50,31,3,0,0,5
285.0,967,1314,2,2,51,31,3,0,0,5
286.0,970,1322,2,2,51,31,3,0,0,5
287.0,973,1322,2,2,51,31,3,0,0,5
288.0,976,1322,2,2,51,31,3,0,0,5
289.0,979,1322,2,2,52,31,3,0,0,5
290.0,982,1330,2,2,52,31,3,0,0,5
291.0,985,1330,2,2,52,31,3,0,0,5
292.0,988,1330,2,2,52,32,3,0,0,5
293.0,991,1333,2,2,52,32,3,0,0,5
294.0,994,1333,2,2,53,32,3,0,0,5
295.0,997,1341,2,2,54,32,3,0,0,5
296.0,1000,1349,2,2,55,32,3,0,0,5
297.0,1003,1357,2,2,55,32,3,0,0,5
298.0,1006,1357,2,2,55,33,3,0,0,5
299.0,1009,1360,2,2,55,34,3,0,0,5
300.0,1012,1363,2,2,56,34,3,0,0,5
301.0,1015,1371,2,2,56,34,3,0,0,5
302.0,1018,1371,2,2,57,34,3,0,0,5
303.0,1021,1379,2,2,57,35,3,0,0,5
304.0,1024,1382,2,2,57,36,3,0,0,5
305.0,1027,1385,2,2,57,36,3,0,0,5
306.0,1030,1385,2,2,57,36,3,0,0,5
307.0,1033,1385,2,2,57,36,3,0,0,5
308.0,1036,1385,2,2,58,36,3,0,0,5
309.0,1039,1393,2,2,59,36,3,0,0,5
310.0,1042,1401,2,2,59,36,4,0,0,5
311.0,1045,1403,2,2,59,36,4,0,0,5
312.0,1048,1403,2,2,59,36,4,0,0,5
313.0,1051,1403,2,2,59,36,4,0,0,5
314.0,1054,1403,2,2,59,36,4,0,0,5
315.0,1057,1403,2,2,59,36,4,0,0,5
316.0,1060,1403,2,2,59,36,4,0,0,5
317.0,1063,1403,2,2,59,36,4,0,0,5
318.0,1066,1403,2,2,59,36,4,0,0,5
319.0,1069,1403,2,2,60,36,4,0,0,5
320.0,1072,1411,2,2,60,36,4,0,0,5
321.0,1075,1411,2,2,61,36,4,0,0,5
322.0,1078,1419,2,2,61,37,4,0,0,5
323.0,1081,1422,2,2,61,37,4,0,0,5
324.0,1084,1422,2,2,61,37,4,0,0,5
325.0,1087,1422,2,2,61,37,4,0,0,5
326.0,1090,1422,2,2,61,37,4,0,0,5
327.0,1093,1422,2,2,61,37,4,0,0,5
328.0,1096,1422,2,2,61,37,4,0,0,5
329.0,1099,1422,2,2,61,37,4,0,0,5
330.0,1102,1422,2,2,61,37,4,0,0,5
331.0,1105,1422,2,2,61,37,4,0,0,5
332.0,1108,1422,2,2,61,37,4,0,0,5
333.0,1111,1422,2,2,61,38,4,0,0,5
334.0,1114,1425,2,2,61,38,4,0,0,5
335.0,1117,1425,2,2,61,38,4,0,0,5
336.0,1120,1425,2,2,61,38,4,0,0,5
337.0,1123,1425,2,2,61,38,4,0,0,5
338.0,1126,1425,2,2,61,39,4,0,0,5
339.0,1129,1428,2,2,61,39,4,0,0,5
340.0,1132,1428,2,2,61,39,4,0,0,5
341.0,1135,1428,2,2,61,40,4,0,0,5
342.0,1138,1431,2,2,61,40,4,0,0,5
343.0,1141,1431,2,2,61,41,4,0,0,5
344.0,1144,1434,2,2,61,41,4,0,0,5
345.0,1147,1434,2,2,62,41,4,0,0,5
346.0,1150,1442,2,2,62,41,4,0,0,5
347.0,1153,1442,2,2,62,41,4,0,0,5
348.0,1156,1442,2,2,62,41,4,0,0,5
349.0,1159,1442,2,2,62,41,4,0,0,5
350.0,1162,1442,2,2,62,41,4,0,0,5
351.0,1165,1442,2,2,62,41,4,0,0,5
352.0,1168,1442,2,2,63,41,4,0,0,5
353.0,1171,1450,2,2,64,41,4,0,0,5
354.0,1174,1458,2,2,64,41,4,0,0,5
355.0,1177,1458,2,2,64,41,4,0,0,5
356.0,1180,1458,2,2,64,41,4,0,0,5
357.0,1183,1458,2,2,65,41,4,0,0,5
358.0,1186,1466,2,2,65,41,4,0,0,5
359.0,1189,1466,2,2,65,41,4,0,0,5
360.0,1192,1466,2,2,66,41,4,0,0,5
361.0,1195,1474,2,2,67,41,4,0,0,5
362.0,1198,1482,2,2,67,41,4,0,0,5
363.0,1201,1482,2,2,67,41,4,0,0,5
364.0,1204,1482,2,2,67,41,4,0,0,5
365.0,1207,1482,2,2,67,41,4,0,0,5
366.0,1210,1482,2,2,67,41,4,0,0,5
367.0,1213,1482,2,2,67,41,4,0,0,5
368.0,1216,1482,2,2,67,41,4,0,0,5
369.0,1219,1482,2,2,67,41,4,0,0,5
370.0,1222,1482,2,2,67,41,4,0,0,5
371.0,1225,1482,2,2,67,42,4,0,0,5
372.0,1228,1485,2,2,68,42,4,0,0,5
373.0,1231,1493,2,2,68,42,4,0,0,5
374.0,1234,1493,2,2,68,43,4,0,0,5
375.0,1237,1496,2,2,68,43,4,0,0,5
376.0,1240,1496,2,2,69,43,4,0,0,5
377.0,1243,1504,2,2,69,43,4,0,0,5
378.0,1246,1504,2,2,69,44,4,0,0,5
379.0,1249,1507,2,2,69,44,4,0,0,5
380.0,1252,1507,2,2,69,44,4,0,0,5
381.0,1255,1507,2,2,69,44,4,0,0,5
382.0,1258,1507,2,2,69,44,4,0,0,5
383.0,1261,1507,2,2,70,44,4,0,0,5
384.0,1264,1515,2,2,71,44,4,0,0,5
385.0,1267,1523,2,2,71,44,4,0,0,5
386.0,1270,1523,2,2,71,44,4,0,0,5
387.0,1273,1523,2,2,71,44,4,0,0,5
388.0,1276,1523,2,2,71,44,4,0,0,5
389.0,1279,1523,2,2,71,44,4,0,0,5
390.0,1282,1523,2,2,71,44,4,0,0,5
391.0,1285,1523,2,2,71,44,5,0,0,5
392.0,1288,1525,2,2,71,44,5,0,0,5
393.0,1291,1525,2,2,71,44,5,0,0,5
394.0,1294,1525,2,2,71,44,5,0,0,5
395.0,1297,1525,2,2,71,44,5,0,0,5
396.0,1300,1525,2,2,71,44,5,0,0,5
397.0,1303,1525,2,2,71,44,5,0,0,5
398.0,1306,1525,2,2,71,44,5,0,0,5
399.0,1309,1525,2,2,71,44,5,0,0,5
400.0,1312,1525,2,2,71,44,5,0,0,5
401.0,1313,1525,2,3,71,44,5,0,0,5
402.0,1358,1819,2,3,71,44,5,0,0,5
403.0,1361,1819,2,3,71,45,5,0,0,5
404.0,1364,1822,2,3,71,45,5,0,0,5
405.0,1367,1822,2,3,72,45,5,0,0,5
406.0,1370,1830,2,3,72,45,5,0,0,5
407.0,1373,1830,2,3,72,45,5,0,0,5
408.0,1376,1830,2,3,72,45,5,0,0,5
409.0,1379,1830,2,3,72,45,5,0,0,5
410.0,1382,1830,2,3,72,45,5,0,0,5
411.0,1385,1830,2,3,72,46,5,0,0,5
412.0,1388,1833,2,3,72,47,5,0,0,5
413.0,1391,1836,2,3,72,47,5,0,0,5
414.0,1394,1836,2,3,73,47,5,0,0,5
415.0,1397,1844,2,3,74,47,5,0,0,5
416.0,1400,1852,2,3,74,47,5,0,0,5
417.0,1403,1852,2,3,74,47,5,0,0,5
418.0,1406,1852,2,3,74,47,5,0,0,5
419.0,1409,1852,2,3,74,48,5,0,0,5
420.0,1412,1855,2,3,74,48,5,0,0,5
421.0,1415,1855,2,3,75,48,5,0,0,5
422.0,1418,1863,2,3,75,48,5,0,0,5
423.0,1421,1863,2,3,76,48,5,0,0,5
424.0,1424,1871,2,3,76,48,5,0,0,5
425.0,1427,1871,2,3,77,48,5,0,0,5
426.0,1430,1879,2,3,78,48,5,0,0,5
427.0,1433,1887,2,3,78,48,5,0,0,5
428.0,1436,1887,2,3,78,48,5,0,0,5
429.0,1439,1887,2,3,78,48,5,0,0,5
430.0,1442,1887,2,3,78,48,5,0,0,5
431.0,1445,1887,2,3,78,48,5,0,0,5
432.0,1448,1887,2,3,78,48,5,0,0,5
433.0,1451,1887,2,3,78,49,5,0,0,5
434.0,1454,1890,2,3,78,49,5,0,0,5
435.0,1457,1890,2,3,78,49,5,0,0,5
436.0,1460,1890,2,3,78,49,5,0,0,5
437.0,1463,1890,2,3,78,49,5,0,0,5
438.0,1466,1890,2,3,78,49,5,0,0,5
439.0,1469,1890,2,3,78,49,5,0,0,5
440.0,1472,1890,2,3,78,49,6,0,0,5
441.0,1475,1892,2,3,78,49,6,0,0,5
442.0,1478,1892,2,3,78,50,6,0,0,5
443.0,1481,1895,2,3,78,51,6,0,0,5
444.0,1484,1898,2,3,79,51,6,0,0,5
445.0,1487,1906,2,3,79,51,6,0,0,5
446.0,1490,1906,2,3,79,52,6,0,0,5
447.0,1493,1909,2,3,80,52,6,0,0,5
448.0,1496,1917,2,3,80,52,6,0,0,5
449.0,1499,1917,2,3,80,52,6,0,0,5
450.0,1502,1917,2,3,80,52,6,0,0,5
451.0,1505,1917,2,3,80,52,6,0,0,5
452.0,1508,1917,2,3,80,52,6,0,0,5
453.0,1511,1917,2,3,80,52,6,0,0,5
454.0,1514,1917,2,3,80,52,6,0,0,5
455.0,1517,1917,2,3,80,52,6,0,0,5
456.0,1520,1917,2,3,80,52,6,0,0,5
457.0,1523,1917,2,3,80,52,6,0,0,5
458.0,1526,1917,2,3,80,52,6,0,0,5
459.0,1529,1917,2,3,80,53,6,0,0,5
460.0,1532,1920,2,3,80,53,6,0,0,5
461.0,1535,1920,2,3,80,53,6,0,0,5
462.0,1538,1920,2,3,80,53,6,0,0,5
463.0,1541,1920,2,3,81,53,6,0,0,5
464.0,1544,1928,2,3,82,53,6,0,0,5
465.0,1547,1936,2,3,83,53,6,0,0,5
466.0,1550,1944,2,3,83,53,6,0,0,5
467.0,1553,1944,2,3,83,53,6,0,0,5
468.0,1556,1944,2,3,83,53,6,0,0,5
469.0,1559,1944,2,3,83,53,6,0,0,5
470.0,1562,1944,2,3,84,53,6,0,0,5
471.0,1565,1952,2,3,84,53,7,0,0,5
472.0,1568,1954,2,3,85,53,7,0,0,5
473.0,1571,1962,2,3,86,53,7,0,0,5
474.0,1574,1970,2,3,86,53,7,0,0,5
475.0,1577,1970,2,3,86,54,7,0,0,5
476.0,1580,1973,2,3,86,54,7,0,0,5
477.0,1583,1973,2,3,86,54,7,0,0,5
478.0,1586,1973,2,3,86,54,7,0,0,5
479.0,1589,1973,2,3,86,54,7,0,0,5
480.0,1592,1973,2,3,86,54,7,0,0,5
481.0,1595,1973,2,3,86,54,7,0,0,5
482.0,1598,1973,2,3,86,54,7,0,0,5
483.0,1601,1973,2,3,86,54,7,0,0,5
484.0,1604,1973,2,3,86,54,7,0,0,5
485.0,1607,1973,2,3,86,54,7,0,0,5
486.0,1610,1973,2,3,86,54,7,0,0,5
487.0,1613,1973,2,3,87,54,7,0,0,5
488.0,1616,1981,2,3,87,54,7,0,0,5
489.0,1619,1981,2,3,87,54,7,0,0,5
490.0,1622,1981,2,3,87,54,7,0,0,5
491.0,1625,1981,2,3,87,54,7,0,0,5
492.0,1628,1981,2,3,87,54,7,0,0,5
493.0,1631,1981,2,3,88,54,7,0,0,5
494.0,1634,1989,2,3,89,54,7,0,0,5
495.0,1637,1997,2,3,89,54,7,0,0,5
496.0,1640,1997,2,3,89,54,7,0,0,5
497.0,1643,1997,2,3,89,54,7,0,0,5
498.0,1646,1997,2,3,89,54,7,0,0,5
499.0,1649,1997,2,3,89,54,7,0,1,5
500.0,1650,1998,2,3,89,54,7,0,1,5
501.0,1651,1998,2,4,89,54,7,0,1,5
502.0,1696,2292,2,4,89,54,7,0,1,5
503.0,1699,2292,2,4,89,54,7,0,1,5
504.0,1702,2292,2,4,89,55,7,0,1,5
505.0,1705,2295,2,4,89,55,7,0,1,5
506.0,1708,2295,2,4,89,55,7,0,1,5
507.0,1711,2295,2,4,90,55,7,0,1,5
508.0,1714,2303,2,4,91,55,7,0,1,5
509.0,1717,2311,2,4,92,55,7,0,1,5
510.0,1720,2319,2,4,92,55,7,0,1,5
511.0,1723,2319,2,4,92,55,7,0,1,5
512.0,1726,2319,2,4,92,55,7,0,1,5
513.0,1729,2319,2,4,92,55,7,0,1,5
514.0,1732,2319,2,4,93,55,7,0,1,5
515.0,1735,2327,2,4,93,55,8,0,1,5
516.0,1738,2329,2,4,93,55,8,0,1,5
517.0,1741,2329,2,4,93,55,8,0,1,5
518.0,1744,2329,2,4,93,56,8,0,1,5
519.0,1747,2332,2,4,93,56,8,0,1,5
520.0,1750,2332,2,4,93,56,8,0,1,5
521.0,1753,2332,2,4,93,56,8,0,1,5
522.0,1754,2332,3,4,93,56,8,0,1,5
523.0,1773,2444,3,4,93,57,8,0,1,5
524.0,1776,2447,3,4,94,57,8,0,1,5
525.0,1779,2455,3,4,94,57,8,0,1,5
526.0,1782,2455,3,4,94,57,8,0,1,5
527.0,1785,2455,3,4,94,57,8,0,1,5
528.0,1788,2455,3,4,94,57,8,0,1,5
529.0,1791,2455,3,4,94,58,8,0,1,5
530.0,1794,2458,3,4,94,58,8,0,1,5
531.0,1797,2458,3,4,94,58,8,0,1,5
532.0,1800,2458,3,4,95,58,8,0,1,5
533.0,1803,2466,3,4,96,58,8,0,1,5
534.0,1806,2474,3,4,96,58,8,0,1,5
535.0,1809,2474,3,4,96,58,8,0,1,5
536.0,1812,2474,3,4,96,58,8,0,1,5
537.0,1815,2474,3,4,96,58,8,0,1,5
538.0,1818,2474,3,4,96,58,8,0,1,5
539.0,1821,2474,3,4,96,58,8,0,1,5
540.0,1824,2474,3,4,96,58,8,0,1,5
541.0,1827,2474,3,4,96,58,8,0,1,5
542.0,1830,2474,3,4,96,58,8,0,1,5
543.0,1833,2474,3,4,97,58,8,0,1,5
544.0,1836,2482,3,4,97,58,8,0,1,5
545.0,1839,2482,3,4,97,58,8,0,1,5
546.0,1842,2482,3,4,97,59,8,0,1,5
547.0,1845,2485,3,4,97,59,8,0,1,5
548.0,1848,2485,3,4,97,60,8,0,1,5
549.0,1851,2488,3,4,97,60,8,0,1,5
